cluster	ORF	gene_name
transcription and mRNA processing	YPR030W	CSR2
transcription and mRNA processing	YPR045C	THP3
transcription and mRNA processing	YPR052C	NHP6A
transcription and mRNA processing	YPR057W	BRR1
transcription and mRNA processing	YPR065W	ROX1
transcription and mRNA processing	YPR068C	HOS1
transcription and mRNA processing	YPR070W	MED1
transcription and mRNA processing	YPR129W	SCD6
transcription and mRNA processing	YPR134W	MSS18
transcription	YAL013W	DEP1
transcription	YAL019W	FUN30
transcription	YAL021C	CCR4
transcription	YAL051W	OAF1
transcription	YBL008W	HIR1
transcription	YBL021C	HAP3
transcription	YBL103C	RTG3
transcription	YBR009C	HHF1
transcription	YBR034C	HMT1
transcription	YBR083W	TEC1
transcription	YBR095C	RXT2
transcription	YBR215W	HPC2
transcription	YBR245C	ISW1
transcription	YBR289W	SNF5
transcription	YCL010C	SGF29
transcription	YCR065W	HCM1
transcription	YDL020C	RPN4
transcription	YDL056W	MBP1
transcription	YDL070W	BDF2
transcription	YDL074C	BRE1
transcription	YDL076C	RXT3
transcription	YDL080C	THI3
transcription	YDL170W	UGA3
transcription	YDR005C	MAF1
transcription	YDR009W	GAL3
transcription	YDR073W	SNF11
transcription	YDR096W	GIS1
transcription	YDR146C	SWI5
transcription	YDR156W	RPA14
transcription	YDR173C	ARG82
transcription	YDR174W	HMO1
transcription	YDR183W	PLP1
transcription	YDR207C	UME6
transcription	YDR217C	RAD9
transcription	YDR225W	HTA1
transcription	YDR310C	SUM1
transcription	YDR392W	SPT3
transcription	YDR421W	ARO80
transcription	YDR423C	CAD1
transcription	YDR443C	SSN2
transcription	YDR448W	ADA2
transcription	YDR451C	YHP1
transcription	YDR463W	STP1
transcription	YDR512C	EMI1
transcription	YEL037C	RAD23
transcription	YER051W	JHD1
transcription	YER068W	MOT2
transcription	YER088C	DOT6
transcription	YER111C	SWI4
transcription	YER139C	RTR1
transcription	YER161C	SPT2
transcription	YER162C	RAD4
transcription	YER164W	CHD1
transcription	YER174C	GRX4
transcription	YER177W	BMH1
transcription	YFL031W	HAC1
transcription	YFL049W	SWP82
transcription	YGL019W	CKB1
transcription	YGL025C	PGD1
transcription	YGL035C	MIG1
transcription	YGL043W	DST1
transcription	YGL058W	RAD6
transcription	YGL066W	SGF73
transcription	YGL115W	SNF4
transcription	YGL127C	SOH1
transcription	YGL131C	SNT2
transcription	YGL133W	ITC1
transcription	YGL151W	NUT1
transcription	YGL173C	XRN1
transcription	YGL237C	HAP2
transcription	YGL244W	RTF1
transcription	YGL252C	RTG2
transcription	YGR056W	RSC1
transcription	YGR122W	YGR122W
transcription	YGR134W	CAF130
transcription	YGR200C	ELP2
transcription	YGR252W	GCN5
transcription	YGR270W	YTA7
transcription	YGR275W	RTT102
transcription	YHL009C	YAP3
transcription	YHL020C	OPI1
transcription	YHL025W	SNF6
transcription	YHL027W	RIM101
transcription	YHR006W	STP2
transcription	YHR041C	SRB2
transcription	YHR167W	THP2
transcription	YHR178W	STB5
transcription	YHR206W	SKN7
transcription	YIL035C	CKA1
transcription	YIL036W	CST6
transcription	YIL038C	NOT3
transcription	YIL084C	SDS3
transcription	YIL119C	RPI1
transcription	YIL131C	FKH1
transcription	YIL153W	RRD1
transcription	YIR018W	YAP5
transcription	YIR023W	DAL81
transcription	YIR033W	MGA2
transcription	YJL103C	GSM1
transcription	YJL115W	ASF1
transcription	YJL140W	RPB4
transcription	YJL148W	RPA34
transcription	YJL168C	SET2
transcription	YJL176C	SWI3
transcription	YJR060W	CBF1
transcription	YJR066W	TOR1
transcription	YJR094C	IME1
transcription	YJR119C	JHD2
transcription	YJR140C	HIR3
transcription	YKL005C	BYE1
transcription	YKL020C	SPT23
transcription	YKL032C	IXR1
transcription	YKL109W	HAP4
transcription	YKL110C	KTI12
transcription	YKL139W	CTK1
transcription	YKL160W	ELF1
transcription	YKL185W	ASH1
transcription	YKR048C	NAP1
transcription	YKR082W	NUP133
transcription	YKR095W	MLP1
transcription	YKR099W	BAS1
transcription	YLL002W	RTT109
transcription	YLL019C	KNS1
transcription	YLR055C	SPT8
transcription	YLR113W	HOG1
transcription	YLR131C	ACE2
transcription	YLR182W	SWI6
transcription	YLR418C	CDC73
transcription	YML007W	YAP1
transcription	YML051W	GAL80
transcription	YML062C	MFT1
transcription	YML094W	GIM5
transcription	YML112W	CTK3
transcription	YML121W	GTR1
transcription	YMR016C	SOK2
transcription	YMR039C	SUB1
transcription	YMR042W	ARG80
transcription	YMR070W	MOT3
transcription	YMR075W	RCO1
transcription	YMR172W	HOT1
transcription	YMR179W	SPT21
transcription	YMR263W	SAP30
transcription	YMR280C	CAT8
transcription	YMR312W	ELP6
transcription	YNL021W	HDA1
transcription	YNL025C	SSN8
transcription	YNL027W	CRZ1
transcription	YNL068C	FKH2
transcription	YNL076W	MKS1
transcription	YNL097C	PHO23
transcription	YNL136W	EAF7
transcription	YNL153C	GIM3
transcription	YNL167C	SKO1
transcription	YNL199C	GCR2
transcription	YNL206C	RTT106
transcription	YNL229C	URE2
transcription	YNL236W	SIN4
transcription	YNL278W	CAF120
transcription	YNL288W	CAF40
transcription	YNL298W	CLA4
transcription	YNL309W	STB1
transcription	YNL330C	RPD3
transcription	YNR010W	CSE2
transcription	YOL001W	PHO80
transcription	YOL004W	SIN3
transcription	YOL006C	TOP1
transcription	YOL012C	HTZ1
transcription	YOL067C	RTG1
transcription	YOL108C	INO4
transcription	YOL116W	MSN1
transcription	YOR038C	HIR2
transcription	YOR039W	CKB2
transcription	YOR047C	STD1
transcription	YOR061W	CKA2
transcription	YOR064C	YNG1
transcription	YOR083W	WHI5
transcription	YOR113W	AZF1
transcription	YOR123C	LEO1
transcription	YOR140W	SFL1
transcription	YOR179C	SYC1
transcription	YOR298C-A	MBF1
transcription	YOR304W	ISW2
transcription	YOR344C	TYE7
transcription	YOR358W	HAP5
transcription	YPL047W	SGF11
transcription	YPL086C	ELP3
transcription	YPL089C	RLM1
transcription	YPL101W	ELP4
transcription	YPL116W	HOS3
transcription	YPL139C	UME1
transcription	YPL177C	CUP9
transcription	YPL181W	CTI6
transcription	YPL248C	GAL4
transcription	YPL254W	HFI1
transcription	YPR009W	SUT2
transcription	YPR023C	EAF3
transcription	YPR030W	CSR2
transcription	YPR052C	NHP6A
transcription	YPR065W	ROX1
transcription	YPR068C	HOS1
transcription	YPR070W	MED1
RNA processing	YBR022W	POA1
RNA processing	YBR065C	ECM2
RNA processing	YBR119W	MUD1
RNA processing	YCR063W	BUD31
RNA processing	YDL006W	PTC1
RNA processing	YDR159W	SAC3
RNA processing	YDR163W	CWC15
RNA processing	YDR289C	RTT103
RNA processing	YDR378C	LSM6
RNA processing	YDR482C	CWC21
RNA processing	YER032W	FIR1
RNA processing	YGL043W	DST1
RNA processing	YGL173C	XRN1
RNA processing	YGL174W	BUD13
RNA processing	YGL244W	RTF1
RNA processing	YGR129W	SYF2
RNA processing	YGR178C	PBP1
RNA processing	YHR030C	SLT2
RNA processing	YHR081W	LRP1
RNA processing	YHR086W	NAM8
RNA processing	YIL131C	FKH1
RNA processing	YIR005W	IST3
RNA processing	YJL140W	RPB4
RNA processing	YJR084W	YJR084W
RNA processing	YKL074C	MUD2
RNA processing	YKL139W	CTK1
RNA processing	YKL149C	DBR1
RNA processing	YKL208W	CBT1
RNA processing	YLR418C	CDC73
RNA processing	YML029W	USA1
RNA processing	YMR216C	SKY1
RNA processing	YMR223W	UBP8
RNA processing	YNL147W	LSM7
RNA processing	YNL224C	SQS1
RNA processing	YNL299W	TRF5
RNA processing	YOL115W	PAP2
RNA processing	YOR001W	RRP6
RNA processing	YOR308C	SNU66
RNA processing	YPL184C	MRN1
RNA processing	YPL213W	LEA1
RNA processing	YPR045C	THP3
RNA processing	YPR057W	BRR1
RNA processing	YPR134W	MSS18
Golgi and ER	YAL002W	VPS8
Golgi and ER	YAL007C	ERP2
Golgi and ER	YAL010C	MDM10
Golgi and ER	YAL023C	PMT2
Golgi and ER	YAL026C	DRS2
Golgi and ER	YAL042W	ERV46
Golgi and ER	YAL048C	GEM1
Golgi and ER	YAL053W	FLC2
Golgi and ER	YAR002C-A	ERP1
Golgi and ER	YAR014C	BUD14
Golgi and ER	YBL007C	SLA1
Golgi and ER	YBL011W	SCT1
Golgi and ER	YBL017C	PEP1
Golgi and ER	YBL047C	EDE1
Golgi and ER	YBL078C	ATG8
Golgi and ER	YBL082C	ALG3
Golgi and ER	YBL101C	ECM21
Golgi and ER	YBR015C	MNN2
Golgi and ER	YBR023C	CHS3
Golgi and ER	YBR036C	CSG2
Golgi and ER	YBR041W	FAT1
Golgi and ER	YBR069C	TAT1
Golgi and ER	YBR078W	ECM33
Golgi and ER	YBR106W	PHO88
Golgi and ER	YBR132C	AGP2
Golgi and ER	YBR159W	IFA38
Golgi and ER	YBR162W-A	YSY6
Golgi and ER	YBR164C	ARL1
Golgi and ER	YBR171W	SEC66
Golgi and ER	YBR201W	DER1
Golgi and ER	YBR229C	ROT2
Golgi and ER	YBR273C	UBX7
Golgi and ER	YBR283C	SSH1
Golgi and ER	YBR288C	APM3
Golgi and ER	YBR290W	BSD2
Golgi and ER	YCL001W	RER1
Golgi and ER	YCL008C	STP22
Golgi and ER	YCL045C	EMC1
Golgi and ER	YCR009C	RVS161
Golgi and ER	YCR017C	CWH43
Golgi and ER	YCR027C	RHB1
Golgi and ER	YCR034W	ELO2
Golgi and ER	YCR044C	PER1
Golgi and ER	YCR067C	SED4
Golgi and ER	YDL052C	SLC1
Golgi and ER	YDL065C	PEX19
Golgi and ER	YDL077C	VAM6
Golgi and ER	YDL091C	UBX3
Golgi and ER	YDL093W	PMT5
Golgi and ER	YDL095W	PMT1
Golgi and ER	YDL099W	BUG1
Golgi and ER	YDL100C	GET3
Golgi and ER	YDL122W	UBP1
Golgi and ER	YDL192W	ARF1
Golgi and ER	YDL204W	RTN2
Golgi and ER	YDL226C	GCS1
Golgi and ER	YDL232W	OST4
Golgi and ER	YDR049W	VMS1
Golgi and ER	YDR057W	YOS9
Golgi and ER	YDR069C	DOA4
Golgi and ER	YDR080W	VPS41
Golgi and ER	YDR108W	TRS85
Golgi and ER	YDR126W	SWF1
Golgi and ER	YDR150W	NUM1
Golgi and ER	YDR153C	ENT5
Golgi and ER	YDR221W	GTB1
Golgi and ER	YDR233C	RTN1
Golgi and ER	YDR245W	MNN10
Golgi and ER	YDR294C	DPL1
Golgi and ER	YDR297W	SUR2
Golgi and ER	YDR304C	CPR5
Golgi and ER	YDR320C	SWA2
Golgi and ER	YDR329C	PEX3
Golgi and ER	YDR358W	GGA1
Golgi and ER	YDR372C	VPS74
Golgi and ER	YDR388W	RVS167
Golgi and ER	YDR414C	ERD1
Golgi and ER	YDR479C	PEX29
Golgi and ER	YDR490C	PKH1
Golgi and ER	YDR508C	GNP1
Golgi and ER	YEL013W	VAC8
Golgi and ER	YEL031W	SPF1
Golgi and ER	YEL042W	GDA1
Golgi and ER	YEL043W	YEL043W
Golgi and ER	YEL064C	AVT2
Golgi and ER	YER005W	YND1
Golgi and ER	YER019W	ISC1
Golgi and ER	YER031C	YPT31
Golgi and ER	YER072W	VTC1
Golgi and ER	YER083C	GET2
Golgi and ER	YER120W	SCS2
Golgi and ER	YER151C	UBP3
Golgi and ER	YER166W	DNF1
Golgi and ER	YFL025C	BST1
Golgi and ER	YFR041C	ERJ5
Golgi and ER	YFR048W	RMD8
Golgi and ER	YGL005C	COG7
Golgi and ER	YGL020C	GET1
Golgi and ER	YGL027C	CWH41
Golgi and ER	YGL054C	ERV14
Golgi and ER	YGL058W	RAD6
Golgi and ER	YGL084C	GUP1
Golgi and ER	YGL126W	SCS3
Golgi and ER	YGL161C	YIP5
Golgi and ER	YGL167C	PMR1
Golgi and ER	YGL203C	KEX1
Golgi and ER	YGL212W	VAM7
Golgi and ER	YGL219C	MDM34
Golgi and ER	YGL226C-A	OST5
Golgi and ER	YGL228W	SHE10
Golgi and ER	YGL255W	ZRT1
Golgi and ER	YGR038W	ORM1
Golgi and ER	YGR058W	PEF1
Golgi and ER	YGR071C	ENV11
Golgi and ER	YGR086C	PIL1
Golgi and ER	YGR089W	NNF2
Golgi and ER	YGR097W	ASK10
Golgi and ER	YGR101W	PCP1
Golgi and ER	YGR105W	VMA21
Golgi and ER	YGR157W	CHO2
Golgi and ER	YGR166W	TRS65
Golgi and ER	YGR184C	UBR1
Golgi and ER	YGR197C	SNG1
Golgi and ER	YGR202C	PCT1
Golgi and ER	YGR227W	DIE2
Golgi and ER	YGR261C	APL6
Golgi and ER	YGR270W	YTA7
Golgi and ER	YGR284C	ERV29
Golgi and ER	YHL002W	HSE1
Golgi and ER	YHL003C	LAG1
Golgi and ER	YHL020C	OPI1
Golgi and ER	YHL028W	WSC4
Golgi and ER	YHL031C	GOS1
Golgi and ER	YHR009C	TDA3
Golgi and ER	YHR012W	VPS29
Golgi and ER	YHR030C	SLT2
Golgi and ER	YHR039C	MSC7
Golgi and ER	YHR079C	IRE1
Golgi and ER	YHR108W	GGA2
Golgi and ER	YHR114W	BZZ1
Golgi and ER	YHR135C	YCK1
Golgi and ER	YHR142W	CHS7
Golgi and ER	YHR158C	KEL1
Golgi and ER	YHR181W	SVP26
Golgi and ER	YHR204W	MNL1
Golgi and ER	YIL027C	EMC5
Golgi and ER	YIL030C	SSM4
Golgi and ER	YIL039W	TED1
Golgi and ER	YIL040W	APQ12
Golgi and ER	YIL044C	AGE2
Golgi and ER	YIL076W	SEC28
Golgi and ER	YIL090W	ICE2
Golgi and ER	YIL095W	PRK1
Golgi and ER	YIL105C	SLM1
Golgi and ER	YIL128W	MET18
Golgi and ER	YIR033W	MGA2
Golgi and ER	YJL004C	SYS1
Golgi and ER	YJL024C	APS3
Golgi and ER	YJL029C	VPS53
Golgi and ER	YJL036W	SNX4
Golgi and ER	YJL053W	PEP8
Golgi and ER	YJL062W	LAS21
Golgi and ER	YJL073W	JEM1
Golgi and ER	YJL099W	CHS6
Golgi and ER	YJL117W	PHO86
Golgi and ER	YJL123C	MTC1
Golgi and ER	YJL134W	LCB3
Golgi and ER	YJL139C	YUR1
Golgi and ER	YJL154C	VPS35
Golgi and ER	YJL183W	MNN11
Golgi and ER	YJL198W	PHO90
Golgi and ER	YJL204C	RCY1
Golgi and ER	YJR010C-A	SPC1
Golgi and ER	YJR033C	RAV1
Golgi and ER	YJR040W	GEF1
Golgi and ER	YJR066W	TOR1
Golgi and ER	YJR073C	OPI3
Golgi and ER	YJR075W	HOC1
Golgi and ER	YJR088C	EMC2
Golgi and ER	YJR117W	STE24
Golgi and ER	YJR118C	ILM1
Golgi and ER	YJR125C	ENT3
Golgi and ER	YJR126C	VPS70
Golgi and ER	YJR131W	MNS1
Golgi and ER	YJR134C	SGM1
Golgi and ER	YKL020C	SPT23
Golgi and ER	YKL041W	VPS24
Golgi and ER	YKL073W	LHS1
Golgi and ER	YKL179C	COY1
Golgi and ER	YKL201C	MNN4
Golgi and ER	YKL207W	EMC3
Golgi and ER	YKL212W	SAC1
Golgi and ER	YKR001C	VPS1
Golgi and ER	YKR020W	VPS51
Golgi and ER	YKR030W	GMH1
Golgi and ER	YKR055W	RHO4
Golgi and ER	YKR061W	KTR2
Golgi and ER	YKR067W	GPT2
Golgi and ER	YLL038C	ENT4
Golgi and ER	YLL040C	VPS13
Golgi and ER	YLR039C	RIC1
Golgi and ER	YLR056W	ERG3
Golgi and ER	YLR083C	EMP70
Golgi and ER	YLR087C	CSF1
Golgi and ER	YLR114C	AVL9
Golgi and ER	YLR181C	VTA1
Golgi and ER	YLR426W	TDA5
Golgi and ER	YLR450W	HMG2
Golgi and ER	YML001W	YPT7
Golgi and ER	YML008C	ERG6
Golgi and ER	YML012W	ERV25
Golgi and ER	YML013W	UBX2
Golgi and ER	YML019W	OST6
Golgi and ER	YML029W	USA1
Golgi and ER	YML038C	YMD8
Golgi and ER	YML048W	GSF2
Golgi and ER	YML055W	SPC2
Golgi and ER	YML059C	NTE1
Golgi and ER	YML067C	ERV41
Golgi and ER	YML071C	COG8
Golgi and ER	YML072C	TCB3
Golgi and ER	YML075C	HMG1
Golgi and ER	YML097C	VPS9
Golgi and ER	YML101C	CUE4
Golgi and ER	YML123C	PHO84
Golgi and ER	YML128C	MSC1
Golgi and ER	YMR004W	MVP1
Golgi and ER	YMR010W	YMR010W
Golgi and ER	YMR015C	ERG5
Golgi and ER	YMR022W	UBC7
Golgi and ER	YMR029C	FAR8
Golgi and ER	YMR035W	IMP2
Golgi and ER	YMR052W	FAR3
Golgi and ER	YMR054W	STV1
Golgi and ER	YMR058W	FET3
Golgi and ER	YMR065W	KAR5
Golgi and ER	YMR109W	MYO5
Golgi and ER	YMR123W	PKR1
Golgi and ER	YMR154C	RIM13
Golgi and ER	YMR161W	HLJ1
Golgi and ER	YMR202W	ERG2
Golgi and ER	YMR214W	SCJ1
Golgi and ER	YMR216C	SKY1
Golgi and ER	YMR264W	CUE1
Golgi and ER	YMR266W	RSN1
Golgi and ER	YMR272C	SCS7
Golgi and ER	YMR274C	RCE1
Golgi and ER	YMR292W	GOT1
Golgi and ER	YMR304W	UBP15
Golgi and ER	YNL027W	CRZ1
Golgi and ER	YNL032W	SIW14
Golgi and ER	YNL041C	COG6
Golgi and ER	YNL044W	YIP3
Golgi and ER	YNL049C	SFB2
Golgi and ER	YNL051W	COG5
Golgi and ER	YNL053W	MSG5
Golgi and ER	YNL086W	SNN1
Golgi and ER	YNL087W	TCB2
Golgi and ER	YNL098C	RAS2
Golgi and ER	YNL154C	YCK2
Golgi and ER	YNL183C	NPR1
Golgi and ER	YNL219C	ALG9
Golgi and ER	YNL227C	JJJ1
Golgi and ER	YNL229C	URE2
Golgi and ER	YNL238W	KEX2
Golgi and ER	YNL270C	ALP1
Golgi and ER	YNL291C	MID1
Golgi and ER	YNL294C	RIM21
Golgi and ER	YNL297C	MON2
Golgi and ER	YNL298W	CLA4
Golgi and ER	YNL323W	LEM3
Golgi and ER	YNR006W	VPS27
Golgi and ER	YNR020C	ATP23
Golgi and ER	YNR030W	ALG12
Golgi and ER	YNR047W	FPK1
Golgi and ER	YNR051C	BRE5
Golgi and ER	YNR065C	YNR065C
Golgi and ER	YOL003C	PFA4
Golgi and ER	YOL009C	MDM12
Golgi and ER	YOL013C	HRD1
Golgi and ER	YOL018C	TLG2
Golgi and ER	YOL020W	TAT2
Golgi and ER	YOL031C	SIL1
Golgi and ER	YOL065C	INP54
Golgi and ER	YOL081W	IRA2
Golgi and ER	YOR002W	ALG6
Golgi and ER	YOR008C	SLG1
Golgi and ER	YOR016C	ERP4
Golgi and ER	YOR030W	DFG16
Golgi and ER	YOR034C	AKR2
Golgi and ER	YOR043W	WHI2
Golgi and ER	YOR067C	ALG8
Golgi and ER	YOR069W	VPS5
Golgi and ER	YOR070C	GYP1
Golgi and ER	YOR085W	OST3
Golgi and ER	YOR089C	VPS21
Golgi and ER	YOR106W	VAM3
Golgi and ER	YOR115C	TRS33
Golgi and ER	YOR132W	VPS17
Golgi and ER	YOR154W	SLP1
Golgi and ER	YOR165W	SEY1
Golgi and ER	YOR171C	LCB4
Golgi and ER	YOR216C	RUD3
Golgi and ER	YOR275C	RIM20
Golgi and ER	YOR288C	MPD1
Golgi and ER	YOR307C	SLY41
Golgi and ER	YOR311C	DGK1
Golgi and ER	YOR321W	PMT3
Golgi and ER	YOR322C	LDB19
Golgi and ER	YOR327C	SNC2
Golgi and ER	YPL051W	ARL3
Golgi and ER	YPL100W	ATG21
Golgi and ER	YPL120W	VPS30
Golgi and ER	YPL177C	CUP9
Golgi and ER	YPL183C	RTT10
Golgi and ER	YPL189W	GUP2
Golgi and ER	YPL195W	APL5
Golgi and ER	YPL227C	ALG5
Golgi and ER	YPL244C	HUT1
Golgi and ER	YPR009W	SUT2
Golgi and ER	YPR017C	DSS4
Golgi and ER	YPR024W	YME1
Golgi and ER	YPR030W	CSR2
Golgi and ER	YPR032W	SRO7
Golgi and ER	YPR063C	YPR063C
Golgi and ER	YPR075C	OPY2
Golgi and ER	YPR173C	VPS4
ER	YAL007C	ERP2
ER	YAL010C	MDM10
ER	YAL023C	PMT2
ER	YAL026C	DRS2
ER	YAL042W	ERV46
ER	YAL048C	GEM1
ER	YAL053W	FLC2
ER	YBL011W	SCT1
ER	YBL082C	ALG3
ER	YBR023C	CHS3
ER	YBR036C	CSG2
ER	YBR041W	FAT1
ER	YBR069C	TAT1
ER	YBR078W	ECM33
ER	YBR106W	PHO88
ER	YBR132C	AGP2
ER	YBR159W	IFA38
ER	YBR162W-A	YSY6
ER	YBR171W	SEC66
ER	YBR201W	DER1
ER	YBR229C	ROT2
ER	YBR273C	UBX7
ER	YBR283C	SSH1
ER	YBR290W	BSD2
ER	YCL045C	EMC1
ER	YCR017C	CWH43
ER	YCR034W	ELO2
ER	YCR044C	PER1
ER	YCR067C	SED4
ER	YDL052C	SLC1
ER	YDL065C	PEX19
ER	YDL091C	UBX3
ER	YDL093W	PMT5
ER	YDL095W	PMT1
ER	YDL100C	GET3
ER	YDL122W	UBP1
ER	YDL204W	RTN2
ER	YDL232W	OST4
ER	YDR049W	VMS1
ER	YDR057W	YOS9
ER	YDR126W	SWF1
ER	YDR150W	NUM1
ER	YDR221W	GTB1
ER	YDR233C	RTN1
ER	YDR245W	MNN10
ER	YDR294C	DPL1
ER	YDR297W	SUR2
ER	YDR304C	CPR5
ER	YDR320C	SWA2
ER	YDR329C	PEX3
ER	YDR479C	PEX29
ER	YDR508C	GNP1
ER	YEL031W	SPF1
ER	YEL043W	YEL043W
ER	YEL064C	AVT2
ER	YER019W	ISC1
ER	YER072W	VTC1
ER	YER083C	GET2
ER	YER120W	SCS2
ER	YER166W	DNF1
ER	YFL025C	BST1
ER	YFR041C	ERJ5
ER	YFR048W	RMD8
ER	YGL020C	GET1
ER	YGL027C	CWH41
ER	YGL054C	ERV14
ER	YGL084C	GUP1
ER	YGL126W	SCS3
ER	YGL219C	MDM34
ER	YGL226C-A	OST5
ER	YGL228W	SHE10
ER	YGL255W	ZRT1
ER	YGR038W	ORM1
ER	YGR089W	NNF2
ER	YGR105W	VMA21
ER	YGR157W	CHO2
ER	YGR227W	DIE2
ER	YGR270W	YTA7
ER	YGR284C	ERV29
ER	YHL003C	LAG1
ER	YHL020C	OPI1
ER	YHL028W	WSC4
ER	YHR039C	MSC7
ER	YHR079C	IRE1
ER	YHR135C	YCK1
ER	YHR142W	CHS7
ER	YHR181W	SVP26
ER	YHR204W	MNL1
ER	YIL027C	EMC5
ER	YIL030C	SSM4
ER	YIL039W	TED1
ER	YIL040W	APQ12
ER	YIL090W	ICE2
ER	YIR033W	MGA2
ER	YJL062W	LAS21
ER	YJL073W	JEM1
ER	YJL117W	PHO86
ER	YJL134W	LCB3
ER	YJL139C	YUR1
ER	YJL183W	MNN11
ER	YJR010C-A	SPC1
ER	YJR040W	GEF1
ER	YJR073C	OPI3
ER	YJR088C	EMC2
ER	YJR117W	STE24
ER	YJR118C	ILM1
ER	YJR126C	VPS70
ER	YJR131W	MNS1
ER	YKL020C	SPT23
ER	YKL073W	LHS1
ER	YKL207W	EMC3
ER	YKL212W	SAC1
ER	YKR055W	RHO4
ER	YKR067W	GPT2
ER	YLR056W	ERG3
ER	YLR426W	TDA5
ER	YLR450W	HMG2
ER	YML008C	ERG6
ER	YML013W	UBX2
ER	YML019W	OST6
ER	YML029W	USA1
ER	YML048W	GSF2
ER	YML055W	SPC2
ER	YML059C	NTE1
ER	YML067C	ERV41
ER	YML072C	TCB3
ER	YML075C	HMG1
ER	YML101C	CUE4
ER	YML123C	PHO84
ER	YML128C	MSC1
ER	YMR010W	YMR010W
ER	YMR015C	ERG5
ER	YMR022W	UBC7
ER	YMR029C	FAR8
ER	YMR052W	FAR3
ER	YMR058W	FET3
ER	YMR065W	KAR5
ER	YMR123W	PKR1
ER	YMR161W	HLJ1
ER	YMR202W	ERG2
ER	YMR214W	SCJ1
ER	YMR264W	CUE1
ER	YMR266W	RSN1
ER	YMR272C	SCS7
ER	YMR274C	RCE1
ER	YMR292W	GOT1
ER	YMR304W	UBP15
ER	YNL044W	YIP3
ER	YNL087W	TCB2
ER	YNL098C	RAS2
ER	YNL219C	ALG9
ER	YNL270C	ALP1
ER	YNL291C	MID1
ER	YNL294C	RIM21
ER	YNL323W	LEM3
ER	YNR030W	ALG12
ER	YNR065C	YNR065C
ER	YOL003C	PFA4
ER	YOL009C	MDM12
ER	YOL013C	HRD1
ER	YOL020W	TAT2
ER	YOL031C	SIL1
ER	YOL065C	INP54
ER	YOL081W	IRA2
ER	YOR002W	ALG6
ER	YOR008C	SLG1
ER	YOR016C	ERP4
ER	YOR067C	ALG8
ER	YOR085W	OST3
ER	YOR154W	SLP1
ER	YOR165W	SEY1
ER	YOR171C	LCB4
ER	YOR288C	MPD1
ER	YOR307C	SLY41
ER	YOR311C	DGK1
ER	YOR321W	PMT3
ER	YPL189W	GUP2
ER	YPL227C	ALG5
ER	YPL244C	HUT1
ER	YPR063C	YPR063C
ER	YPR075C	OPY2
ER	YPR173C	VPS4
mitochondria	YAL010C	MDM10
mitochondria	YAL011W	SWC3
mitochondria	YAL019W	FUN30
mitochondria	YAL048C	GEM1
mitochondria	YAR002C-A	ERP1
mitochondria	YBL021C	HAP3
mitochondria	YBL078C	ATG8
mitochondria	YBL088C	TEL1
mitochondria	YBL103C	RTG3
mitochondria	YBR078W	ECM33
mitochondria	YBR106W	PHO88
mitochondria	YBR150C	TBS1
mitochondria	YBR200W	BEM1
mitochondria	YBR212W	NGR1
mitochondria	YBR221C	PDB1
mitochondria	YBR229C	ROT2
mitochondria	YBR238C	YBR238C
mitochondria	YBR269C	SDH8
mitochondria	YBR291C	CTP1
mitochondria	YCL033C	MXR2
mitochondria	YCR008W	SAT4
mitochondria	YCR028C-A	RIM1
mitochondria	YCR065W	HCM1
mitochondria	YDL006W	PTC1
mitochondria	YDL033C	SLM3
mitochondria	YDL048C	STP4
mitochondria	YDL142C	CRD1
mitochondria	YDL203C	ACK1
mitochondria	YDL230W	PTP1
mitochondria	YDL232W	OST4
mitochondria	YDR049W	VMS1
mitochondria	YDR061W	YDR061W
mitochondria	YDR069C	DOA4
mitochondria	YDR074W	TPS2
mitochondria	YDR096W	GIS1
mitochondria	YDR120C	TRM1
mitochondria	YDR125C	ECM18
mitochondria	YDR150W	NUM1
mitochondria	YDR155C	CPR1
mitochondria	YDR191W	HST4
mitochondria	YDR219C	MFB1
mitochondria	YDR233C	RTN1
mitochondria	YDR332W	IRC3
mitochondria	YDR393W	SHE9
mitochondria	YDR477W	SNF1
mitochondria	YDR505C	PSP1
mitochondria	YDR508C	GNP1
mitochondria	YDR512C	EMI1
mitochondria	YEL031W	SPF1
mitochondria	YEL037C	RAD23
mitochondria	YEL047C	FRD1
mitochondria	YEL061C	CIN8
mitochondria	YER019W	ISC1
mitochondria	YER020W	GPA2
mitochondria	YER031C	YPT31
mitochondria	YER061C	CEM1
mitochondria	YER155C	BEM2
mitochondria	YER164W	CHD1
mitochondria	YER166W	DNF1
mitochondria	YER178W	PDA1
mitochondria	YFL011W	HXT10
mitochondria	YFL018C	LPD1
mitochondria	YFL030W	AGX1
mitochondria	YFL036W	RPO41
mitochondria	YFR019W	FAB1
mitochondria	YFR053C	HXK1
mitochondria	YGL005C	COG7
mitochondria	YGL020C	GET1
mitochondria	YGL151W	NUT1
mitochondria	YGL195W	GCN1
mitochondria	YGL197W	MDS3
mitochondria	YGL211W	NCS6
mitochondria	YGL219C	MDM34
mitochondria	YGL237C	HAP2
mitochondria	YGL253W	HXK2
mitochondria	YGR086C	PIL1
mitochondria	YGR101W	PCP1
mitochondria	YGR174C	CBP4
mitochondria	YGR178C	PBP1
mitochondria	YGR181W	TIM13
mitochondria	YGR231C	PHB2
