ORF	term
YJR125C	cell cortex
YKL007W	cell cortex
YKL048C	cell cortex
YKL101W	cell cortex
YKL129C	cell cortex
YKR001C	cell cortex
YKR003W	cell cortex
YKR054C	cell cortex
YLL021W	cell cortex
YLL038C	cell cortex
YLL049W	cell cortex
YLL050C	cell cortex
YLR045C	cell cortex
YLR166C	cell cortex
YLR229C	cell cortex
YLR242C	cell cortex
YLR314C	cell cortex
YLR319C	cell cortex
YLR337C	cell cortex
YLR342W	cell cortex
YLR404W	cell cortex
YLR429W	cell cortex
YML052W	cell cortex
YML072C	cell cortex
YMR032W	cell cortex
YMR092C	cell cortex
YMR109W	cell cortex
YMR294W	cell cortex
YNL020C	cell cortex
YNL079C	cell cortex
YNL084C	cell cortex
YNL087W	cell cortex
YNL094W	cell cortex
YNL106C	cell cortex
YNL116W	cell cortex
YNL138W	cell cortex
YNL152W	cell cortex
YNL161W	cell cortex
YNL166C	cell cortex
YNL194C	cell cortex
YNL233W	cell cortex
YNL243W	cell cortex
YNL257C	cell cortex
YNL271C	cell cortex
YNL293W	cell cortex
YNR031C	cell cortex
YOL100W	cell cortex
YOL112W	cell cortex
YOR086C	cell cortex
YOR109W	cell cortex
YOR127W	cell cortex
YOR152C	cell cortex
YOR165W	cell cortex
YOR171C	cell cortex
YOR181W	cell cortex
YOR233W	cell cortex
YOR239W	cell cortex
YOR329C	cell cortex
YOR337W	cell cortex
YOR367W	cell cortex
YPL074W	cell cortex
YPL115C	cell cortex
YPL174C	cell cortex
YPL242C	cell cortex
YPL269W	cell cortex
YPR055W	cell cortex
YPR154W	cell cortex
YPR171W	cell cortex
YPR188C	cell cortex
YAL024C	Cell cycle
YAL040C	Cell cycle
YBL009W	Cell cycle
YBL016W	Cell cycle
YBR158W	Cell cycle
YBR180W	Cell cycle
YBR186W	Cell cycle
YBR214W	Cell cycle
YBR274W	Cell cycle
YCL024W	Cell cycle
YCR010C	Cell cycle
YCR045C	Cell cycle
YDL001W	Cell cycle
YDL056W	Cell cycle
YDL089W	Cell cycle
YDL101C	Cell cycle
YDL155W	Cell cycle
YDL179W	Cell cycle
YDL224C	Cell cycle
YDR130C	Cell cycle
YDR184C	Cell cycle
YDR205W	Cell cycle
YDR218C	Cell cycle
YDR532C	Cell cycle
YER016W	Cell cycle
YER115C	Cell cycle
YER132C	Cell cycle
YER167W	Cell cycle
YGL021W	Cell cycle
YGL056C	Cell cycle
YGL086W	Cell cycle
YGL170C	Cell cycle
YGL190C	Cell cycle
YGL228W	Cell cycle
YGR041W	Cell cycle
YGR044C	Cell cycle
YGR059W	Cell cycle
YGR092W	Cell cycle
YGR108W	Cell cycle
YGR109C	Cell cycle
YGR188C	Cell cycle
YGR238C	Cell cycle
YHL023C	Cell cycle
YHR004C	Cell cycle
YHR039C	Cell cycle
YHR071W	Cell cycle
YHR115C	Cell cycle
YHR127W	Cell cycle
YHR158C	Cell cycle
YHR206W	Cell cycle
YIL050W	Cell cycle
YIL099W	Cell cycle
YIL135C	Cell cycle
YJL013C	Cell cycle
YJL030W	Cell cycle
YJL037W	Cell cycle
YJL038C	Cell cycle
YJL098W	Cell cycle
YJL106W	Cell cycle
YJL157C	Cell cycle
YJR053W	Cell cycle
YKL101W	Cell cycle
YKR028W	Cell cycle
YLR079W	Cell cycle
YLR210W	Cell cycle
YLR238W	Cell cycle
YLR343W	Cell cycle
YLR445W	Cell cycle
YML109W	Cell cycle
YMR032W	Cell cycle
YMR055C	Cell cycle
YMR199W	Cell cycle
YMR273C	Cell cycle
YNL047C	Cell cycle
YNL078W	Cell cycle
YNL127W	Cell cycle
YNL197C	Cell cycle
YNL225C	Cell cycle
YNL319W	Cell cycle
YNL327W	Cell cycle
YNR009W	Cell cycle
YNR027W	Cell cycle
YOL047C	Cell cycle
YOL048C	Cell cycle
YOL071W	Cell cycle
YOL091W	Cell cycle
YOR026W	Cell cycle
YOR054C	Cell cycle
YOR066W	Cell cycle
YOR233W	Cell cycle
YOR298W	Cell cycle
YOR313C	Cell cycle
YOR315W	Cell cycle
YOR354C	Cell cycle
YPL027W	Cell cycle
YPL158C	Cell cycle
YPL194W	Cell cycle
YPL256C	Cell cycle
YPR054W	Cell cycle
YPR111W	Cell cycle
YPR119W	Cell cycle
YPR120C	Cell cycle
YAR014C	cell morphogenesis
YBR040W	cell morphogenesis
YBR200W	cell morphogenesis
YCL027W	cell morphogenesis
YCR089W	cell morphogenesis
YDL223C	cell morphogenesis
YDR085C	cell morphogenesis
YDR141C	cell morphogenesis
YER125W	cell morphogenesis
YER133W	cell morphogenesis
YER149C	cell morphogenesis
YHR102W	cell morphogenesis
YHR135C	cell morphogenesis
YHR158C	cell morphogenesis
YIL129C	cell morphogenesis
YKL048C	cell morphogenesis
YKL189W	cell morphogenesis
YKR031C	cell morphogenesis
YLL021W	cell morphogenesis
YLR229C	cell morphogenesis
YLR313C	cell morphogenesis
YLR332W	cell morphogenesis
YMR232W	cell morphogenesis
YNL154C	cell morphogenesis
YNR032C-A	cell morphogenesis
YOL111C	cell morphogenesis
YOR326W	cell morphogenesis
YPL123C	cell morphogenesis
YPR194C	cell morphogenesis
YAL005C	cell wall
YAL018C	cell wall
YAL063C	cell wall
YAR050W	cell wall
YBR040W	cell wall
YBR067C	cell wall
YBR078W	cell wall
YBR093C	cell wall
YBR162C	cell wall
YBR301W	cell wall
YCR045C	cell wall
YCR089W	cell wall
YDL024C	cell wall
YDL049C	cell wall
YDR055W	cell wall
YDR077W	cell wall
YDR144C	cell wall
YDR218C	cell wall
YDR261C	cell wall
YDR522C	cell wall
YDR534C	cell wall
YEL040W	cell wall
YER011W	cell wall
YER150W	cell wall
YGL028C	cell wall
YGL032C	cell wall
YGR059W	cell wall
YGR189C	cell wall
YGR192C	cell wall
YGR279C	cell wall
YGR282C	cell wall
YHR107C	cell wall
YHR139C	cell wall
YHR143W	cell wall
YHR211W	cell wall
YIL011W	cell wall
YIL123W	cell wall
YIR039C	cell wall
YJL052W	cell wall
YJL078C	cell wall
YJL158C	cell wall
YJL159W	cell wall
YJL171C	cell wall
YJR004C	cell wall
YJR009C	cell wall
YJR076C	cell wall
YJR091C	cell wall
YJR092W	cell wall
YJR150C	cell wall
YJR151C	cell wall
YKL096W	cell wall
YKL096W-A	cell wall
YKL163W	cell wall
YKL164C	cell wall
YKL165C	cell wall
YKR102W	cell wall
YLL024C	cell wall
YLR037C	cell wall
YLR040C	cell wall
YLR042C	cell wall
YLR084C	cell wall
YLR110C	cell wall
YLR194C	cell wall
YLR213C	cell wall
YLR286C	cell wall
YLR300W	cell wall
YLR307W	cell wall
YLR308W	cell wall
YLR314C	cell wall
YLR390W-A	cell wall
YMR006C	cell wall
YMR215W	cell wall
YMR305C	cell wall
YMR307W	cell wall
YNL066W	cell wall
YNL190W	cell wall
YNL300W	cell wall
YNL322C	cell wall
YNL327W	cell wall
YNR044W	cell wall
YNR067C	cell wall
YOL030W	cell wall
YOL047C	cell wall
YOL048C	cell wall
YOL132W	cell wall
YOL154W	cell wall
YOL155C	cell wall
YOR009W	cell wall
YOR010C	cell wall
YOR190W	cell wall
YOR214C	cell wall
YOR242C	cell wall
YOR247W	cell wall
YOR382W	cell wall
YOR383C	cell wall
YPL130W	cell wall
YPL163C	cell wall
YPR026W	cell wall
YAL018C	cell wall organization or biogenesis
YAL053W	cell wall organization or biogenesis
YBL061C	cell wall organization or biogenesis
YBL068W	cell wall organization or biogenesis
YBL105C	cell wall organization or biogenesis
YBR023C	cell wall organization or biogenesis
YBR043C	cell wall organization or biogenesis
YBR045C	cell wall organization or biogenesis
YBR067C	cell wall organization or biogenesis
YBR078W	cell wall organization or biogenesis
YBR180W	cell wall organization or biogenesis
YBR229C	cell wall organization or biogenesis
YCL005W-A	cell wall organization or biogenesis
YCL048W	cell wall organization or biogenesis
YCL051W	cell wall organization or biogenesis
YCR017C	cell wall organization or biogenesis
YCR032W	cell wall organization or biogenesis
YCR045C	cell wall organization or biogenesis
YDL029W	cell wall organization or biogenesis
YDL047W	cell wall organization or biogenesis
YDL055C	cell wall organization or biogenesis
YDL159W	cell wall organization or biogenesis
YDL203C	cell wall organization or biogenesis
YDL222C	cell wall organization or biogenesis
YDL239C	cell wall organization or biogenesis
YDL240W	cell wall organization or biogenesis
YDR027C	cell wall organization or biogenesis
YDR055W	cell wall organization or biogenesis
YDR077W	cell wall organization or biogenesis
YDR099W	cell wall organization or biogenesis
YDR104C	cell wall organization or biogenesis
YDR126W	cell wall organization or biogenesis
YDR144C	cell wall organization or biogenesis
YDR162C	cell wall organization or biogenesis
YDR245W	cell wall organization or biogenesis
YDR260C	cell wall organization or biogenesis
YDR261C	cell wall organization or biogenesis
YDR273W	cell wall organization or biogenesis
YDR293C	cell wall organization or biogenesis
YDR349C	cell wall organization or biogenesis
YDR351W	cell wall organization or biogenesis
YDR389W	cell wall organization or biogenesis
YDR402C	cell wall organization or biogenesis
YDR403W	cell wall organization or biogenesis
YDR420W	cell wall organization or biogenesis
YDR466W	cell wall organization or biogenesis
YDR477W	cell wall organization or biogenesis
YDR483W	cell wall organization or biogenesis
YDR490C	cell wall organization or biogenesis
YDR522C	cell wall organization or biogenesis
YDR523C	cell wall organization or biogenesis
YDR528W	cell wall organization or biogenesis
YEL004W	cell wall organization or biogenesis
YEL040W	cell wall organization or biogenesis
YEL058W	cell wall organization or biogenesis
YER003C	cell wall organization or biogenesis
YER033C	cell wall organization or biogenesis
YER046W	cell wall organization or biogenesis
YER093C	cell wall organization or biogenesis
YER099C	cell wall organization or biogenesis
YER177W	cell wall organization or biogenesis
YFL039C	cell wall organization or biogenesis
YFR039C	cell wall organization or biogenesis
YGL027C	cell wall organization or biogenesis
YGL228W	cell wall organization or biogenesis
YGR023W	cell wall organization or biogenesis
YGR031C-A	cell wall organization or biogenesis
YGR032W	cell wall organization or biogenesis
YGR143W	cell wall organization or biogenesis
YGR189C	cell wall organization or biogenesis
YGR197C	cell wall organization or biogenesis
YGR225W	cell wall organization or biogenesis
YGR229C	cell wall organization or biogenesis
YGR282C	cell wall organization or biogenesis
YHL011C	cell wall organization or biogenesis
YHL027W	cell wall organization or biogenesis
YHR030C	cell wall organization or biogenesis
YHR079C	cell wall organization or biogenesis
YHR101C	cell wall organization or biogenesis
YHR102W	cell wall organization or biogenesis
YHR103W	cell wall organization or biogenesis
YHR139C	cell wall organization or biogenesis
YHR142W	cell wall organization or biogenesis
YHR181W	cell wall organization or biogenesis
YHR184W	cell wall organization or biogenesis
YHR185C	cell wall organization or biogenesis
YIL085C	cell wall organization or biogenesis
YIL113W	cell wall organization or biogenesis
YIL119C	cell wall organization or biogenesis
YIL120W	cell wall organization or biogenesis
YIL123W	cell wall organization or biogenesis
YIR026C	cell wall organization or biogenesis
YIR039C	cell wall organization or biogenesis
YJL034W	cell wall organization or biogenesis
YJL037W	cell wall organization or biogenesis
YJL038C	cell wall organization or biogenesis
YJL042W	cell wall organization or biogenesis
YJL058C	cell wall organization or biogenesis
YJL083W	cell wall organization or biogenesis
YJL095W	cell wall organization or biogenesis
YJL099W	cell wall organization or biogenesis
YJL139C	cell wall organization or biogenesis
YJL158C	cell wall organization or biogenesis
YJL159W	cell wall organization or biogenesis
YJL174W	cell wall organization or biogenesis
YJL184W	cell wall organization or biogenesis
YJR013W	cell wall organization or biogenesis
YJR066W	cell wall organization or biogenesis
YJR075W	cell wall organization or biogenesis
YJR104C	cell wall organization or biogenesis
YKL046C	cell wall organization or biogenesis
YKL096W	cell wall organization or biogenesis
YKL096W-A	cell wall organization or biogenesis
YKL104C	cell wall organization or biogenesis
YKL129C	cell wall organization or biogenesis
YKL163W	cell wall organization or biogenesis
YKL164C	cell wall organization or biogenesis
YKL181W	cell wall organization or biogenesis
YKL190W	cell wall organization or biogenesis
YKR019C	cell wall organization or biogenesis
YKR027W	cell wall organization or biogenesis
YKR042W	cell wall organization or biogenesis
YKR061W	cell wall organization or biogenesis
YKR100C	cell wall organization or biogenesis
YLL005C	cell wall organization or biogenesis
YLR020C	cell wall organization or biogenesis
YLR054C	cell wall organization or biogenesis
YLR110C	cell wall organization or biogenesis
YLR120C	cell wall organization or biogenesis
YLR121C	cell wall organization or biogenesis
YLR194C	cell wall organization or biogenesis
YLR213C	cell wall organization or biogenesis
YLR300W	cell wall organization or biogenesis
YLR307W	cell wall organization or biogenesis
YLR308W	cell wall organization or biogenesis
YLR330W	cell wall organization or biogenesis
YLR332W	cell wall organization or biogenesis
YLR341W	cell wall organization or biogenesis
YLR343W	cell wall organization or biogenesis
YLR362W	cell wall organization or biogenesis
YLR371W	cell wall organization or biogenesis
YLR390W-A	cell wall organization or biogenesis
YLR414C	cell wall organization or biogenesis
YLR425W	cell wall organization or biogenesis
YLR433C	cell wall organization or biogenesis
YML066C	cell wall organization or biogenesis
YML115C	cell wall organization or biogenesis
YMR022W	cell wall organization or biogenesis
YMR068W	cell wall organization or biogenesis
YMR109W	cell wall organization or biogenesis
YMR200W	cell wall organization or biogenesis
YMR237W	cell wall organization or biogenesis
YMR238W	cell wall organization or biogenesis
YMR239C	cell wall organization or biogenesis
YMR306W	cell wall organization or biogenesis
YMR307W	cell wall organization or biogenesis
YNL006W	cell wall organization or biogenesis
YNL027W	cell wall organization or biogenesis
YNL053W	cell wall organization or biogenesis
YNL084C	cell wall organization or biogenesis
YNL090W	cell wall organization or biogenesis
YNL128W	cell wall organization or biogenesis
YNL160W	cell wall organization or biogenesis
YNL161W	cell wall organization or biogenesis
YNL243W	cell wall organization or biogenesis
YNL283C	cell wall organization or biogenesis
YNL294C	cell wall organization or biogenesis
YNL313C	cell wall organization or biogenesis
YNL322C	cell wall organization or biogenesis
YOL013C	cell wall organization or biogenesis
YOL047C	cell wall organization or biogenesis
YOL048C	cell wall organization or biogenesis
YOL061W	cell wall organization or biogenesis
YOL078W	cell wall organization or biogenesis
YOL100W	cell wall organization or biogenesis
YOL109W	cell wall organization or biogenesis
YOL132W	cell wall organization or biogenesis
YOL155C	cell wall organization or biogenesis
YOR008C	cell wall organization or biogenesis
YOR113W	cell wall organization or biogenesis
YOR208W	cell wall organization or biogenesis
YOR231W	cell wall organization or biogenesis
YOR242C	cell wall organization or biogenesis
YOR247W	cell wall organization or biogenesis
YOR255W	cell wall organization or biogenesis
YOR298W	cell wall organization or biogenesis
YOR299W	cell wall organization or biogenesis
YOR336W	cell wall organization or biogenesis
YPL031C	cell wall organization or biogenesis
YPL053C	cell wall organization or biogenesis
YPL140C	cell wall organization or biogenesis
YPL180W	cell wall organization or biogenesis
YPL221W	cell wall organization or biogenesis
YPR030W	cell wall organization or biogenesis
YPR054W	cell wall organization or biogenesis
YPR149W	cell wall organization or biogenesis
YPR159W	cell wall organization or biogenesis
YPR165W	cell wall organization or biogenesis
YAL012W	cellular amino acid metabolic process
YAL044C	cellular amino acid metabolic process
YAL062W	cellular amino acid metabolic process
YBL076C	cellular amino acid metabolic process
YBL080C	cellular amino acid metabolic process
YBL098W	cellular amino acid metabolic process
YBR006W	cellular amino acid metabolic process
YBR115C	cellular amino acid metabolic process
YBR121C	cellular amino acid metabolic process
YBR145W	cellular amino acid metabolic process
YBR166C	cellular amino acid metabolic process
YBR248C	cellular amino acid metabolic process
YBR263W	cellular amino acid metabolic process
YCL009C	cellular amino acid metabolic process
YCL018W	cellular amino acid metabolic process
YCL030C	cellular amino acid metabolic process
YCL064C	cellular amino acid metabolic process
YCR005C	cellular amino acid metabolic process
YCR024C	cellular amino acid metabolic process
YCR053W	cellular amino acid metabolic process
YDL066W	cellular amino acid metabolic process
YDL106C	cellular amino acid metabolic process
YDL131W	cellular amino acid metabolic process
YDL168W	cellular amino acid metabolic process
YDL170W	cellular amino acid metabolic process
YDL171C	cellular amino acid metabolic process
YDL182W	cellular amino acid metabolic process
YDL219W	cellular amino acid metabolic process
YDR007W	cellular amino acid metabolic process
YDR019C	cellular amino acid metabolic process
YDR023W	cellular amino acid metabolic process
YDR034C	cellular amino acid metabolic process
YDR037W	cellular amino acid metabolic process
YDR158W	cellular amino acid metabolic process
YDR173C	cellular amino acid metabolic process
YDR234W	cellular amino acid metabolic process
YDR253C	cellular amino acid metabolic process
YDR268W	cellular amino acid metabolic process
YDR300C	cellular amino acid metabolic process
YDR321W	cellular amino acid metabolic process
YDR341C	cellular amino acid metabolic process
YDR354W	cellular amino acid metabolic process
YDR380W	cellular amino acid metabolic process
YDR421W	cellular amino acid metabolic process
YDR502C	cellular amino acid metabolic process
YEL038W	cellular amino acid metabolic process
YEL046C	cellular amino acid metabolic process
YEL066W	cellular amino acid metabolic process
YER023W	cellular amino acid metabolic process
YER043C	cellular amino acid metabolic process
YER052C	cellular amino acid metabolic process
YER055C	cellular amino acid metabolic process
YER069W	cellular amino acid metabolic process
YER081W	cellular amino acid metabolic process
YER086W	cellular amino acid metabolic process
YER090W	cellular amino acid metabolic process
YER091C	cellular amino acid metabolic process
YFL018C	cellular amino acid metabolic process
YFL022C	cellular amino acid metabolic process
YFL030W	cellular amino acid metabolic process
YFR025C	cellular amino acid metabolic process
YFR047C	cellular amino acid metabolic process
YFR055W	cellular amino acid metabolic process
YGL009C	cellular amino acid metabolic process
YGL026C	cellular amino acid metabolic process
YGL105W	cellular amino acid metabolic process
YGL125W	cellular amino acid metabolic process
YGL148W	cellular amino acid metabolic process
YGL154C	cellular amino acid metabolic process
YGL184C	cellular amino acid metabolic process
YGL196W	cellular amino acid metabolic process
YGL202W	cellular amino acid metabolic process
YGL245W	cellular amino acid metabolic process
YGL256W	cellular amino acid metabolic process
YGR019W	cellular amino acid metabolic process
YGR087C	cellular amino acid metabolic process
YGR094W	cellular amino acid metabolic process
