ORF	term
YJL098W	G1 to S transition of mitotic cell cycle
YKR028W	G1 to S transition of mitotic cell cycle
YGL229C	G1 to S transition of mitotic cell cycle
YCR008W	G1 to S transition of mitotic cell cycle
YDL225W	G1 to S transition of mitotic cell cycle
YLR079W	G1 to S transition of mitotic cell cycle
YDL047W	G1 to S transition of mitotic cell cycle
YDR328C	G1 to S transition of mitotic cell cycle
YDR247W	G1 to S transition of mitotic cell cycle
YDR002W	G1 to S transition of mitotic cell cycle
YNL172W	mitotic start control
YDL008W	mitotic start control
YLR127C	mitotic start control
YDR118W	mitotic start control
YOR249C	mitotic start control
YLR102C	mitotic start control
YGR188C	mitotic start control
YOR026W	mitotic start control
YKL022C	mitotic start control
YGL116W	mitotic start control
YHR166C	mitotic start control
YFR036W	mitotic start control
YBL084C	mitotic start control
YGL003C	mitotic start control
YGL240W	mitotic start control
YGL086W	mitotic start control
YJL030W	mitotic start control
YJL013C	mitotic start control
YIR025W	mitotic start control
YDL028C	mitotic start control
YDR260C	mitotic start control
YAL021C	mitotic start control
YLR310C	mitotic start control
YMR199W	mitotic start control
YPL256C	mitotic start control
YAL040C	mitotic start control
YGR155W	mitotic start control
YLR361C	mitotic start control
YMR135C	mitotic start control
YOR066W	mitotic start control
YGR245C	mitotic start control
YNL197C	mitotic start control
YOR083W	mitotic start control
YGL173C	mitotic start control
YER167W	mitotic start control
YDR054C	mitotic start control
YFL009W	mitotic start control
YDL132W	mitotic start control
YJL194W	mitotic start control
YPR120C	mitotic start control
YGR109C	mitotic start control
YOL133W	mitotic start control
YIL046W	mitotic start control
YOR066W	mitotic start control
YDL134C	mitotic start control
YDL188C	mitotic start control
YJR059W	mitotic start control
YJR059W	mitotic start control
YIL153W	mitotic start control
YFR040W	mitotic start control
YJL098W	mitotic start control
YKR028W	mitotic start control
YGL229C	mitotic start control
YCR008W	mitotic start control
YDL225W	mitotic start control
YLR079W	mitotic start control
YDL047W	mitotic start control
YDR328C	mitotic start control
YDR247W	mitotic start control
YDR002W	mitotic start control
YJR042W	nuclear pore complex
YKL057C	nuclear pore complex
YDL116W	nuclear pore complex
YGL092W	nuclear pore complex
YKR082W	nuclear pore complex
YGL100W	nuclear pore complex
YFR002W	nuclear pore complex
YML103C	nuclear pore complex
YJL039C	nuclear pore complex
YER105C	nuclear pore complex
YBL079W	nuclear pore complex
YMR153W	nuclear pore complex
YDL088C	nuclear pore complex
YML031W	nuclear pore complex
YLR018C	nuclear pore complex
YMR129W	nuclear pore complex
YMR047C	nuclear pore complex
YKL068W	nuclear pore complex
YIL115C	nuclear pore complex
YDR192C	nuclear pore complex
YJL061W	nuclear pore complex
YDL207W	nuclear pore complex
YOR098C	nuclear pore complex
YAR002W	nuclear pore complex
YKR095W	nuclear pore complex
YIL149C	nuclear pore complex
YGL172W	nuclear pore complex
YGR119C	nuclear pore complex
YLL023C	nuclear pore complex
YGR009C	extended SNARE complex
YPL232W	extended SNARE complex
YAL030W	extended SNARE complex
YOR106W	extended SNARE complex
YGL212W	extended SNARE complex
YBL050W	extended SNARE complex
YBR080C	extended SNARE complex
YDR468C	extended SNARE complex
YOL018C	extended SNARE complex
YMR197C	extended SNARE complex
YLR026C	extended SNARE complex
YOR036W	extended SNARE complex
YDR498C	extended SNARE complex
YGL095C	extended SNARE complex
YGL098W	extended SNARE complex
YHL031C	extended SNARE complex
YIL004C	extended SNARE complex
YKL006C-A	extended SNARE complex
YKL196C	extended SNARE complex
YLR078C	extended SNARE complex
YLR093C	extended SNARE complex
YLR268W	extended SNARE complex
YMR017W	extended SNARE complex
YNR049C	extended SNARE complex
YOL018C	extended SNARE complex
YOR075W	extended SNARE complex
YOR327C	extended SNARE complex
YPL232W	extended SNARE complex
YLL042C	phenotype: delayed exit from mitosis
YPR122W	phenotype: delayed exit from mitosis
YPL181W	phenotype: delayed exit from mitosis
YPL177C	phenotype: delayed exit from mitosis
YAL013W	phenotype: delayed exit from mitosis
YGR227W	phenotype: delayed exit from mitosis
YGR254W	phenotype: delayed exit from mitosis
YAR002C-A	phenotype: delayed exit from mitosis
YPR037C	phenotype: delayed exit from mitosis
YMR319C	phenotype: delayed exit from mitosis
YAL028W	phenotype: delayed exit from mitosis
YPL137C	phenotype: delayed exit from mitosis
YEL011W	phenotype: delayed exit from mitosis
YMR311C	phenotype: delayed exit from mitosis
YOR320C	phenotype: delayed exit from mitosis
YER174C	phenotype: delayed exit from mitosis
YJR075W	phenotype: delayed exit from mitosis
YMR251W-A	phenotype: delayed exit from mitosis
YNL322C	phenotype: delayed exit from mitosis
YNL045W	phenotype: delayed exit from mitosis
YLR260W	phenotype: delayed exit from mitosis
YPR073C	phenotype: delayed exit from mitosis
YBR115C	phenotype: delayed exit from mitosis
YIL014W	phenotype: delayed exit from mitosis
YGR084C	phenotype: delayed exit from mitosis
YPL006W	phenotype: delayed exit from mitosis
YFL044C	phenotype: delayed exit from mitosis
YJR153W	phenotype: delayed exit from mitosis
YKL077W	phenotype: delayed exit from mitosis
YCL001W	phenotype: delayed exit from mitosis
YBR084C-A	phenotype: delayed exit from mitosis
YGR034W	phenotype: delayed exit from mitosis
YDL136W	phenotype: delayed exit from mitosis
YLR185W	phenotype: delayed exit from mitosis
YNR037C	phenotype: delayed exit from mitosis
YJR113C	phenotype: delayed exit from mitosis
YMR086W	phenotype: delayed exit from mitosis
YDL033C	phenotype: delayed exit from mitosis
YPL057C	phenotype: delayed exit from mitosis
YGR260W	phenotype: delayed exit from mitosis
YPL203W	phenotype: delayed exit from mitosis
YPR156C	phenotype: delayed exit from mitosis
YCR084C	phenotype: delayed exit from mitosis
YGR080W	phenotype: delayed exit from mitosis
YOR064C	phenotype: delayed exit from mitosis
YJR154W	phenotype: delayed exit from mitosis
YKL063C	phenotype: delayed exit from mitosis
YLR046C	phenotype: delayed exit from mitosis
YML018C	phenotype: delayed exit from mitosis
YNR014W	phenotype: delayed exit from mitosis
HRA1	rRNA processing
HRA1	ribosomal small subunit biogenesis
NME1	rRNA processing
Q0020	ribosome
Q0020	structural constituent of ribosome
Q0020	mitochondrial translation
Q0140	ribosome
Q0140	structural constituent of ribosome
Q0140	mitochondrial translation
Q0158	ribosome
Q0158	structural constituent of ribosome
Q0158	mitochondrial translation
Q0158	ribosome assembly
Q0285	tRNA processing
RDN18-1	ribosome
RDN18-1	structural constituent of ribosome
RDN18-1	cytoplasmic translation
RDN18-1	translational initiation
RDN18-2	ribosome
RDN18-2	structural constituent of ribosome
RDN18-2	cytoplasmic translation
RDN18-2	translational initiation
RDN25-1	ribosome
RDN25-1	structural constituent of ribosome
RDN25-1	regulation of translation
RDN25-1	translational elongation
RDN25-2	ribosome
RDN25-2	structural constituent of ribosome
RDN25-2	regulation of translation
RDN25-2	translational elongation
RDN5-1	ribosome
RDN5-1	structural constituent of ribosome
RDN5-1	cytoplasmic translation
RDN5-2	ribosome
RDN5-2	structural constituent of ribosome
RDN5-2	cytoplasmic translation
RDN5-3	ribosome
RDN5-3	structural constituent of ribosome
RDN5-3	cytoplasmic translation
RDN5-4	ribosome
RDN5-4	structural constituent of ribosome
RDN5-4	cytoplasmic translation
RDN5-5	ribosome
RDN5-5	structural constituent of ribosome
RDN5-5	cytoplasmic translation
RDN5-6	ribosome
RDN5-6	structural constituent of ribosome
RDN5-6	cytoplasmic translation
RDN58-1	ribosome
RDN58-1	structural constituent of ribosome
RDN58-1	cytoplasmic translation
RDN58-2	ribosome
RDN58-2	structural constituent of ribosome
RDN58-2	cytoplasmic translation
RPR1	snoRNA processing
RPR1	tRNA processing
YAL003W	regulation of translation
YAL003W	translational elongation
YAL005C	cytoplasmic translation
YAL016W	regulation of translation
YAL020C	tRNA processing
YAL025C	rRNA processing
YAL025C	ribosomal large subunit biogenesis
YAL026C	ribosomal small subunit biogenesis
YAL026C	ribosome assembly
YAL033W	rRNA processing
YAL033W	snoRNA processing
YAL033W	tRNA processing
YAL035W	ribosome
YAL035W	translation factor activity, RNA binding
YAL035W	cytoplasmic translation
YAL035W	rRNA processing
YAL035W	regulation of translation
YAL035W	ribosomal small subunit biogenesis
YAL035W	ribosome assembly
YAL035W	translational initiation
YAL036C	ribosome
YAL036C	cytoplasmic translation
YAL043C	tRNA processing
YAL059W	ribosomal subunit export from nucleus
YAR008W	tRNA processing
YBL004W	rRNA processing
YBL004W	ribosomal small subunit biogenesis
YBL013W	tRNA processing
YBL018C	snoRNA processing
YBL018C	tRNA processing
YBL024W	tRNA processing
YBL027W	ribosome
YBL027W	structural constituent of ribosome
YBL027W	cytoplasmic translation
YBL028C	ribosome
YBL038W	ribosome
YBL038W	structural constituent of ribosome
YBL038W	mitochondrial translation
YBL071W-A	tRNA processing
YBL072C	ribosome
YBL072C	structural constituent of ribosome
YBL072C	cytoplasmic translation
YBL072C	rRNA processing
YBL072C	ribosomal small subunit biogenesis
YBL076C	tRNA aminoacylation for protein translation
YBL080C	mitochondrial translation
YBL087C	ribosome
YBL087C	structural constituent of ribosome
YBL087C	cytoplasmic translation
YBL090W	ribosome
YBL090W	structural constituent of ribosome
YBL090W	mitochondrial translation
YBL090W	translational initiation
YBL092W	ribosome
YBL092W	structural constituent of ribosome
YBL092W	cytoplasmic translation
YBR022W	tRNA processing
YBR031W	ribosome
YBR031W	structural constituent of ribosome
YBR031W	cytoplasmic translation
YBR048W	ribosome
YBR048W	structural constituent of ribosome
YBR048W	cytoplasmic translation
YBR048W	rRNA processing
YBR048W	ribosomal small subunit biogenesis
YBR048W	ribosome assembly
YBR061C	cytoplasmic translation
YBR061C	tRNA processing
YBR079C	translation factor activity, RNA binding
YBR079C	cytoplasmic translation
YBR079C	translational initiation
YBR084C-A	ribosome
YBR084C-A	structural constituent of ribosome
YBR084C-A	cytoplasmic translation
YBR101C	ribosome
YBR101C	cytoplasmic translation
YBR118W	translation factor activity, RNA binding
YBR118W	translational elongation
YBR120C	ribosome
YBR120C	mitochondrial translation
YBR120C	regulation of translation
YBR121C	mitochondrial translation
YBR121C	tRNA aminoacylation for protein translation
YBR122C	ribosome
YBR122C	structural constituent of ribosome
YBR122C	mitochondrial translation
YBR142W	rRNA processing
YBR142W	ribosomal large subunit biogenesis
YBR143C	translation factor activity, RNA binding
YBR146W	ribosome
YBR146W	structural constituent of ribosome
YBR146W	mitochondrial translation
YBR160W	ribosome
YBR167C	rRNA processing
YBR167C	snoRNA processing
YBR167C	tRNA processing
YBR181C	ribosome
YBR181C	structural constituent of ribosome
YBR181C	cytoplasmic translation
YBR181C	rRNA processing
YBR181C	ribosomal small subunit biogenesis
YBR185C	mitochondrial translation
YBR185C	regulation of translation
YBR189W	ribosome
YBR189W	structural constituent of ribosome
YBR189W	rRNA processing
YBR189W	regulation of translation
YBR189W	ribosomal small subunit biogenesis
YBR189W	translational elongation
YBR191W	ribosome
YBR191W	structural constituent of ribosome
YBR191W	cytoplasmic translation
YBR212W	regulation of translation
YBR247C	rRNA processing
YBR247C	ribosomal small subunit biogenesis
YBR251W	ribosome
YBR251W	structural constituent of ribosome
YBR251W	mitochondrial translation
YBR257W	rRNA binding
YBR257W	rRNA processing
YBR257W	snoRNA processing
YBR257W	tRNA processing
YBR261C	cytoplasmic translation
YBR267W	ribosome
YBR267W	ribosomal large subunit biogenesis
YBR268W	ribosome
YBR268W	structural constituent of ribosome
YBR268W	mitochondrial translation
YBR271W	regulation of translation
YBR279W	rRNA processing
YBR279W	snoRNA processing
YBR282W	ribosome
YBR282W	structural constituent of ribosome
YBR282W	mitochondrial translation
YCL017C	tRNA processing
YCL031C	rRNA processing
YCL031C	ribosomal small subunit biogenesis
YCL031C	ribosome assembly
YCL037C	cytoplasmic translation
YCL054W	rRNA processing
YCL054W	ribosomal large subunit biogenesis
YCL059C	rRNA processing
YCL059C	ribosomal small subunit biogenesis
YCR003W	ribosome
YCR003W	structural constituent of ribosome
YCR003W	mitochondrial translation
YCR018C	rRNA processing
YCR024C	mitochondrial translation
YCR024C	tRNA aminoacylation for protein translation
YCR031C	ribosome
YCR031C	structural constituent of ribosome
YCR031C	cytoplasmic translation
YCR031C	rRNA processing
YCR031C	ribosomal small subunit biogenesis
YCR031C	ribosome assembly
YCR035C	rRNA processing
YCR035C	snoRNA processing
YCR046C	ribosome
YCR046C	structural constituent of ribosome
YCR046C	mitochondrial translation
YCR047C	rRNA processing
YCR047C	ribosomal small subunit biogenesis
YCR047C	ribosomal subunit export from nucleus
YCR057C	rRNA processing
YCR057C	ribosomal small subunit biogenesis
YCR059C	ribosome
YCR071C	ribosome
YCR071C	structural constituent of ribosome
YCR071C	mitochondrial translation
YCR072C	ribosome
YCR072C	ribosomal large subunit biogenesis
YCR072C	ribosome assembly
YCR077C	ribosome
YCR077C	regulation of translation
YCR077C	translational initiation
YDL006W	tRNA processing
YDL014W	ribosome
YDL014W	rRNA processing
YDL014W	snoRNA processing
YDL031W	rRNA processing
YDL031W	ribosomal large subunit biogenesis
YDL033C	tRNA processing
YDL036C	tRNA processing
YDL040C	ribosome
YDL044C	cytoplasmic translation
YDL045W-A	ribosome
YDL045W-A	structural constituent of ribosome
YDL045W-A	mitochondrial translation
YDL047W	tRNA processing
YDL051W	tRNA processing
YDL060W	rRNA processing
YDL060W	ribosomal small subunit biogenesis
YDL061C	ribosome
YDL061C	structural constituent of ribosome
YDL061C	cytoplasmic translation
YDL063C	ribosomal large subunit biogenesis
YDL069C	ribosome
YDL069C	mitochondrial translation
YDL069C	regulation of translation
YDL075W	ribosome
YDL075W	structural constituent of ribosome
YDL075W	cytoplasmic translation
YDL075W	regulation of translation
YDL075W	translational elongation
YDL081C	ribosome
YDL081C	structural constituent of ribosome
YDL081C	cytoplasmic translation
YDL082W	ribosome
YDL082W	structural constituent of ribosome
YDL082W	cytoplasmic translation
YDL083C	ribosome
YDL083C	structural constituent of ribosome
YDL083C	cytoplasmic translation
YDL083C	rRNA processing
YDL083C	ribosomal small subunit biogenesis
YDL104C	tRNA processing
YDL110C	ribosome
YDL111C	rRNA processing
YDL111C	snoRNA processing
YDL112W	tRNA processing
YDL126C	ribosome
YDL130W	ribosome
YDL130W	structural constituent of ribosome
YDL130W	cytoplasmic translation
YDL133C-A	ribosome
YDL133C-A	structural constituent of ribosome
YDL133C-A	cytoplasmic translation
YDL134C	regulation of translation
YDL136W	ribosome
YDL136W	structural constituent of ribosome
YDL136W	cytoplasmic translation
YDL136W	rRNA processing
YDL136W	ribosomal large subunit biogenesis
YDL148C	rRNA processing
YDL148C	ribosomal small subunit biogenesis
YDL153C	rRNA processing
YDL153C	ribosomal small subunit biogenesis
YDL160C	regulation of translation
YDL160C	translational elongation
YDL166C	rRNA processing
YDL166C	ribosomal small subunit biogenesis
YDL175C	tRNA processing
YDL184C	ribosome
YDL184C	structural constituent of ribosome
YDL184C	cytoplasmic translation
YDL188C	regulation of translation
YDL191W	ribosome
YDL191W	structural constituent of ribosome
YDL191W	cytoplasmic translation
YDL191W	rRNA processing
YDL191W	ribosomal large subunit biogenesis
YDL201W	tRNA processing
YDL202W	ribosome
YDL202W	structural constituent of ribosome
YDL202W	mitochondrial translation
YDL207W	regulation of translation
YDL207W	translational initiation
YDL208W	rRNA processing
YDL213C	rRNA binding
YDL213C	ribosomal small subunit biogenesis
YDL224C	regulation of translation
YDL229W	cytoplasmic translation
YDL229W	rRNA processing
YDL229W	regulation of translation
YDL229W	ribosomal subunit export from nucleus
YDL229W	translational elongation
YDR012W	ribosome
YDR012W	structural constituent of ribosome
YDR012W	cytoplasmic translation
YDR021W	rRNA processing
YDR021W	ribosomal small subunit biogenesis
YDR023W	tRNA aminoacylation for protein translation
YDR025W	ribosome
YDR025W	structural constituent of ribosome
YDR025W	cytoplasmic translation
YDR025W	rRNA processing
YDR025W	ribosomal small subunit biogenesis
YDR025W	ribosome assembly
YDR026C	ribosome
YDR037W	tRNA aminoacylation for protein translation
YDR041W	ribosome
YDR041W	structural constituent of ribosome
YDR041W	mitochondrial translation
YDR060W	ribosomal large subunit biogenesis
YDR060W	ribosome assembly
YDR064W	ribosome
YDR064W	rRNA binding
YDR064W	structural constituent of ribosome
YDR064W	cytoplasmic translation
YDR064W	rRNA processing
YDR064W	ribosomal small subunit biogenesis
YDR077W	ribosome
YDR083W	rRNA processing
YDR083W	ribosomal large subunit biogenesis
YDR087C	rRNA processing
YDR091C	ribosome
YDR091C	regulation of translation
YDR091C	ribosomal large subunit biogenesis
YDR091C	ribosomal subunit export from nucleus
YDR091C	translational initiation
YDR101C	ribosome
YDR101C	ribosomal subunit export from nucleus
YDR115W	ribosome
YDR115W	structural constituent of ribosome
YDR115W	mitochondrial translation
YDR116C	ribosome
YDR116C	structural constituent of ribosome
YDR116C	mitochondrial translation
YDR117C	ribosome
YDR117C	rRNA processing
YDR120C	tRNA processing
YDR140W	regulation of translation
YDR152W	cytoplasmic translation
YDR159W	ribosomal small subunit biogenesis
YDR165W	tRNA processing
YDR172W	translation factor activity, RNA binding
YDR175C	ribosome
YDR175C	structural constituent of ribosome
YDR175C	mitochondrial translation
YDR186C	ribosome
YDR195W	snoRNA processing
YDR197W	ribosome
YDR197W	mitochondrial translation
YDR197W	regulation of translation
YDR206W	regulation of translation
YDR211W	translation factor activity, RNA binding
YDR211W	regulation of translation
YDR211W	translational initiation
YDR237W	ribosome
YDR237W	structural constituent of ribosome
YDR237W	mitochondrial translation
YDR239C	ribosome
YDR266C	ribosome
YDR267C	tRNA processing
YDR268W	mitochondrial translation
YDR268W	tRNA aminoacylation for protein translation
YDR280W	rRNA processing
YDR280W	snoRNA processing
YDR283C	ribosome
YDR283C	regulation of translation
YDR283C	translational initiation
YDR293C	regulation of translation
YDR296W	ribosome
YDR296W	structural constituent of ribosome
YDR296W	mitochondrial translation
YDR299W	rRNA processing
YDR299W	ribosomal small subunit biogenesis
YDR312W	rRNA binding
YDR312W	ribosomal large subunit biogenesis
YDR312W	ribosome assembly
YDR322W	ribosome
YDR322W	structural constituent of ribosome
YDR322W	mitochondrial translation
YDR324C	rRNA processing
YDR324C	ribosomal small subunit biogenesis
YDR328C	cytoplasmic translation
YDR328C	regulation of translation
YDR333C	ribosome
YDR333C	regulation of translation
YDR333C	translational elongation
YDR337W	ribosome
YDR337W	structural constituent of ribosome
YDR337W	mitochondrial translation
YDR339C	rRNA processing
YDR339C	ribosomal small subunit biogenesis
YDR341C	tRNA aminoacylation for protein translation
YDR347W	ribosome
YDR347W	structural constituent of ribosome
YDR347W	mitochondrial translation
YDR350C	mitochondrial translation
YDR350C	regulation of translation
YDR361C	ribosomal subunit export from nucleus
YDR365C	rRNA processing
YDR378C	rRNA processing
YDR378C	ribosomal small subunit biogenesis
YDR382W	ribosome
YDR382W	structural constituent of ribosome
YDR382W	cytoplasmic translation
YDR385W	ribosome
YDR385W	translation factor activity, RNA binding
YDR385W	regulation of translation
YDR385W	translational elongation
YDR398W	rRNA processing
YDR398W	ribosomal small subunit biogenesis
YDR404C	regulation of translation
YDR404C	translational initiation
YDR405W	ribosome
YDR405W	structural constituent of ribosome
YDR405W	mitochondrial translation
YDR412W	rRNA processing
YDR418W	ribosome
YDR418W	structural constituent of ribosome
YDR418W	cytoplasmic translation
YDR418W	ribosomal large subunit biogenesis
YDR418W	ribosome assembly
YDR429C	translation factor activity, RNA binding
YDR429C	cytoplasmic translation
YDR429C	translational initiation
YDR432W	regulation of translation
YDR447C	ribosome
YDR447C	structural constituent of ribosome
YDR447C	cytoplasmic translation
YDR447C	ribosomal small subunit biogenesis
YDR447C	ribosome assembly
YDR449C	rRNA processing
YDR449C	ribosomal small subunit biogenesis
YDR450W	ribosome
YDR450W	structural constituent of ribosome
YDR450W	cytoplasmic translation
YDR450W	rRNA processing
YDR450W	ribosomal small subunit biogenesis
YDR457W	rRNA processing
YDR457W	ribosomal large subunit biogenesis
YDR457W	ribosomal small subunit biogenesis
YDR462W	ribosome
YDR462W	structural constituent of ribosome
YDR462W	mitochondrial translation
YDR471W	ribosome
YDR471W	structural constituent of ribosome
YDR471W	cytoplasmic translation
YDR477W	regulation of translation
YDR478W	rRNA binding
YDR478W	rRNA processing
YDR494W	ribosome
YDR494W	structural constituent of ribosome
YDR494W	mitochondrial translation
YDR494W	translational initiation
YDR496C	ribosome
YDR496C	regulation of translation
YDR496C	ribosomal large subunit biogenesis
YDR500C	ribosome
YDR500C	structural constituent of ribosome
YDR500C	cytoplasmic translation
YDR500C	rRNA processing
YDR500C	ribosomal large subunit biogenesis
YDR515W	regulation of translation
YEL026W	rRNA processing
YEL026W	ribosomal small subunit biogenesis
YEL034W	ribosome
YEL034W	translation factor activity, RNA binding
YEL034W	cytoplasmic translation
YEL034W	regulation of translation
YEL034W	translational elongation
YEL034W	translational initiation
YEL043W	ribosome
YEL047C	ribosome
YEL050C	ribosome
YEL050C	structural constituent of ribosome
YEL050C	mitochondrial translation
YEL054C	ribosome
YEL054C	structural constituent of ribosome
YEL054C	cytoplasmic translation
YEL054C	ribosomal large subunit biogenesis
YEL054C	ribosome assembly
YER002W	ribosomal large subunit biogenesis
YER006W	rRNA processing
YER006W	ribosomal large subunit biogenesis
YER006W	ribosomal subunit export from nucleus
YER007C-A	ribosome
YER017C	cytoplasmic translation
YER025W	translation factor activity, RNA binding
YER025W	regulation of translation
YER025W	translational elongation
YER025W	translational initiation
YER035W	regulation of translation
YER036C	ribosome
YER036C	ribosomal subunit export from nucleus
YER050C	ribosome
YER050C	structural constituent of ribosome
YER050C	mitochondrial translation
YER056C-A	structural constituent of ribosome
YER056C-A	cytoplasmic translation
YER074W	ribosome
YER074W	structural constituent of ribosome
YER074W	cytoplasmic translation
YER074W	rRNA processing
YER074W	ribosomal small subunit biogenesis
YER082C	rRNA processing
YER082C	ribosomal small subunit biogenesis
YER102W	ribosome
YER102W	structural constituent of ribosome
YER102W	cytoplasmic translation
YER102W	rRNA processing
YER102W	ribosomal small subunit biogenesis
YER117W	ribosome
YER117W	structural constituent of ribosome
YER117W	cytoplasmic translation
YER125W	rRNA processing
YER125W	ribosomal subunit export from nucleus
YER125W	tRNA processing
YER126C	rRNA processing
YER126C	ribosomal large subunit biogenesis
YER127W	rRNA processing
YER127W	ribosomal small subunit biogenesis
YER131W	ribosome
YER131W	structural constituent of ribosome
YER131W	cytoplasmic translation
YER131W	ribosome assembly
YER133W	rRNA processing
YER153C	translation factor activity, RNA binding
YER153C	mitochondrial translation
YER153C	regulation of translation
YER154W	ribosome
YER165W	ribosome
YER165W	regulation of translation
YER165W	translational initiation
YER168C	tRNA processing
YER176W	regulation of translation
YFL001W	tRNA processing
YFL002C	rRNA processing
YFL002C	ribosomal large subunit biogenesis
YFL002C	ribosome assembly
YFL022C	tRNA aminoacylation for protein translation
YFL023W	ribosome
YFL023W	translational initiation
YFL034C-A	ribosome
YFL034C-A	structural constituent of ribosome
YFL034C-A	cytoplasmic translation
YFR001W	rRNA processing
YFR001W	ribosomal large subunit biogenesis
YFR001W	ribosomal small subunit biogenesis
YFR002W	ribosomal subunit export from nucleus
YFR009W	ribosome
YFR009W	regulation of translation
YFR009W	translational elongation
YFR031C-A	ribosome
YFR031C-A	structural constituent of ribosome
YFR031C-A	cytoplasmic translation
YFR032C-A	ribosome
YFR032C-A	structural constituent of ribosome
YFR032C-A	cytoplasmic translation
YFR044C	ribosome
YFR049W	ribosome
YFR049W	structural constituent of ribosome
YFR049W	mitochondrial translation
YGL014W	regulation of translation
YGL029W	rRNA processing
YGL030W	ribosome
YGL030W	structural constituent of ribosome
YGL030W	cytoplasmic translation
YGL030W	rRNA processing
YGL031C	ribosome
YGL031C	structural constituent of ribosome
YGL031C	cytoplasmic translation
YGL049C	translation factor activity, RNA binding
YGL049C	translational initiation
YGL050W	tRNA processing
YGL063W	tRNA processing
YGL064C	ribosome
YGL064C	rRNA binding
YGL064C	ribosomal large subunit biogenesis
YGL064C	ribosome assembly
YGL068W	ribosome
YGL068W	structural constituent of ribosome
YGL068W	mitochondrial translation
YGL076C	ribosome
YGL076C	structural constituent of ribosome
YGL076C	cytoplasmic translation
YGL076C	rRNA processing
YGL076C	ribosomal large subunit biogenesis
YGL078C	rRNA processing
YGL078C	ribosomal large subunit biogenesis
YGL091C	tRNA processing
YGL097W	ribosomal subunit export from nucleus
YGL099W	ribosome
YGL099W	ribosomal large subunit biogenesis
YGL099W	ribosomal subunit export from nucleus
YGL099W	ribosome assembly
YGL103W	ribosome
YGL103W	structural constituent of ribosome
YGL103W	cytoplasmic translation
YGL105W	tRNA aminoacylation for protein translation
YGL107C	translational initiation
YGL111W	ribosomal large subunit biogenesis
YGL120C	rRNA processing
YGL120C	ribosomal large subunit biogenesis
YGL120C	ribosomal small subunit biogenesis
YGL122C	rRNA binding
YGL123W	ribosome
YGL123W	rRNA binding
YGL123W	structural constituent of ribosome
YGL123W	regulation of translation
YGL123W	translational elongation
YGL129C	ribosome
YGL129C	structural constituent of ribosome
YGL129C	mitochondrial translation
YGL130W	tRNA processing
YGL135W	ribosome
YGL135W	structural constituent of ribosome
YGL135W	cytoplasmic translation
YGL136C	rRNA processing
YGL143C	translation factor activity, RNA binding
YGL143C	mitochondrial translation
YGL147C	ribosome
YGL147C	structural constituent of ribosome
YGL147C	cytoplasmic translation
YGL160W	ribosome
YGL169W	regulation of translation
YGL169W	tRNA processing
YGL169W	translational elongation
YGL171W	rRNA processing
YGL171W	ribosomal small subunit biogenesis
YGL172W	ribosomal subunit export from nucleus
YGL173C	rRNA processing
YGL173C	snoRNA processing
YGL178W	regulation of translation
YGL178W	translational initiation
YGL189C	ribosome
YGL189C	structural constituent of ribosome
YGL189C	cytoplasmic translation
YGL189C	ribosome assembly
YGL195W	ribosome
YGL195W	regulation of translation
YGL195W	translational elongation
YGL211W	tRNA processing
YGL222C	regulation of translation
YGL232W	tRNA processing
YGL236C	tRNA processing
YGL243W	tRNA processing
YGL244W	snoRNA processing
YGL245W	tRNA aminoacylation for protein translation
YGL246C	rRNA processing
YGL246C	ribosomal large subunit biogenesis
YGR024C	tRNA processing
YGR027C	ribosome
YGR027C	structural constituent of ribosome
YGR027C	cytoplasmic translation
YGR030C	rRNA binding
YGR030C	rRNA processing
YGR030C	snoRNA processing
YGR030C	tRNA processing
YGR034W	ribosome
YGR034W	structural constituent of ribosome
YGR034W	cytoplasmic translation
YGR054W	ribosome
YGR054W	translation factor activity, RNA binding
YGR054W	translational initiation
YGR063C	rRNA processing
YGR076C	ribosome
YGR076C	structural constituent of ribosome
YGR076C	mitochondrial translation
YGR081C	rRNA processing
YGR081C	ribosomal small subunit biogenesis
YGR081C	ribosomal subunit export from nucleus
YGR083C	translation factor activity, RNA binding
YGR083C	regulation of translation
YGR083C	translational initiation
YGR084C	ribosome
YGR084C	structural constituent of ribosome
YGR084C	mitochondrial translation
YGR085C	ribosome
YGR085C	structural constituent of ribosome
YGR085C	cytoplasmic translation
YGR085C	ribosomal large subunit biogenesis
YGR085C	ribosome assembly
YGR090W	rRNA processing
YGR090W	ribosomal small subunit biogenesis
YGR094W	tRNA aminoacylation for protein translation
YGR095C	rRNA processing
YGR095C	snoRNA processing
YGR103W	rRNA processing
YGR103W	ribosomal large subunit biogenesis
YGR103W	ribosomal small subunit biogenesis
YGR118W	ribosome
YGR118W	structural constituent of ribosome
YGR118W	rRNA processing
YGR118W	regulation of translation
YGR118W	ribosomal small subunit biogenesis
YGR118W	translational elongation
YGR128C	rRNA processing
YGR128C	ribosomal small subunit biogenesis
YGR145W	rRNA processing
YGR145W	ribosomal small subunit biogenesis
YGR148C	ribosome
YGR148C	structural constituent of ribosome
YGR148C	cytoplasmic translation
YGR150C	rRNA binding
YGR156W	snoRNA processing
YGR158C	rRNA processing
YGR158C	snoRNA processing
YGR159C	rRNA processing
YGR159C	ribosomal small subunit biogenesis
YGR159C	ribosome assembly
YGR162W	translation factor activity, RNA binding
