cluster	ORF	gene_name
ribosomes and translation_GO_2	YDR496C	PUF6
ribosomes and translation_GO_2	YEL043W	YEL043W
ribosomes and translation_GO_2	YER002W	NOP16
ribosomes and translation_GO_2	YFL001W	DEG1
ribosomes and translation_GO_2	YGL105W	ARC1
ribosomes and translation_GO_2	YHL025W	SNF6
ribosomes and translation_GO_2	YHR189W	PTH1
ribosomes and translation_GO_2	YHR203C	RPS4B
ribosomes and translation_GO_2	YJL123C	MTC1
ribosomes and translation_GO_2	YJL138C	TIF2
ribosomes and translation_GO_2	YKL110C	KTI12
ribosomes and translation_GO_2	YKL204W	EAP1
ribosomes and translation_GO_2	YKR059W	TIF1
ribosomes and translation_GO_2	YLR150W	STM1
ribosomes and translation_GO_2	YML063W	RPS1B
ribosomes and translation_GO_2	YML107C	PML39
ribosomes and translation_GO_2	YMR230W	RPS10B
ribosomes and translation_GO_2	YMR283C	RIT1
ribosomes and translation_GO_2	YMR285C	NGL2
ribosomes and translation_GO_2	YMR312W	ELP6
ribosomes and translation_GO_2	YOL041C	NOP12
ribosomes and translation_GO_2	YPL090C	RPS6A
ribosomes and translation_GO_2	YPL239W	YAR1
ribosomes and translation_GO_2	YPR129W	SCD6
ribosomes and translation_GO_1	YAL026C	DRS2
ribosomes and translation_GO_1	YBL027W	RPL19B
ribosomes and translation_GO_1	YBL087C	RPL23A
ribosomes and translation_GO_1	YDL006W	PTC1
ribosomes and translation_GO_1	YDL051W	LHP1
ribosomes and translation_GO_1	YDL130W	RPP1B
ribosomes and translation_GO_1	YDL134C	PPH21
ribosomes and translation_GO_1	YDL136W	RPL35B
ribosomes and translation_GO_1	YDL191W	RPL35A
ribosomes and translation_GO_1	YDL213C	NOP6
ribosomes and translation_GO_1	YDR159W	SAC3
ribosomes and translation_GO_1	YDR378C	LSM6
ribosomes and translation_GO_1	YEL047C	FRD1
ribosomes and translation_GO_1	YFL023W	BUD27
ribosomes and translation_GO_1	YGL014W	PUF4
ribosomes and translation_GO_1	YGL029W	CGR1
ribosomes and translation_GO_1	YGL031C	RPL24A
ribosomes and translation_GO_1	YGL078C	DBP3
ribosomes and translation_GO_1	YGR118W	RPS23A
ribosomes and translation_GO_1	YGR200C	ELP2
ribosomes and translation_GO_1	YHL033C	RPL8A
ribosomes and translation_GO_1	YHR021C	RPS27B
ribosomes and translation_GO_1	YHR187W	IKI1
ribosomes and translation_GO_1	YIL008W	URM1
ribosomes and translation_GO_1	YIL052C	RPL34B
ribosomes and translation_GO_1	YJL136C	RPS21B
ribosomes and translation_GO_1	YJL177W	RPL17B
ribosomes and translation_GO_1	YKL056C	TMA19
ribosomes and translation_GO_1	YKL139W	CTK1
ribosomes and translation_GO_1	YKR028W	SAP190
ribosomes and translation_GO_1	YKR096W	ESL2
ribosomes and translation_GO_1	YLL045C	RPL8B
ribosomes and translation_GO_1	YLR435W	TSR2
ribosomes and translation_GO_1	YML112W	CTK3
ribosomes and translation_GO_1	YMR080C	NAM7
ribosomes and translation_GO_1	YMR116C	ASC1
ribosomes and translation_GO_1	YMR143W	RPS16A
ribosomes and translation_GO_1	YMR269W	TMA23
ribosomes and translation_GO_1	YNL001W	DOM34
ribosomes and translation_GO_1	YNL147W	LSM7
ribosomes and translation_GO_1	YNL197C	WHI3
ribosomes and translation_GO_1	YNL255C	GIS2
ribosomes and translation_GO_1	YNL292W	PUS4
ribosomes and translation_GO_1	YNR004W	SWM2
ribosomes and translation_GO_1	YOL045W	PSK2
ribosomes and translation_GO_1	YOL080C	REX4
ribosomes and translation_GO_1	YOR001W	RRP6
ribosomes and translation_GO_1	YOR243C	PUS7
ribosomes and translation_GO_1	YOR308C	SNU66
ribosomes and translation_GO_1	YPL086C	ELP3
ribosomes and translation_GO_1	YPL101W	ELP4
transcription and mRNA processing_GO_6	YDL020C	RPN4
transcription and mRNA processing_GO_6	YDR083W	RRP8
transcription and mRNA processing_GO_6	YDR163W	CWC15
transcription and mRNA processing_GO_6	YDR225W	HTA1
transcription and mRNA processing_GO_6	YDR293C	SSD1
transcription and mRNA processing_GO_6	YDR463W	STP1
transcription and mRNA processing_GO_6	YER162C	RAD4
transcription and mRNA processing_GO_6	YGL029W	CGR1
transcription and mRNA processing_GO_6	YGL043W	DST1
transcription and mRNA processing_GO_6	YGL078C	DBP3
transcription and mRNA processing_GO_6	YGL151W	NUT1
transcription and mRNA processing_GO_6	YGR134W	CAF130
transcription and mRNA processing_GO_6	YGR270W	YTA7
transcription and mRNA processing_GO_6	YHR178W	STB5
transcription and mRNA processing_GO_6	YIL036W	CST6
transcription and mRNA processing_GO_6	YJL148W	RPA34
transcription and mRNA processing_GO_6	YJR084W	YJR084W
transcription and mRNA processing_GO_6	YJR094C	IME1
transcription and mRNA processing_GO_6	YKL020C	SPT23
transcription and mRNA processing_GO_6	YKR095W	MLP1
transcription and mRNA processing_GO_6	YLR435W	TSR2
transcription and mRNA processing_GO_6	YML062C	MFT1
transcription and mRNA processing_GO_6	YMR075W	RCO1
transcription and mRNA processing_GO_6	YMR205C	PFK2
transcription and mRNA processing_GO_6	YMR285C	NGL2
transcription and mRNA processing_GO_6	YNL076W	MKS1
transcription and mRNA processing_GO_6	YNL224C	SQS1
transcription and mRNA processing_GO_6	YOL004W	SIN3
transcription and mRNA processing_GO_6	YOR001W	RRP6
transcription and mRNA processing_GO_6	YOR083W	WHI5
transcription and mRNA processing_GO_6	YOR113W	AZF1
transcription and mRNA processing_GO_6	YOR179C	SYC1
transcription and mRNA processing_GO_6	YOR298C-A	MBF1
transcription and mRNA processing_GO_6	YPL047W	SGF11
transcription and mRNA processing_GO_6	YPL089C	RLM1
transcription and mRNA processing_GO_6	YPL119C	DBP1
transcription and mRNA processing_GO_6	YPL139C	UME1
transcription and mRNA processing_GO_6	YPL181W	CTI6
transcription and mRNA processing_GO_6	YPL212C	PUS1
transcription and mRNA processing_GO_6	YPL226W	NEW1
transcription and mRNA processing_GO_6	YPR134W	MSS18
transcription and mRNA processing_GO_5	YBL032W	HEK2
transcription and mRNA processing_GO_5	YBR057C	MUM2
transcription and mRNA processing_GO_5	YDL051W	LHP1
transcription and mRNA processing_GO_5	YDL170W	UGA3
transcription and mRNA processing_GO_5	YDR378C	LSM6
transcription and mRNA processing_GO_5	YER051W	JHD1
transcription and mRNA processing_GO_5	YGL019W	CKB1
transcription and mRNA processing_GO_5	YGL058W	RAD6
transcription and mRNA processing_GO_5	YGL127C	SOH1
transcription and mRNA processing_GO_5	YGL237C	HAP2
transcription and mRNA processing_GO_5	YGR072W	UPF3
transcription and mRNA processing_GO_5	YGR122W	YGR122W
transcription and mRNA processing_GO_5	YHL027W	RIM101
transcription and mRNA processing_GO_5	YHR066W	SSF1
transcription and mRNA processing_GO_5	YHR081W	LRP1
transcription and mRNA processing_GO_5	YHR167W	THP2
transcription and mRNA processing_GO_5	YIR018W	YAP5
transcription and mRNA processing_GO_5	YJL140W	RPB4
transcription and mRNA processing_GO_5	YJL168C	SET2
transcription and mRNA processing_GO_5	YJR119C	JHD2
transcription and mRNA processing_GO_5	YKR028W	SAP190
transcription and mRNA processing_GO_5	YKR099W	BAS1
transcription and mRNA processing_GO_5	YLL002W	RTT109
transcription and mRNA processing_GO_5	YLR113W	HOG1
transcription and mRNA processing_GO_5	YLR182W	SWI6
transcription and mRNA processing_GO_5	YML007W	YAP1
transcription and mRNA processing_GO_5	YML051W	GAL80
transcription and mRNA processing_GO_5	YML117W	NAB6
transcription and mRNA processing_GO_5	YMR016C	SOK2
transcription and mRNA processing_GO_5	YMR143W	RPS16A
transcription and mRNA processing_GO_5	YMR179W	SPT21
transcription and mRNA processing_GO_5	YMR216C	SKY1
transcription and mRNA processing_GO_5	YMR283C	RIT1
transcription and mRNA processing_GO_5	YNL016W	PUB1
transcription and mRNA processing_GO_5	YNL097C	PHO23
transcription and mRNA processing_GO_5	YNL197C	WHI3
transcription and mRNA processing_GO_5	YNL229C	URE2
transcription and mRNA processing_GO_5	YNL278W	CAF120
transcription and mRNA processing_GO_5	YNL309W	STB1
transcription and mRNA processing_GO_5	YNL330C	RPD3
transcription and mRNA processing_GO_5	YOR027W	STI1
transcription and mRNA processing_GO_5	YOR064C	YNG1
transcription and mRNA processing_GO_5	YOR243C	PUS7
transcription and mRNA processing_GO_5	YPL116W	HOS3
transcription and mRNA processing_GO_5	YPL254W	HFI1
transcription and mRNA processing_GO_5	YPR023C	EAF3
transcription and mRNA processing_GO_4	YAL021C	CCR4
transcription and mRNA processing_GO_4	YBL021C	HAP3
transcription and mRNA processing_GO_4	YBL051C	PIN4
transcription and mRNA processing_GO_4	YBR061C	TRM7
transcription and mRNA processing_GO_4	YBR119W	MUD1
transcription and mRNA processing_GO_4	YBR181C	RPS6B
transcription and mRNA processing_GO_4	YBR212W	NGR1
transcription and mRNA processing_GO_4	YBR215W	HPC2
transcription and mRNA processing_GO_4	YBR289W	SNF5
transcription and mRNA processing_GO_4	YDL083C	RPS16B
transcription and mRNA processing_GO_4	YDR096W	GIS1
transcription and mRNA processing_GO_4	YDR173C	ARG82
transcription and mRNA processing_GO_4	YDR207C	UME6
transcription and mRNA processing_GO_4	YDR217C	RAD9
transcription and mRNA processing_GO_4	YDR443C	SSN2
transcription and mRNA processing_GO_4	YDR448W	ADA2
transcription and mRNA processing_GO_4	YDR451C	YHP1
transcription and mRNA processing_GO_4	YDR482C	CWC21
transcription and mRNA processing_GO_4	YER068W	MOT2
transcription and mRNA processing_GO_4	YER088C	DOT6
transcription and mRNA processing_GO_4	YER139C	RTR1
transcription and mRNA processing_GO_4	YER155C	BEM2
transcription and mRNA processing_GO_4	YER164W	CHD1
transcription and mRNA processing_GO_4	YGL232W	TAN1
transcription and mRNA processing_GO_4	YGL244W	RTF1
transcription and mRNA processing_GO_4	YHR021C	RPS27B
transcription and mRNA processing_GO_4	YHR030C	SLT2
transcription and mRNA processing_GO_4	YIL035C	CKA1
transcription and mRNA processing_GO_4	YIL119C	RPI1
transcription and mRNA processing_GO_4	YJL115W	ASF1
transcription and mRNA processing_GO_4	YJL176C	SWI3
transcription and mRNA processing_GO_4	YJR140C	HIR3
transcription and mRNA processing_GO_4	YKL109W	HAP4
transcription and mRNA processing_GO_4	YKL208W	CBT1
transcription and mRNA processing_GO_4	YLL019C	KNS1
transcription and mRNA processing_GO_4	YLL045C	RPL8B
transcription and mRNA processing_GO_4	YLR055C	SPT8
transcription and mRNA processing_GO_4	YLR131C	ACE2
transcription and mRNA processing_GO_4	YML017W	PSP2
transcription and mRNA processing_GO_4	YNL021W	HDA1
transcription and mRNA processing_GO_4	YNL199C	GCR2
transcription and mRNA processing_GO_4	YNL255C	GIS2
transcription and mRNA processing_GO_4	YNL299W	TRF5
transcription and mRNA processing_GO_4	YNR010W	CSE2
transcription and mRNA processing_GO_4	YNR051C	BRE5
transcription and mRNA processing_GO_4	YOL006C	TOP1
transcription and mRNA processing_GO_4	YOL080C	REX4
transcription and mRNA processing_GO_4	YOR039W	CKB2
transcription and mRNA processing_GO_4	YOR358W	HAP5
transcription and mRNA processing_GO_4	YPL101W	ELP4
transcription and mRNA processing_GO_4	YPL157W	TGS1
transcription and mRNA processing_GO_4	YPL248C	GAL4
transcription and mRNA processing_GO_4	YPR068C	HOS1
transcription and mRNA processing_GO_3	YAL051W	OAF1
transcription and mRNA processing_GO_3	YBL024W	NCL1
transcription and mRNA processing_GO_3	YBR009C	HHF1
transcription and mRNA processing_GO_3	YBR034C	HMT1
transcription and mRNA processing_GO_3	YBR245C	ISW1
transcription and mRNA processing_GO_3	YCL010C	SGF29
transcription and mRNA processing_GO_3	YDL070W	BDF2
transcription and mRNA processing_GO_3	YDL080C	THI3
transcription and mRNA processing_GO_3	YDL191W	RPL35A
transcription and mRNA processing_GO_3	YDR005C	MAF1
transcription and mRNA processing_GO_3	YDR025W	RPS11A
transcription and mRNA processing_GO_3	YDR155C	CPR1
transcription and mRNA processing_GO_3	YDR159W	SAC3
transcription and mRNA processing_GO_3	YDR174W	HMO1
transcription and mRNA processing_GO_3	YDR289C	RTT103
transcription and mRNA processing_GO_3	YDR392W	SPT3
transcription and mRNA processing_GO_3	YDR421W	ARO80
transcription and mRNA processing_GO_3	YDR423C	CAD1
transcription and mRNA processing_GO_3	YDR496C	PUF6
transcription and mRNA processing_GO_3	YDR512C	EMI1
transcription and mRNA processing_GO_3	YER174C	GRX4
transcription and mRNA processing_GO_3	YFL031W	HAC1
transcription and mRNA processing_GO_3	YGL035C	MIG1
transcription and mRNA processing_GO_3	YGL049C	TIF4632
transcription and mRNA processing_GO_3	YGL115W	SNF4
transcription and mRNA processing_GO_3	YGL131C	SNT2
transcription and mRNA processing_GO_3	YGL133W	ITC1
transcription and mRNA processing_GO_3	YGL174W	BUD13
transcription and mRNA processing_GO_3	YGR056W	RSC1
transcription and mRNA processing_GO_3	YGR129W	SYF2
transcription and mRNA processing_GO_3	YGR200C	ELP2
transcription and mRNA processing_GO_3	YGR275W	RTT102
transcription and mRNA processing_GO_3	YHR006W	STP2
transcription and mRNA processing_GO_3	YHR041C	SRB2
transcription and mRNA processing_GO_3	YIL131C	FKH1
transcription and mRNA processing_GO_3	YKL009W	MRT4
transcription and mRNA processing_GO_3	YKL074C	MUD2
transcription and mRNA processing_GO_3	YML121W	GTR1
transcription and mRNA processing_GO_3	YMR070W	MOT3
transcription and mRNA processing_GO_3	YNL027W	CRZ1
transcription and mRNA processing_GO_3	YNL292W	PUS4
transcription and mRNA processing_GO_3	YNL298W	CLA4
transcription and mRNA processing_GO_3	YOL012C	HTZ1
transcription and mRNA processing_GO_3	YOL093W	TRM10
transcription and mRNA processing_GO_3	YOL108C	INO4
transcription and mRNA processing_GO_3	YOL115W	PAP2
transcription and mRNA processing_GO_3	YOL116W	MSN1
transcription and mRNA processing_GO_3	YOR140W	SFL1
transcription and mRNA processing_GO_3	YOR304W	ISW2
transcription and mRNA processing_GO_3	YOR308C	SNU66
transcription and mRNA processing_GO_3	YOR344C	TYE7
transcription and mRNA processing_GO_3	YPL090C	RPS6A
transcription and mRNA processing_GO_3	YPL177C	CUP9
transcription and mRNA processing_GO_3	YPL184C	MRN1
transcription and mRNA processing_GO_3	YPR030W	CSR2
transcription and mRNA processing_GO_3	YPR129W	SCD6
transcription and mRNA processing_GO_2	YAL019W	FUN30
transcription and mRNA processing_GO_2	YBL008W	HIR1
transcription and mRNA processing_GO_2	YBL103C	RTG3
transcription and mRNA processing_GO_2	YBR022W	POA1
transcription and mRNA processing_GO_2	YBR095C	RXT2
transcription and mRNA processing_GO_2	YCL011C	GBP2
transcription and mRNA processing_GO_2	YCL037C	SRO9
transcription and mRNA processing_GO_2	YCR077C	PAT1
transcription and mRNA processing_GO_2	YDL006W	PTC1
transcription and mRNA processing_GO_2	YDL033C	SLM3
transcription and mRNA processing_GO_2	YDL056W	MBP1
transcription and mRNA processing_GO_2	YDL076C	RXT3
transcription and mRNA processing_GO_2	YDL136W	RPL35B
transcription and mRNA processing_GO_2	YDL185W	VMA1
transcription and mRNA processing_GO_2	YDR120C	TRM1
transcription and mRNA processing_GO_2	YDR156W	RPA14
transcription and mRNA processing_GO_2	YDR183W	PLP1
transcription and mRNA processing_GO_2	YDR310C	SUM1
transcription and mRNA processing_GO_2	YER032W	FIR1
transcription and mRNA processing_GO_2	YER072W	VTC1
transcription and mRNA processing_GO_2	YER111C	SWI4
transcription and mRNA processing_GO_2	YER177W	BMH1
transcription and mRNA processing_GO_2	YFL001W	DEG1
transcription and mRNA processing_GO_2	YGL025C	PGD1
transcription and mRNA processing_GO_2	YGR081C	SLX9
transcription and mRNA processing_GO_2	YGR118W	RPS23A
transcription and mRNA processing_GO_2	YGR252W	GCN5
transcription and mRNA processing_GO_2	YHL009C	YAP3
transcription and mRNA processing_GO_2	YHL020C	OPI1
transcription and mRNA processing_GO_2	YHL025W	SNF6
transcription and mRNA processing_GO_2	YHL033C	RPL8A
transcription and mRNA processing_GO_2	YHR082C	KSP1
transcription and mRNA processing_GO_2	YHR086W	NAM8
transcription and mRNA processing_GO_2	YHR111W	UBA4
transcription and mRNA processing_GO_2	YHR206W	SKN7
transcription and mRNA processing_GO_2	YIL008W	URM1
transcription and mRNA processing_GO_2	YIR023W	DAL81
transcription and mRNA processing_GO_2	YJL103C	GSM1
transcription and mRNA processing_GO_2	YJR060W	CBF1
transcription and mRNA processing_GO_2	YKL110C	KTI12
transcription and mRNA processing_GO_2	YKL160W	ELF1
transcription and mRNA processing_GO_2	YLR418C	CDC73
transcription and mRNA processing_GO_2	YML029W	USA1
transcription and mRNA processing_GO_2	YML094W	GIM5
transcription and mRNA processing_GO_2	YMR039C	SUB1
transcription and mRNA processing_GO_2	YMR042W	ARG80
transcription and mRNA processing_GO_2	YMR263W	SAP30
transcription and mRNA processing_GO_2	YMR312W	ELP6
transcription and mRNA processing_GO_2	YNL068C	FKH2
transcription and mRNA processing_GO_2	YNL136W	EAF7
transcription and mRNA processing_GO_2	YNL147W	LSM7
transcription and mRNA processing_GO_2	YNL153C	GIM3
transcription and mRNA processing_GO_2	YNL167C	SKO1
transcription and mRNA processing_GO_2	YOL067C	RTG1
transcription and mRNA processing_GO_2	YOR123C	LEO1
transcription and mRNA processing_GO_2	YPL213W	LEA1
transcription and mRNA processing_GO_2	YPR009W	SUT2
transcription and mRNA processing_GO_2	YPR057W	BRR1
transcription and mRNA processing_GO_2	YPR070W	MED1
transcription and mRNA processing_GO_1	YAL013W	DEP1
transcription and mRNA processing_GO_1	YAL020C	ATS1
transcription and mRNA processing_GO_1	YBL072C	RPS8A
transcription and mRNA processing_GO_1	YBR065C	ECM2
transcription and mRNA processing_GO_1	YBR083W	TEC1
transcription and mRNA processing_GO_1	YBR238C	YBR238C
transcription and mRNA processing_GO_1	YCR031C	RPS14A
transcription and mRNA processing_GO_1	YCR063W	BUD31
transcription and mRNA processing_GO_1	YCR065W	HCM1
transcription and mRNA processing_GO_1	YDL074C	BRE1
transcription and mRNA processing_GO_1	YDL175C	AIR2
transcription and mRNA processing_GO_1	YDR009W	GAL3
transcription and mRNA processing_GO_1	YDR073W	SNF11
transcription and mRNA processing_GO_1	YDR146C	SWI5
transcription and mRNA processing_GO_1	YDR505C	PSP1
transcription and mRNA processing_GO_1	YEL015W	EDC3
transcription and mRNA processing_GO_1	YEL037C	RAD23
transcription and mRNA processing_GO_1	YER151C	UBP3
transcription and mRNA processing_GO_1	YER161C	SPT2
transcription and mRNA processing_GO_1	YFL049W	SWP82
transcription and mRNA processing_GO_1	YGL014W	PUF4
transcription and mRNA processing_GO_1	YGL066W	SGF73
transcription and mRNA processing_GO_1	YGL173C	XRN1
transcription and mRNA processing_GO_1	YGL211W	NCS6
transcription and mRNA processing_GO_1	YGL252C	RTG2
transcription and mRNA processing_GO_1	YGR054W	YGR054W
transcription and mRNA processing_GO_1	YGR178C	PBP1
transcription and mRNA processing_GO_1	YGR214W	RPS0A
transcription and mRNA processing_GO_1	YHR034C	PIH1
transcription and mRNA processing_GO_1	YHR187W	IKI1
transcription and mRNA processing_GO_1	YIL038C	NOT3
transcription and mRNA processing_GO_1	YIL084C	SDS3
transcription and mRNA processing_GO_1	YIL153W	RRD1
transcription and mRNA processing_GO_1	YIR005W	IST3
transcription and mRNA processing_GO_1	YIR033W	MGA2
transcription and mRNA processing_GO_1	YJL098W	SAP185
transcription and mRNA processing_GO_1	YJL124C	LSM1
transcription and mRNA processing_GO_1	YJL136C	RPS21B
transcription and mRNA processing_GO_1	YJL177W	RPL17B
transcription and mRNA processing_GO_1	YJR066W	TOR1
transcription and mRNA processing_GO_1	YKL005C	BYE1
transcription and mRNA processing_GO_1	YKL032C	IXR1
transcription and mRNA processing_GO_1	YKL139W	CTK1
transcription and mRNA processing_GO_1	YKL149C	DBR1
transcription and mRNA processing_GO_1	YKL185W	ASH1
transcription and mRNA processing_GO_1	YKL204W	EAP1
transcription and mRNA processing_GO_1	YKR024C	DBP7
transcription and mRNA processing_GO_1	YKR048C	NAP1
transcription and mRNA processing_GO_1	YKR082W	NUP133
transcription and mRNA processing_GO_1	YLR401C	DUS3
transcription and mRNA processing_GO_1	YML063W	RPS1B
transcription and mRNA processing_GO_1	YML112W	CTK3
transcription and mRNA processing_GO_1	YMR080C	NAM7
transcription and mRNA processing_GO_1	YMR172W	HOT1
transcription and mRNA processing_GO_1	YMR223W	UBP8
transcription and mRNA processing_GO_1	YMR280C	CAT8
transcription and mRNA processing_GO_1	YNL025C	SSN8
transcription and mRNA processing_GO_1	YNL119W	NCS2
transcription and mRNA processing_GO_1	YNL206C	RTT106
transcription and mRNA processing_GO_1	YNL227C	JJJ1
transcription and mRNA processing_GO_1	YNL236W	SIN4
transcription and mRNA processing_GO_1	YNL253W	TEX1
transcription and mRNA processing_GO_1	YNL288W	CAF40
transcription and mRNA processing_GO_1	YNR004W	SWM2
transcription and mRNA processing_GO_1	YOL001W	PHO80
transcription and mRNA processing_GO_1	YOL041C	NOP12
transcription and mRNA processing_GO_1	YOR006C	TSR3
transcription and mRNA processing_GO_1	YOR038C	HIR2
transcription and mRNA processing_GO_1	YOR047C	STD1
transcription and mRNA processing_GO_1	YOR061W	CKA2
transcription and mRNA processing_GO_1	YOR078W	BUD21
transcription and mRNA processing_GO_1	YPL086C	ELP3
transcription and mRNA processing_GO_1	YPR045C	THP3
transcription and mRNA processing_GO_1	YPR052C	NHP6A
transcription and mRNA processing_GO_1	YPR065W	ROX1
transcription_GO_4	YAL013W	DEP1
transcription_GO_4	YAL021C	CCR4
transcription_GO_4	YDL056W	MBP1
transcription_GO_4	YDL076C	RXT3
transcription_GO_4	YDR146C	SWI5
transcription_GO_4	YDR173C	ARG82
transcription_GO_4	YEL037C	RAD23
transcription_GO_4	YER088C	DOT6
transcription_GO_4	YER139C	RTR1
transcription_GO_4	YER161C	SPT2
transcription_GO_4	YGL133W	ITC1
transcription_GO_4	YGL237C	HAP2
transcription_GO_4	YGL244W	RTF1
transcription_GO_4	YGR056W	RSC1
transcription_GO_4	YGR122W	YGR122W
transcription_GO_4	YGR134W	CAF130
transcription_GO_4	YGR252W	GCN5
transcription_GO_4	YGR270W	YTA7
transcription_GO_4	YHR178W	STB5
transcription_GO_4	YIL084C	SDS3
transcription_GO_4	YIL131C	FKH1
transcription_GO_4	YJR066W	TOR1
transcription_GO_4	YKL109W	HAP4
transcription_GO_4	YLR131C	ACE2
transcription_GO_4	YML051W	GAL80
transcription_GO_4	YML094W	GIM5
transcription_GO_4	YML121W	GTR1
transcription_GO_4	YMR039C	SUB1
transcription_GO_4	YMR172W	HOT1
transcription_GO_4	YMR263W	SAP30
transcription_GO_4	YNL076W	MKS1
transcription_GO_4	YOR298C-A	MBF1
transcription_GO_4	YPL086C	ELP3
transcription_GO_4	YPL248C	GAL4
transcription_GO_3	YBL103C	RTG3
transcription_GO_3	YBR009C	HHF1
transcription_GO_3	YBR215W	HPC2
transcription_GO_3	YDL074C	BRE1
transcription_GO_3	YDL080C	THI3
transcription_GO_3	YDR096W	GIS1
transcription_GO_3	YDR183W	PLP1
transcription_GO_3	YDR225W	HTA1
transcription_GO_3	YDR421W	ARO80
transcription_GO_3	YDR443C	SSN2
transcription_GO_3	YDR448W	ADA2
transcription_GO_3	YDR463W	STP1
transcription_GO_3	YER164W	CHD1
transcription_GO_3	YER174C	GRX4
transcription_GO_3	YER177W	BMH1
transcription_GO_3	YGL127C	SOH1
transcription_GO_3	YGR275W	RTT102
transcription_GO_3	YHR206W	SKN7
transcription_GO_3	YIL035C	CKA1
transcription_GO_3	YIL036W	CST6
transcription_GO_3	YIL038C	NOT3
transcription_GO_3	YIL119C	RPI1
transcription_GO_3	YIL153W	RRD1
transcription_GO_3	YIR033W	MGA2
transcription_GO_3	YJL103C	GSM1
transcription_GO_3	YJL140W	RPB4
transcription_GO_3	YJR060W	CBF1
transcription_GO_3	YJR140C	HIR3
transcription_GO_3	YKL005C	BYE1
transcription_GO_3	YKL185W	ASH1
transcription_GO_3	YKR048C	NAP1
transcription_GO_3	YKR082W	NUP133
transcription_GO_3	YKR099W	BAS1
transcription_GO_3	YLL019C	KNS1
transcription_GO_3	YLR418C	CDC73
transcription_GO_3	YML062C	MFT1
transcription_GO_3	YMR016C	SOK2
transcription_GO_3	YNL136W	EAF7
transcription_GO_3	YNL167C	SKO1
transcription_GO_3	YOL004W	SIN3
transcription_GO_3	YOL012C	HTZ1
transcription_GO_3	YOL067C	RTG1
transcription_GO_3	YOR047C	STD1
transcription_GO_3	YOR061W	CKA2
transcription_GO_3	YOR083W	WHI5
transcription_GO_3	YOR123C	LEO1
transcription_GO_3	YOR179C	SYC1
transcription_GO_3	YOR344C	TYE7
transcription_GO_3	YOR358W	HAP5
transcription_GO_3	YPL139C	UME1
transcription_GO_3	YPL177C	CUP9
transcription_GO_3	YPR052C	NHP6A
transcription_GO_3	YPR070W	MED1
transcription_GO_2	YAL019W	FUN30
transcription_GO_2	YAL051W	OAF1
transcription_GO_2	YBL008W	HIR1
transcription_GO_2	YBL021C	HAP3
transcription_GO_2	YBR095C	RXT2
transcription_GO_2	YCL010C	SGF29
transcription_GO_2	YCR065W	HCM1
transcription_GO_2	YDL020C	RPN4
transcription_GO_2	YDR009W	GAL3
transcription_GO_2	YDR073W	SNF11
transcription_GO_2	YDR217C	RAD9
transcription_GO_2	YDR392W	SPT3
transcription_GO_2	YDR451C	YHP1
transcription_GO_2	YER051W	JHD1
transcription_GO_2	YER068W	MOT2
transcription_GO_2	YER162C	RAD4
transcription_GO_2	YGL025C	PGD1
transcription_GO_2	YGL035C	MIG1
transcription_GO_2	YGL131C	SNT2
transcription_GO_2	YGL151W	NUT1
transcription_GO_2	YGL173C	XRN1
transcription_GO_2	YGR200C	ELP2
transcription_GO_2	YHL009C	YAP3
transcription_GO_2	YHR006W	STP2
transcription_GO_2	YHR167W	THP2
transcription_GO_2	YIR018W	YAP5
transcription_GO_2	YIR023W	DAL81
transcription_GO_2	YJL176C	SWI3
transcription_GO_2	YJR094C	IME1
transcription_GO_2	YJR119C	JHD2
transcription_GO_2	YKL110C	KTI12
transcription_GO_2	YKL139W	CTK1
transcription_GO_2	YLL002W	RTT109
transcription_GO_2	YLR182W	SWI6
transcription_GO_2	YMR070W	MOT3
transcription_GO_2	YMR075W	RCO1
transcription_GO_2	YMR179W	SPT21
transcription_GO_2	YMR280C	CAT8
transcription_GO_2	YMR312W	ELP6
transcription_GO_2	YNL027W	CRZ1
transcription_GO_2	YNL068C	FKH2
transcription_GO_2	YNL206C	RTT106
transcription_GO_2	YNL229C	URE2
transcription_GO_2	YNL288W	CAF40
transcription_GO_2	YNL298W	CLA4
transcription_GO_2	YNR010W	CSE2
transcription_GO_2	YOL001W	PHO80
transcription_GO_2	YOR038C	HIR2
transcription_GO_2	YOR064C	YNG1
transcription_GO_2	YOR113W	AZF1
transcription_GO_2	YPL089C	RLM1
transcription_GO_2	YPL116W	HOS3
transcription_GO_2	YPL181W	CTI6
transcription_GO_2	YPR030W	CSR2
transcription_GO_2	YPR068C	HOS1
transcription_GO_1	YBR034C	HMT1
transcription_GO_1	YBR083W	TEC1
transcription_GO_1	YBR245C	ISW1
transcription_GO_1	YBR289W	SNF5
transcription_GO_1	YDL070W	BDF2
transcription_GO_1	YDL170W	UGA3
transcription_GO_1	YDR005C	MAF1
transcription_GO_1	YDR156W	RPA14
transcription_GO_1	YDR174W	HMO1
transcription_GO_1	YDR207C	UME6
transcription_GO_1	YDR310C	SUM1
transcription_GO_1	YDR423C	CAD1
transcription_GO_1	YDR512C	EMI1
transcription_GO_1	YER111C	SWI4
transcription_GO_1	YFL031W	HAC1
transcription_GO_1	YFL049W	SWP82
transcription_GO_1	YGL019W	CKB1
transcription_GO_1	YGL043W	DST1
transcription_GO_1	YGL058W	RAD6
