cluster	ORF	gene_name
transferase activity, transferring glycosyl groups	YKR061W	KTR2
transferase activity, transferring glycosyl groups	YML100W	TSL1
transferase activity, transferring glycosyl groups	YMR283C	RIT1
transferase activity, transferring glycosyl groups	YNL219C	ALG9
transferase activity, transferring glycosyl groups	YNR030W	ALG12
transferase activity, transferring glycosyl groups	YOR002W	ALG6
transferase activity, transferring glycosyl groups	YOR067C	ALG8
transferase activity, transferring glycosyl groups	YOR085W	OST3
transferase activity, transferring glycosyl groups	YOR209C	NPT1
transferase activity, transferring glycosyl groups	YOR321W	PMT3
transferase activity, transferring glycosyl groups	YPL057C	SUR1
transferase activity, transferring glycosyl groups	YPL227C	ALG5
protein glycosylation	YAL023C	PMT2
protein glycosylation	YBL082C	ALG3
protein glycosylation	YBR015C	MNN2
protein glycosylation	YBR229C	ROT2
protein glycosylation	YDL093W	PMT5
protein glycosylation	YDL095W	PMT1
protein glycosylation	YDL232W	OST4
protein glycosylation	YDR221W	GTB1
protein glycosylation	YDR245W	MNN10
protein glycosylation	YDR414C	ERD1
protein glycosylation	YEL042W	GDA1
protein glycosylation	YER005W	YND1
protein glycosylation	YGL027C	CWH41
protein glycosylation	YGL226C-A	OST5
protein glycosylation	YGR227W	DIE2
protein glycosylation	YHR181W	SVP26
protein glycosylation	YJL139C	YUR1
protein glycosylation	YJL183W	MNN11
protein glycosylation	YKL201C	MNN4
protein glycosylation	YKR061W	KTR2
protein glycosylation	YML019W	OST6
protein glycosylation	YNL219C	ALG9
protein glycosylation	YNR030W	ALG12
protein glycosylation	YOR002W	ALG6
protein glycosylation	YOR067C	ALG8
protein glycosylation	YOR085W	OST3
protein glycosylation	YOR321W	PMT3
protein glycosylation	YPL227C	ALG5
Golgi apparatus	YAL026C	DRS2
Golgi apparatus	YAL042W	ERV46
Golgi apparatus	YBL017C	PEP1
Golgi apparatus	YBR015C	MNN2
Golgi apparatus	YBR164C	ARL1
Golgi apparatus	YCL001W	RER1
Golgi apparatus	YDL192W	ARF1
Golgi apparatus	YDL226C	GCS1
Golgi apparatus	YDR108W	TRS85
Golgi apparatus	YDR233C	RTN1
Golgi apparatus	YDR245W	MNN10
Golgi apparatus	YDR358W	GGA1
Golgi apparatus	YDR372C	VPS74
Golgi apparatus	YEL042W	GDA1
Golgi apparatus	YER005W	YND1
Golgi apparatus	YER031C	YPT31
Golgi apparatus	YGL005C	COG7
Golgi apparatus	YGL161C	YIP5
Golgi apparatus	YGL167C	PMR1
Golgi apparatus	YGL203C	KEX1
Golgi apparatus	YGR166W	TRS65
Golgi apparatus	YGR202C	PCT1
Golgi apparatus	YHL031C	GOS1
Golgi apparatus	YHR108W	GGA2
Golgi apparatus	YHR181W	SVP26
Golgi apparatus	YIL076W	SEC28
Golgi apparatus	YJL004C	SYS1
Golgi apparatus	YJL029C	VPS53
Golgi apparatus	YJL099W	CHS6
Golgi apparatus	YJL123C	MTC1
Golgi apparatus	YJL139C	YUR1
Golgi apparatus	YJL183W	MNN11
Golgi apparatus	YJL204C	RCY1
Golgi apparatus	YJR040W	GEF1
Golgi apparatus	YJR066W	TOR1
Golgi apparatus	YJR075W	HOC1
Golgi apparatus	YJR134C	SGM1
Golgi apparatus	YKL179C	COY1
Golgi apparatus	YKL212W	SAC1
Golgi apparatus	YKR020W	VPS51
Golgi apparatus	YKR030W	GMH1
Golgi apparatus	YKR061W	KTR2
Golgi apparatus	YLR039C	RIC1
Golgi apparatus	YML038C	YMD8
Golgi apparatus	YML067C	ERV41
Golgi apparatus	YML071C	COG8
Golgi apparatus	YMR052W	FAR3
Golgi apparatus	YMR054W	STV1
Golgi apparatus	YMR292W	GOT1
Golgi apparatus	YNL041C	COG6
Golgi apparatus	YNL044W	YIP3
Golgi apparatus	YNL051W	COG5
Golgi apparatus	YNL183C	NPR1
Golgi apparatus	YNL238W	KEX2
Golgi apparatus	YNL297C	MON2
Golgi apparatus	YOL018C	TLG2
Golgi apparatus	YOR034C	AKR2
Golgi apparatus	YOR070C	GYP1
Golgi apparatus	YOR115C	TRS33
Golgi apparatus	YOR171C	LCB4
Golgi apparatus	YOR216C	RUD3
Golgi apparatus	YOR322C	LDB19
Golgi apparatus	YOR327C	SNC2
Golgi apparatus	YPL051W	ARL3
conjugation	YAL026C	DRS2
conjugation	YBR095C	RXT2
conjugation	YBR200W	BEM1
conjugation	YCL014W	BUD3
conjugation	YCL029C	BIK1
conjugation	YCL032W	STE50
conjugation	YCR009C	RVS161
conjugation	YCR089W	FIG2
conjugation	YDL006W	PTC1
conjugation	YDL100C	GET3
conjugation	YDL223C	HBT1
conjugation	YDR312W	SSF2
conjugation	YER075C	PTP3
conjugation	YER149C	PEA2
conjugation	YER166W	DNF1
conjugation	YHR066W	SSF1
conjugation	YHR158C	KEL1
conjugation	YIL037C	PRM2
conjugation	YJL073W	JEM1
conjugation	YJL157C	FAR1
conjugation	YJR084W	YJR084W
conjugation	YJR090C	GRR1
conjugation	YJR117W	STE24
conjugation	YKL190W	CNB1
conjugation	YLL021W	SPA2
conjugation	YLL043W	FPS1
conjugation	YLR110C	CCW12
conjugation	YLR452C	SST2
conjugation	YML057W	CMP2
conjugation	YMR029C	FAR8
conjugation	YMR052W	FAR3
conjugation	YMR065W	KAR5
conjugation	YMR198W	CIK1
conjugation	YMR274C	RCE1
conjugation	YNL053W	MSG5
conjugation	YNR047W	FPK1
conjugation	YOL111C	MDY2
conjugation	YOR127W	RGA1
conjugation	YPL192C	PRM3
conjugation	YPL256C	CLN2
conjugation	YPR009W	SUT2
conjugation	YPR075C	OPY2
conjugation	YPR141C	KAR3
endocytosis	YAL026C	DRS2
endocytosis	YBL007C	SLA1
endocytosis	YBL047C	EDE1
endocytosis	YBL101C	ECM21
endocytosis	YBR164C	ARL1
endocytosis	YCR009C	RVS161
endocytosis	YDL091C	UBX3
endocytosis	YDR069C	DOA4
endocytosis	YDR388W	RVS167
endocytosis	YDR490C	PKH1
endocytosis	YER166W	DNF1
endocytosis	YGR086C	PIL1
endocytosis	YHR114W	BZZ1
endocytosis	YHR135C	YCK1
endocytosis	YIL095W	PRK1
endocytosis	YJL204C	RCY1
endocytosis	YKR001C	VPS1
endocytosis	YLL038C	ENT4
endocytosis	YML001W	YPT7
endocytosis	YMR109W	MYO5
endocytosis	YNL032W	SIW14
endocytosis	YNL154C	YCK2
endocytosis	YNL183C	NPR1
endocytosis	YNL227C	JJJ1
endocytosis	YNL297C	MON2
endocytosis	YOL018C	TLG2
endocytosis	YOR008C	SLG1
endocytosis	YOR043W	WHI2
endocytosis	YOR089C	VPS21
endocytosis	YOR322C	LDB19
endocytosis	YOR327C	SNC2
endocytosis	YPR030W	CSR2
response to osmotic stress	YAL053W	FLC2
response to osmotic stress	YBR260C	RGD1
response to osmotic stress	YCL032W	STE50
response to osmotic stress	YCR009C	RVS161
response to osmotic stress	YDL006W	PTC1
response to osmotic stress	YDR162C	NBP2
response to osmotic stress	YDR192C	NUP42
response to osmotic stress	YDR420W	HKR1
response to osmotic stress	YER019W	ISC1
response to osmotic stress	YER075C	PTP3
response to osmotic stress	YER089C	PTC2
response to osmotic stress	YER151C	UBP3
response to osmotic stress	YHR114W	BZZ1
response to osmotic stress	YHR206W	SKN7
response to osmotic stress	YIL153W	RRD1
response to osmotic stress	YJL128C	PBS2
response to osmotic stress	YKL201C	MNN4
response to osmotic stress	YKR072C	SIS2
response to osmotic stress	YLR006C	SSK1
response to osmotic stress	YLR113W	HOG1
response to osmotic stress	YMR039C	SUB1
response to osmotic stress	YMR070W	MOT3
response to osmotic stress	YMR092C	AIP1
response to osmotic stress	YMR109W	MYO5
response to osmotic stress	YMR172W	HOT1
response to osmotic stress	YNL027W	CRZ1
response to osmotic stress	YNL167C	SKO1
response to osmotic stress	YNL307C	MCK1
response to osmotic stress	YNR031C	SSK2
response to osmotic stress	YOL064C	MET22
response to osmotic stress	YOL116W	MSN1
response to osmotic stress	YOR008C	SLG1
response to osmotic stress	YOR043W	WHI2
response to osmotic stress	YOR047C	STD1
response to osmotic stress	YOR061W	CKA2
response to osmotic stress	YOR208W	PTP2
response to osmotic stress	YOR297C	TIM18
response to osmotic stress	YPL152W	RRD2
response to osmotic stress	YPL180W	TCO89
response to osmotic stress	YPL239W	YAR1
response to osmotic stress	YPR065W	ROX1
response to osmotic stress	YPR075C	OPY2
cytoskeletal protein binding	YCL029C	BIK1
cytoskeletal protein binding	YCR009C	RVS161
cytoskeletal protein binding	YCR088W	ABP1
cytoskeletal protein binding	YDL226C	GCS1
cytoskeletal protein binding	YDR150W	NUM1
cytoskeletal protein binding	YDR388W	RVS167
cytoskeletal protein binding	YEL003W	GIM4
cytoskeletal protein binding	YER007W	PAC2
cytoskeletal protein binding	YER016W	BIM1
cytoskeletal protein binding	YGR078C	PAC10
cytoskeletal protein binding	YGR200C	ELP2
cytoskeletal protein binding	YIL138C	TPM2
cytoskeletal protein binding	YJL020C	BBC1
cytoskeletal protein binding	YKL007W	CAP1
cytoskeletal protein binding	YLR429W	CRN1
cytoskeletal protein binding	YML094W	GIM5
cytoskeletal protein binding	YMR092C	AIP1
cytoskeletal protein binding	YNL079C	TPM1
cytoskeletal protein binding	YNL153C	GIM3
cytoskeletal protein binding	YNR031C	SSK2
cytoskeletal protein binding	YOR035C	SHE4
cytoskeletal protein binding	YOR058C	ASE1
cytoskeletal protein binding	YOR265W	RBL2
cytoskeletal protein binding	YOR269W	PAC1
cytoskeletal protein binding	YOR349W	CIN1
cytoskeletal protein binding	YPL017C	IRC15
cytoskeletal protein binding	YPL174C	NIP100
cytoskeletal protein binding	YPL253C	VIK1
cytoskeletal protein binding	YPR141C	KAR3
organelle inheritance	YAL048C	GEM1
organelle inheritance	YDL006W	PTC1
organelle inheritance	YDL065C	PEX19
organelle inheritance	YDL204W	RTN2
organelle inheritance	YDR150W	NUM1
organelle inheritance	YDR233C	RTN1
organelle inheritance	YDR320C	SWA2
organelle inheritance	YDR329C	PEX3
organelle inheritance	YEL013W	VAC8
organelle inheritance	YER120W	SCS2
organelle inheritance	YGR231C	PHB2
organelle inheritance	YHR194W	MDM31
organelle inheritance	YIL090W	ICE2
organelle inheritance	YIL138C	TPM2
organelle inheritance	YLL001W	DNM1
organelle inheritance	YML001W	YPT7
organelle inheritance	YML097C	VPS9
organelle inheritance	YMR275C	BUL1
organelle inheritance	YNL079C	TPM1
organelle inheritance	YNL298W	CLA4
organelle inheritance	YOL009C	MDM12
organelle inheritance	YOR089C	VPS21
organelle inheritance	YOR165W	SEY1
organelle fusion	YAL040C	CLN3
organelle fusion	YBR131W	CCZ1
organelle fusion	YCL029C	BIK1
organelle fusion	YDL077C	VAM6
organelle fusion	YDL135C	RDI1
organelle fusion	YDR080W	VPS41
organelle fusion	YDR126W	SWF1
organelle fusion	YEL013W	VAC8
organelle fusion	YER072W	VTC1
organelle fusion	YGL212W	VAM7
organelle fusion	YHL031C	GOS1
organelle fusion	YIL037C	PRM2
organelle fusion	YJL073W	JEM1
organelle fusion	YML001W	YPT7
organelle fusion	YMR065W	KAR5
organelle fusion	YMR198W	CIK1
organelle fusion	YOL001W	PHO80
organelle fusion	YOL018C	TLG2
organelle fusion	YOR068C	VAM10
organelle fusion	YOR106W	VAM3
organelle fusion	YOR165W	SEY1
organelle fusion	YOR327C	SNC2
organelle fusion	YPL192C	PRM3
organelle fusion	YPR141C	KAR3
vesicle organization	YCR067C	SED4
vesicle organization	YDL077C	VAM6
vesicle organization	YDR069C	DOA4
vesicle organization	YDR080W	VPS41
vesicle organization	YDR108W	TRS85
vesicle organization	YEL013W	VAC8
vesicle organization	YFL025C	BST1
vesicle organization	YGL212W	VAM7
vesicle organization	YGR058W	PEF1
vesicle organization	YHL031C	GOS1
vesicle organization	YIL076W	SEC28
vesicle organization	YJL004C	SYS1
vesicle organization	YKL041W	VPS24
vesicle organization	YKR020W	VPS51
vesicle organization	YNL049C	SFB2
vesicle organization	YNL086W	SNN1
vesicle organization	YOL018C	TLG2
vesicle organization	YOR089C	VPS21
vesicle organization	YOR106W	VAM3
vesicle organization	YOR327C	SNC2
vesicle organization	YPL100W	ATG21
vesicle organization	YPR173C	VPS4
enzyme regulator activity	YAL040C	CLN3
enzyme regulator activity	YAL055W	PEX22
enzyme regulator activity	YAR014C	BUD14
enzyme regulator activity	YBL046W	PSY4
enzyme regulator activity	YBL058W	SHP1
enzyme regulator activity	YBL061C	SKT5
enzyme regulator activity	YBR036C	CSG2
enzyme regulator activity	YBR156C	SLI15
enzyme regulator activity	YBR260C	RGD1
enzyme regulator activity	YCL032W	STE50
enzyme regulator activity	YCR024C-A	PMP1
enzyme regulator activity	YCR067C	SED4
enzyme regulator activity	YDL117W	CYK3
enzyme regulator activity	YDL130W	RPP1B
enzyme regulator activity	YDL135C	RDI1
enzyme regulator activity	YDL155W	CLB3
enzyme regulator activity	YDL226C	GCS1
enzyme regulator activity	YDR217C	RAD9
enzyme regulator activity	YDR382W	RPP2B
enzyme regulator activity	YDR386W	MUS81
enzyme regulator activity	YDR389W	SAC7
enzyme regulator activity	YER155C	BEM2
enzyme regulator activity	YFL007W	BLM10
enzyme regulator activity	YFL027C	GYP8
enzyme regulator activity	YGL003C	CDH1
enzyme regulator activity	YGL019W	CKB1
enzyme regulator activity	YGL066W	SGF73
enzyme regulator activity	YGL105W	ARC1
enzyme regulator activity	YGL115W	SNF4
enzyme regulator activity	YGL195W	GCN1
enzyme regulator activity	YGR108W	CLB1
enzyme regulator activity	YGR109C	CLB6
enzyme regulator activity	YHR081W	LRP1
enzyme regulator activity	YHR114W	BZZ1
enzyme regulator activity	YIL044C	AGE2
enzyme regulator activity	YIL119C	RPI1
enzyme regulator activity	YIL153W	RRD1
enzyme regulator activity	YJL092W	SRS2
enzyme regulator activity	YJL157C	FAR1
enzyme regulator activity	YJR053W	BFA1
enzyme regulator activity	YKL073W	LHS1
enzyme regulator activity	YKL092C	BUD2
enzyme regulator activity	YKL176C	LST4
enzyme regulator activity	YKL201C	MNN4
enzyme regulator activity	YKR010C	TOF2
enzyme regulator activity	YKR048C	NAP1
enzyme regulator activity	YKR072C	SIS2
enzyme regulator activity	YLR006C	SSK1
enzyme regulator activity	YLR079W	SIC1
enzyme regulator activity	YLR181C	VTA1
enzyme regulator activity	YLR423C	ATG17
enzyme regulator activity	YLR452C	SST2
enzyme regulator activity	YML028W	TSA1
enzyme regulator activity	YML051W	GAL80
enzyme regulator activity	YML100W	TSL1
enzyme regulator activity	YMR038C	CCS1
enzyme regulator activity	YMR055C	BUB2
enzyme regulator activity	YMR116C	ASC1
enzyme regulator activity	YMR161W	HLJ1
enzyme regulator activity	YMR199W	CLN1
enzyme regulator activity	YMR264W	CUE1
enzyme regulator activity	YMR273C	ZDS1
enzyme regulator activity	YNL025C	SSN8
enzyme regulator activity	YNL064C	YDJ1
enzyme regulator activity	YNL201C	PSY2
enzyme regulator activity	YNL218W	MGS1
enzyme regulator activity	YNL227C	JJJ1
enzyme regulator activity	YNL246W	VPS75
enzyme regulator activity	YNL307C	MCK1
enzyme regulator activity	YOL001W	PHO80
enzyme regulator activity	YOL031C	SIL1
enzyme regulator activity	YOL081W	IRA2
enzyme regulator activity	YOR014W	RTS1
enzyme regulator activity	YOR027W	STI1
enzyme regulator activity	YOR039W	CKB2
enzyme regulator activity	YOR043W	WHI2
enzyme regulator activity	YOR047C	STD1
enzyme regulator activity	YOR070C	GYP1
enzyme regulator activity	YOR127W	RGA1
enzyme regulator activity	YOR178C	GAC1
enzyme regulator activity	YOR371C	GPB1
enzyme regulator activity	YPL024W	RMI1
enzyme regulator activity	YPL047W	SGF11
enzyme regulator activity	YPL106C	SSE1
enzyme regulator activity	YPL115C	BEM3
enzyme regulator activity	YPL152W	RRD2
enzyme regulator activity	YPL241C	CIN2
enzyme regulator activity	YPL256C	CLN2
enzyme regulator activity	YPR119W	CLB2
enzyme regulator activity	YPR120C	CLB5
regulation of protein modification process	YAL040C	CLN3
regulation of protein modification process	YAL055W	PEX22
regulation of protein modification process	YAR002W	NUP60
regulation of protein modification process	YBR103W	SIF2
regulation of protein modification process	YCL008C	STP22
regulation of protein modification process	YCR033W	SNT1
regulation of protein modification process	YDL006W	PTC1
regulation of protein modification process	YDL130W	RPP1B
regulation of protein modification process	YDL155W	CLB3
regulation of protein modification process	YDL190C	UFD2
regulation of protein modification process	YDR099W	BMH2
regulation of protein modification process	YDR162C	NBP2
regulation of protein modification process	YDR363W	ESC2
regulation of protein modification process	YDR382W	RPP2B
regulation of protein modification process	YDR409W	SIZ1
regulation of protein modification process	YDR448W	ADA2
regulation of protein modification process	YER075C	PTP3
regulation of protein modification process	YER089C	PTC2
regulation of protein modification process	YER164W	CHD1
regulation of protein modification process	YER174C	GRX4
regulation of protein modification process	YER177W	BMH1
regulation of protein modification process	YGL003C	CDH1
regulation of protein modification process	YGL194C	HOS2
regulation of protein modification process	YGL244W	RTF1
regulation of protein modification process	YGR086C	PIL1
regulation of protein modification process	YGR108W	CLB1
regulation of protein modification process	YGR109C	CLB6
regulation of protein modification process	YJL115W	ASF1
regulation of protein modification process	YJL128C	PBS2
regulation of protein modification process	YJL168C	SET2
regulation of protein modification process	YJL187C	SWE1
regulation of protein modification process	YJR140C	HIR3
regulation of protein modification process	YKL048C	ELM1
regulation of protein modification process	YLR006C	SSK1
regulation of protein modification process	YLR079W	SIC1
regulation of protein modification process	YLR128W	DCN1
regulation of protein modification process	YLR418C	CDC73
regulation of protein modification process	YLR423C	ATG17
regulation of protein modification process	YMR036C	MIH1
regulation of protein modification process	YMR153W	NUP53
regulation of protein modification process	YMR199W	CLN1
regulation of protein modification process	YNL053W	MSG5
regulation of protein modification process	YNL246W	VPS75
regulation of protein modification process	YOL001W	PHO80
regulation of protein modification process	YOR123C	LEO1
regulation of protein modification process	YOR208W	PTP2
regulation of protein modification process	YPL256C	CLN2
regulation of protein modification process	YPR119W	CLB2
regulation of protein modification process	YPR120C	CLB5
monocarboxylic acid metabolic process	YAL051W	OAF1
monocarboxylic acid metabolic process	YBR041W	FAT1
monocarboxylic acid metabolic process	YBR159W	IFA38
monocarboxylic acid metabolic process	YBR221C	PDB1
monocarboxylic acid metabolic process	YCR034W	ELO2
monocarboxylic acid metabolic process	YDL170W	UGA3
monocarboxylic acid metabolic process	YDR191W	HST4
monocarboxylic acid metabolic process	YER061C	CEM1
monocarboxylic acid metabolic process	YER178W	PDA1
monocarboxylic acid metabolic process	YFL018C	LPD1
monocarboxylic acid metabolic process	YFR053C	HXK1
monocarboxylic acid metabolic process	YGL253W	HXK2
monocarboxylic acid metabolic process	YGR019W	UGA1
monocarboxylic acid metabolic process	YHR067W	HTD2
monocarboxylic acid metabolic process	YIR023W	DAL81
monocarboxylic acid metabolic process	YIR033W	MGA2
monocarboxylic acid metabolic process	YKL020C	SPT23
monocarboxylic acid metabolic process	YLR044C	PDC1
monocarboxylic acid metabolic process	YLR146C	SPE4
monocarboxylic acid metabolic process	YMR205C	PFK2
monocarboxylic acid metabolic process	YMR280C	CAT8
monocarboxylic acid metabolic process	YNL071W	LAT1
monocarboxylic acid metabolic process	YNL199C	GCR2
monocarboxylic acid metabolic process	YOR025W	HST3
monocarboxylic acid metabolic process	YOR344C	TYE7
monocarboxylic acid metabolic process	YPR069C	SPE3
vacuole organization	YAL040C	CLN3
vacuole organization	YBL058W	SHP1
vacuole organization	YBL078C	ATG8
vacuole organization	YBR131W	CCZ1
vacuole organization	YBR164C	ARL1
vacuole organization	YDL077C	VAM6
vacuole organization	YDL135C	RDI1
vacuole organization	YDR080W	VPS41
vacuole organization	YDR108W	TRS85
vacuole organization	YDR126W	SWF1
vacuole organization	YEL013W	VAC8
vacuole organization	YEL062W	NPR2
vacuole organization	YER072W	VTC1
vacuole organization	YGL212W	VAM7
vacuole organization	YGR071C	ENV11
vacuole organization	YHL023C	NPR3
vacuole organization	YIL138C	TPM2
vacuole organization	YLR423C	ATG17
vacuole organization	YML001W	YPT7
vacuole organization	YML097C	VPS9
vacuole organization	YNL079C	TPM1
vacuole organization	YNL294C	RIM21
vacuole organization	YNL298W	CLA4
vacuole organization	YNL323W	LEM3
vacuole organization	YOL001W	PHO80
vacuole organization	YOR068C	VAM10
vacuole organization	YOR089C	VPS21
vacuole organization	YOR106W	VAM3
vacuole organization	YOR115C	TRS33
vacuole organization	YPL100W	ATG21
cytokinesis	YAR014C	BUD14
cytokinesis	YBL047C	EDE1
cytokinesis	YBR156C	SLI15
cytokinesis	YCL014W	BUD3
cytokinesis	YCR063W	BUD31
cytokinesis	YDL117W	CYK3
cytokinesis	YDR245W	MNN10
cytokinesis	YDR420W	HKR1
cytokinesis	YER149C	PEA2
cytokinesis	YGL054C	ERV14
cytokinesis	YGL174W	BUD13
cytokinesis	YGR058W	PEF1
cytokinesis	YGR092W	DBF2
cytokinesis	YHL027W	RIM101
cytokinesis	YHR030C	SLT2
cytokinesis	YHR115C	DMA1
cytokinesis	YHR158C	KEL1
cytokinesis	YKL048C	ELM1
cytokinesis	YKL092C	BUD2
cytokinesis	YLL021W	SPA2
cytokinesis	YMR092C	AIP1
cytokinesis	YMR109W	MYO5
cytokinesis	YNL116W	DMA2
cytokinesis	YNL233W	BNI4
cytokinesis	YNL271C	BNI1
cytokinesis	YOR014W	RTS1
cytokinesis	YPL158C	AIM44
peptidyl-amino acid modification	YAR002W	NUP60
peptidyl-amino acid modification	YAR003W	SWD1
peptidyl-amino acid modification	YBL052C	SAS3
peptidyl-amino acid modification	YBR009C	HHF1
peptidyl-amino acid modification	YBR034C	HMT1
peptidyl-amino acid modification	YBR175W	SWD3
peptidyl-amino acid modification	YCL010C	SGF29
peptidyl-amino acid modification	YCR082W	AHC2
peptidyl-amino acid modification	YDL013W	SLX5
peptidyl-amino acid modification	YDR176W	NGG1
peptidyl-amino acid modification	YDR257C	RKM4
peptidyl-amino acid modification	YDR363W	ESC2
peptidyl-amino acid modification	YDR392W	SPT3
peptidyl-amino acid modification	YDR409W	SIZ1
peptidyl-amino acid modification	YDR440W	DOT1
peptidyl-amino acid modification	YDR448W	ADA2
peptidyl-amino acid modification	YDR469W	SDC1
peptidyl-amino acid modification	YDR490C	PKH1
peptidyl-amino acid modification	YEL056W	HAT2
peptidyl-amino acid modification	YER116C	SLX8
peptidyl-amino acid modification	YER129W	SAK1
peptidyl-amino acid modification	YER164W	CHD1
peptidyl-amino acid modification	YGL019W	CKB1
peptidyl-amino acid modification	YGL066W	SGF73
peptidyl-amino acid modification	YGL244W	RTF1
peptidyl-amino acid modification	YGR252W	GCN5
peptidyl-amino acid modification	YHR134W	WSS1
peptidyl-amino acid modification	YHR207C	SET5
peptidyl-amino acid modification	YIL035C	CKA1
peptidyl-amino acid modification	YIL110W	HPM1
peptidyl-amino acid modification	YJL115W	ASF1
peptidyl-amino acid modification	YJL168C	SET2
peptidyl-amino acid modification	YJR066W	TOR1
peptidyl-amino acid modification	YJR070C	LIA1
peptidyl-amino acid modification	YJR082C	EAF6
peptidyl-amino acid modification	YJR140C	HIR3
peptidyl-amino acid modification	YKL101W	HSL1
peptidyl-amino acid modification	YKL139W	CTK1
peptidyl-amino acid modification	YLL002W	RTT109
peptidyl-amino acid modification	YLL019C	KNS1
peptidyl-amino acid modification	YLR015W	BRE2
peptidyl-amino acid modification	YLR055C	SPT8
peptidyl-amino acid modification	YLR418C	CDC73
peptidyl-amino acid modification	YML019W	OST6
peptidyl-amino acid modification	YMR127C	SAS2
peptidyl-amino acid modification	YMR153W	NUP53
peptidyl-amino acid modification	YMR223W	UBP8
peptidyl-amino acid modification	YNL030W	HHF2
peptidyl-amino acid modification	YNL136W	EAF7
peptidyl-amino acid modification	YNL246W	VPS75
peptidyl-amino acid modification	YNL307C	MCK1
peptidyl-amino acid modification	YOR023C	AHC1
peptidyl-amino acid modification	YOR039W	CKB2
peptidyl-amino acid modification	YOR061W	CKA2
peptidyl-amino acid modification	YOR064C	YNG1
peptidyl-amino acid modification	YOR123C	LEO1
peptidyl-amino acid modification	YOR156C	NFI1
peptidyl-amino acid modification	YPL001W	HAT1
peptidyl-amino acid modification	YPL138C	SPP1
peptidyl-amino acid modification	YPL254W	HFI1
peptidyl-amino acid modification	YPR023C	EAF3
peptidyl-amino acid modification	YPR031W	NTO1
peptidyl-amino acid modification	YPR068C	HOS1
protein acylation	YBL052C	SAS3
protein acylation	YCL010C	SGF29
protein acylation	YCR020C-A	MAK31
protein acylation	YCR082W	AHC2
protein acylation	YDR126W	SWF1
protein acylation	YDR176W	NGG1
protein acylation	YDR392W	SPT3
protein acylation	YDR448W	ADA2
protein acylation	YEL053C	MAK10
protein acylation	YEL056W	HAT2
protein acylation	YER164W	CHD1
protein acylation	YGL066W	SGF73
protein acylation	YGR252W	GCN5
protein acylation	YJL115W	ASF1
protein acylation	YJL168C	SET2
protein acylation	YJR082C	EAF6
protein acylation	YJR140C	HIR3
protein acylation	YLL002W	RTT109
protein acylation	YLR055C	SPT8
protein acylation	YMR127C	SAS2
protein acylation	YNL136W	EAF7
protein acylation	YNL246W	VPS75
protein acylation	YOL003C	PFA4
protein acylation	YOR023C	AHC1
protein acylation	YOR034C	AKR2
protein acylation	YOR064C	YNG1
protein acylation	YPL001W	HAT1
protein acylation	YPL254W	HFI1
protein acylation	YPR023C	EAF3
protein acylation	YPR031W	NTO1
protein acylation	YPR051W	MAK3
peroxisome	YAL055W	PEX22
peroxisome	YBR041W	FAT1
peroxisome	YBR168W	PEX32
peroxisome	YCL056C	PEX34
peroxisome	YDL065C	PEX19
peroxisome	YDR244W	PEX5
peroxisome	YDR265W	PEX10
peroxisome	YDR329C	PEX3
peroxisome	YDR424C	DYN2
peroxisome	YDR479C	PEX29
peroxisome	YGL067W	NPY1
peroxisome	YGL153W	PEX14
peroxisome	YGR077C	PEX8
peroxisome	YGR133W	PEX4
peroxisome	YJL210W	PEX2
peroxisome	YKL197C	PEX1
peroxisome	YKR001C	VPS1
peroxisome	YLL001W	DNM1
peroxisome	YMR026C	PEX12
peroxisome	YMR304W	UBP15
peroxisome	YNL329C	PEX6
peroxisome	YOL044W	PEX15
peroxisome organization	YAL055W	PEX22
peroxisome organization	YBR168W	PEX32
peroxisome organization	YCL056C	PEX34
peroxisome organization	YDL065C	PEX19
peroxisome organization	YDL204W	RTN2
peroxisome organization	YDR233C	RTN1
peroxisome organization	YDR244W	PEX5
peroxisome organization	YDR265W	PEX10
peroxisome organization	YDR329C	PEX3
peroxisome organization	YDR479C	PEX29
peroxisome organization	YGL115W	SNF4
peroxisome organization	YGL153W	PEX14
peroxisome organization	YGR077C	PEX8
peroxisome organization	YGR133W	PEX4
peroxisome organization	YJL210W	PEX2
peroxisome organization	YKL197C	PEX1
peroxisome organization	YKR001C	VPS1
peroxisome organization	YLL001W	DNM1
peroxisome organization	YMR026C	PEX12
peroxisome organization	YNL329C	PEX6
peroxisome organization	YOL044W	PEX15
invasive growth in response to glucose limitation	YBR083W	TEC1
invasive growth in response to glucose limitation	YBR095C	RXT2
invasive growth in response to glucose limitation	YBR289W	SNF5
invasive growth in response to glucose limitation	YCR089W	FIG2
invasive growth in response to glucose limitation	YDL230W	PTP1
invasive growth in response to glucose limitation	YDR392W	SPT3
invasive growth in response to glucose limitation	YDR477W	SNF1
invasive growth in response to glucose limitation	YGR270W	YTA7
invasive growth in response to glucose limitation	YHR111W	UBA4
invasive growth in response to glucose limitation	YIL008W	URM1
invasive growth in response to glucose limitation	YIL084C	SDS3
invasive growth in response to glucose limitation	YLR083C	EMP70
invasive growth in response to glucose limitation	YMR116C	ASC1
invasive growth in response to glucose limitation	YMR263W	SAP30
invasive growth in response to glucose limitation	YNL097C	PHO23
invasive growth in response to glucose limitation	YNL119W	NCS2
invasive growth in response to glucose limitation	YNL197C	WHI3
