GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
response to heat	4	2	300	71	0.00666666666666667	0.028169014084507	9.38967136150235e-05
telomere organization	4	2	300	78	0.00666666666666667	0.0256410256410256	8.54700854700855e-05
vacuole organization	4	2	300	84	0.00666666666666667	0.0238095238095238	7.93650793650794e-05
mRNA processing	4	4	300	170	0.0133333333333333	0.0235294117647059	7.84313725490196e-05
transcription from RNA polymerase II promoter	4	11	300	480	0.0366666666666667	0.0229166666666667	7.63888888888889e-05
DNA recombination	4	4	300	179	0.0133333333333333	0.0223463687150838	7.4487895716946e-05
ribosomal small subunit biogenesis	4	3	300	135	0.01	0.0222222222222222	7.40740740740741e-05
ribosomal subunit export from nucleus	4	1	300	46	0.00333333333333333	0.0217391304347826	7.2463768115942e-05
protein dephosphorylation	4	1	300	49	0.00333333333333333	0.0204081632653061	6.80272108843537e-05
conjugation	4	2	300	124	0.00666666666666667	0.0161290322580645	5.37634408602151e-05
RNA catabolic process	4	2	300	132	0.00666666666666667	0.0151515151515152	5.05050505050505e-05
carbohydrate metabolic process	4	3	300	200	0.01	0.015	5e-05
lipid transport	4	1	300	68	0.00333333333333333	0.0147058823529412	4.90196078431373e-05
sporulation	4	2	300	138	0.00666666666666667	0.0144927536231884	4.83091787439614e-05
proteolysis involved in cellular protein catabolic process	4	3	300	216	0.01	0.0138888888888889	4.62962962962963e-05
pseudohyphal growth	4	1	300	74	0.00333333333333333	0.0135135135135135	4.5045045045045e-05
protein targeting	4	4	300	309	0.0133333333333333	0.0129449838187702	4.31499460625674e-05
regulation of transport	4	1	300	84	0.00333333333333333	0.0119047619047619	3.96825396825397e-05
cytokinesis	4	1	300	88	0.00333333333333333	0.0113636363636364	3.78787878787879e-05
organelle fusion	4	1	300	88	0.00333333333333333	0.0113636363636364	3.78787878787879e-05
response to osmotic stress	4	1	300	92	0.00333333333333333	0.0108695652173913	3.6231884057971e-05
protein folding	4	1	300	95	0.00333333333333333	0.0105263157894737	3.50877192982456e-05
monocarboxylic acid metabolic process	4	1	300	127	0.00333333333333333	0.0078740157480315	2.6246719160105e-05
organelle assembly	4	1	300	131	0.00333333333333333	0.00763358778625954	2.54452926208651e-05
lipid metabolic process	4	2	300	287	0.00666666666666667	0.00696864111498258	2.32288037166086e-05
generation of precursor metabolites and energy	4	1	300	155	0.00333333333333333	0.00645161290322581	2.1505376344086e-05
rRNA processing	4	2	300	311	0.00666666666666667	0.00643086816720257	2.14362272240086e-05
nucleobase-containing small molecule metabolic process	4	1	300	198	0.00333333333333333	0.00505050505050505	1.68350168350168e-05
mitochondrion organization	4	1	300	425	0.00333333333333333	0.00235294117647059	7.84313725490196e-06
protein alkylation	3	4	249	50	0.0160642570281124	0.08	0.000321285140562249
transcription from RNA polymerase III promoter	3	3	249	41	0.0120481927710843	0.0731707317073171	0.00029385836027035
cell morphogenesis	3	2	249	29	0.00803212851405622	0.0689655172413793	0.000276969948760559
histone modification	3	7	249	114	0.0281124497991968	0.0614035087719298	0.00024660043683506
protein dephosphorylation	3	3	249	49	0.0120481927710843	0.0612244897959184	0.00024588148512417
transcription from RNA polymerase I promoter	3	4	249	68	0.0160642570281124	0.0588235294117647	0.00023623907394283
regulation of cell cycle	3	11	249	213	0.0441767068273092	0.0516431924882629	0.000207402379470935
ribosome assembly	3	3	249	59	0.0120481927710843	0.0508474576271186	0.000204206657137023
regulation of translation	3	5	249	105	0.0200803212851406	0.0476190476190476	0.000191241155096577
organelle fission	3	14	249	296	0.0562248995983936	0.0472972972972973	0.000189948985129708
peptidyl-amino acid modification	3	7	249	151	0.0281124497991968	0.0463576158940397	0.000186175164233091
regulation of organelle organization	3	11	249	239	0.0441767068273092	0.0460251046025105	0.000184839777520122
DNA-templated transcription, elongation	3	4	249	96	0.0160642570281124	0.0416666666666667	0.000167336010709505
chromosome segregation	3	8	249	198	0.0321285140562249	0.0404040404040404	0.000162265222506186
peroxisome organization	3	2	249	50	0.00803212851405622	0.04	0.000160642570281124
mitotic cell cycle	3	13	249	328	0.0522088353413655	0.0396341463414634	0.000159173278479773
cytoplasmic translation	3	7	249	179	0.0281124497991968	0.0391061452513966	0.000157052792174284
protein phosphorylation	3	7	249	197	0.0281124497991968	0.0355329949238579	0.000142702790858867
meiotic cell cycle	3	10	249	287	0.0401606425702811	0.0348432055749129	0.00013993255250969
translational initiation	3	2	249	61	0.00803212851405622	0.0327868852459016	0.000131674237935348
chromatin organization	3	10	249	318	0.0401606425702811	0.0314465408805031	0.000126291328837362
organelle assembly	3	4	249	131	0.0160642570281124	0.0305343511450382	0.000122627916245133
ribosomal small subunit biogenesis	3	4	249	135	0.0160642570281124	0.0296296296296296	0.000118994496504537
endosomal transport	3	3	249	102	0.0120481927710843	0.0294117647058824	0.000118119536971415
pseudohyphal growth	3	2	249	74	0.00803212851405622	0.027027027027027	0.000108542277216976
telomere organization	3	2	249	78	0.00803212851405622	0.0256410256410256	0.000102976006590464
amino acid transport	3	1	249	40	0.00401606425702811	0.025	0.000100401606425703
DNA-templated transcription, termination	3	1	249	43	0.00401606425702811	0.0232558139534884	9.33968431867003e-05
vitamin metabolic process	3	1	249	43	0.00401606425702811	0.0232558139534884	9.33968431867003e-05
cytokinesis	3	2	249	88	0.00803212851405622	0.0227272727272727	9.12741876597298e-05
nuclear transport	3	4	249	176	0.0160642570281124	0.0227272727272727	9.12741876597298e-05
RNA catabolic process	3	3	249	132	0.0120481927710843	0.0227272727272727	9.12741876597298e-05
protein targeting	3	7	249	309	0.0281124497991968	0.0226537216828479	9.09788019391482e-05
rRNA processing	3	7	249	311	0.0281124497991968	0.022508038585209	9.03937292578675e-05
cytoskeleton organization	3	5	249	232	0.0200803212851406	0.021551724137931	8.65531089876748e-05
ribosomal large subunit biogenesis	3	2	249	104	0.00803212851405622	0.0192307692307692	7.72320049428483e-05
regulation of DNA metabolic process	3	2	249	106	0.00803212851405622	0.0188679245283019	7.57747973024172e-05
tRNA processing	3	2	249	109	0.00803212851405622	0.018348623853211	7.36892524225342e-05
regulation of protein modification process	3	2	249	110	0.00803212851405622	0.0181818181818182	7.30193501277839e-05
mRNA processing	3	3	249	170	0.0120481927710843	0.0176470588235294	7.0871722182849e-05
cell budding	3	1	249	58	0.00401606425702811	0.0172413793103448	6.92424871901399e-05
transmembrane transport	3	4	249	232	0.0160642570281124	0.0172413793103448	6.92424871901399e-05
DNA recombination	3	3	249	179	0.0120481927710843	0.0167597765363128	6.73083395032645e-05
cellular response to DNA damage stimulus	3	5	249	299	0.0200803212851406	0.0167224080267559	6.71582651676942e-05
organelle inheritance	3	1	249	60	0.00401606425702811	0.0166666666666667	6.69344042838019e-05
conjugation	3	2	249	124	0.00803212851405622	0.0161290322580645	6.47752299520663e-05
cellular ion homeostasis	3	2	249	125	0.00803212851405622	0.016	6.42570281124498e-05
nucleus organization	3	1	249	66	0.00401606425702811	0.0151515151515152	6.08494584398199e-05
lipid transport	3	1	249	68	0.00401606425702811	0.0147058823529412	5.90597684857075e-05
nucleobase-containing compound transport	3	2	249	138	0.00803212851405622	0.0144927536231884	5.82038298120016e-05
DNA replication	3	2	249	139	0.00803212851405622	0.0143884892086331	5.77850972234261e-05
DNA-templated transcription, initiation	3	1	249	71	0.00401606425702811	0.0140845070422535	5.65642853102551e-05
RNA splicing	3	2	249	144	0.00803212851405622	0.0138888888888889	5.57786702365016e-05
ion transport	3	2	249	162	0.00803212851405622	0.0123456790123457	4.95810402102236e-05
regulation of transport	3	1	249	84	0.00401606425702811	0.0119047619047619	4.78102887741442e-05
mitochondrion organization	3	5	249	425	0.0200803212851406	0.0117647058823529	4.7247814788566e-05
RNA modification	3	2	249	172	0.00803212851405622	0.0116279069767442	4.66984215933501e-05
response to osmotic stress	3	1	249	92	0.00401606425702811	0.0108695652173913	4.36528723590012e-05
protein folding	3	1	249	95	0.00401606425702811	0.0105263157894737	4.22743606002959e-05
lipid metabolic process	3	3	249	287	0.0120481927710843	0.0104529616724739	4.19797657529071e-05
transcription from RNA polymerase II promoter	3	5	249	480	0.0200803212851406	0.0104166666666667	4.18340026773762e-05
response to oxidative stress	3	1	249	103	0.00401606425702811	0.00970873786407767	3.89909151167778e-05
DNA repair	3	2	249	246	0.00803212851405622	0.00813008130081301	3.26509289189277e-05
sporulation	3	1	249	138	0.00401606425702811	0.0072463768115942	2.91019149060008e-05
cellular amino acid metabolic process	3	1	249	153	0.00401606425702811	0.0065359477124183	2.62487859936478e-05
Golgi vesicle transport	3	1	249	190	0.00401606425702811	0.00526315789473684	2.1137180300148e-05
cell wall organization or biogenesis	3	1	249	198	0.00401606425702811	0.00505050505050505	2.02831528132733e-05
translational elongation	3	1	249	334	0.00401606425702811	0.0029940119760479	1.20241444821201e-05
response to heat	2	7	321	71	0.0218068535825545	0.0985915492957746	0.000307138782852881
oligosaccharide metabolic process	2	2	321	32	0.00623052959501558	0.0625	0.000194704049844237
protein dephosphorylation	2	3	321	49	0.00934579439252336	0.0612244897959184	0.000190730497806599
protein phosphorylation	2	12	321	197	0.0373831775700935	0.0609137055837563	0.00018976232269083
response to osmotic stress	2	5	321	92	0.0155763239875389	0.0543478260869565	0.000169307869429771
chromatin organization	2	17	321	318	0.0529595015576324	0.0534591194968553	0.000166539313074316
histone modification	2	6	321	114	0.0186915887850467	0.0526315789473684	0.000163961305131989
nuclear transport	2	9	321	176	0.0280373831775701	0.0511363636363636	0.000159303313508921
cellular respiration	2	4	321	84	0.0124610591900312	0.0476190476190476	0.000148345942738466
regulation of cell cycle	2	10	321	213	0.0311526479750779	0.0469483568075117	0.000146256563263276
nucleus organization	2	3	321	66	0.00934579439252336	0.0454545454545455	0.000141602945341263
nucleobase-containing compound transport	2	6	321	138	0.0186915887850467	0.0434782608695652	0.000135446295543817
cytoskeleton organization	2	10	321	232	0.0311526479750779	0.0431034482758621	0.000134278655064991
exocytosis	2	2	321	49	0.00623052959501558	0.0408163265306122	0.0001271536652044
telomere organization	2	3	321	78	0.00934579439252336	0.0384615384615385	0.000119817876827223
regulation of organelle organization	2	9	321	239	0.0280373831775701	0.0376569037656904	0.000117311226684394
organelle fission	2	11	321	296	0.0342679127725857	0.0371621621621622	0.00011576997558306
mitotic cell cycle	2	12	321	328	0.0373831775700935	0.0365853658536585	0.000113973102347846
regulation of protein modification process	2	4	321	110	0.0124610591900312	0.0363636363636364	0.00011328235627301
transcription from RNA polymerase II promoter	2	17	321	480	0.0529595015576324	0.0354166666666667	0.000110332294911734
chromosome segregation	2	7	321	198	0.0218068535825545	0.0353535353535354	0.000110135624154316
cell budding	2	2	321	58	0.00623052959501558	0.0344827586206897	0.000107422924051993
DNA recombination	2	6	321	179	0.0186915887850467	0.0335195530726257	0.000104422283715345
proteolysis involved in cellular protein catabolic process	2	7	321	216	0.0218068535825545	0.0324074074074074	0.000100957655474789
protein targeting	2	10	321	309	0.0311526479750779	0.0323624595469256	0.000100817630987307
generation of precursor metabolites and energy	2	5	321	155	0.0155763239875389	0.032258064516129	0.000100492412822832
Golgi vesicle transport	2	6	321	190	0.0186915887850467	0.0315789473684211	9.83767830791933e-05
protein folding	2	3	321	95	0.00934579439252336	0.0315789473684211	9.83767830791933e-05
endocytosis	2	3	321	98	0.00934579439252336	0.0306122448979592	9.53652489032996e-05
protein modification by small protein conjugation or removal	2	5	321	170	0.0155763239875389	0.0294117647058824	9.16254352208173e-05
DNA repair	2	7	321	246	0.0218068535825545	0.0284552845528455	8.86457462705468e-05
regulation of DNA metabolic process	2	3	321	106	0.00934579439252336	0.0283018867924528	8.81678716275789e-05
meiotic cell cycle	2	8	321	287	0.0249221183800623	0.0278745644599303	8.68366494078826e-05
tRNA aminoacylation for protein translation	2	1	321	36	0.00311526479750779	0.0277777777777778	8.65351332641052e-05
cellular response to DNA damage stimulus	2	8	321	299	0.0249221183800623	0.0267558528428094	8.33515664885027e-05
cell wall organization or biogenesis	2	5	321	198	0.0155763239875389	0.0252525252525253	7.86683029673684e-05
amino acid transport	2	1	321	40	0.00311526479750779	0.025	7.78816199376947e-05
transcription from RNA polymerase III promoter	2	1	321	41	0.00311526479750779	0.024390243902439	7.59820682318973e-05
cellular ion homeostasis	2	3	321	125	0.00934579439252336	0.024	7.47663551401869e-05
vacuole organization	2	2	321	84	0.00623052959501558	0.0238095238095238	7.4172971369233e-05
DNA-templated transcription, termination	2	1	321	43	0.00311526479750779	0.0232558139534884	7.24480185466928e-05
organelle assembly	2	3	321	131	0.00934579439252336	0.0229007633587786	7.13419419276593e-05
protein lipidation	2	1	321	45	0.00311526479750779	0.0222222222222222	6.92281066112842e-05
ribosomal subunit export from nucleus	2	1	321	46	0.00311526479750779	0.0217391304347826	6.77231477719084e-05
DNA replication	2	3	321	139	0.00934579439252336	0.0215827338129496	6.7235930881463e-05
RNA splicing	2	3	321	144	0.00934579439252336	0.0208333333333333	6.49013499480789e-05
carbohydrate metabolic process	2	4	321	200	0.0124610591900312	0.02	6.23052959501558e-05
peptidyl-amino acid modification	2	3	321	151	0.00934579439252336	0.0198675496688742	6.18926780961812e-05
ribosomal large subunit biogenesis	2	2	321	104	0.00623052959501558	0.0192307692307692	5.99089384136113e-05
regulation of translation	2	2	321	105	0.00623052959501558	0.019047619047619	5.93383770953864e-05
tRNA processing	2	2	321	109	0.00623052959501558	0.018348623853211	5.716082197262e-05
response to starvation	2	1	321	56	0.00311526479750779	0.0178571428571429	5.56297285269248e-05
mRNA processing	2	3	321	170	0.00934579439252336	0.0176470588235294	5.49752611324904e-05
lipid metabolic process	2	5	321	287	0.0155763239875389	0.0174216027874564	5.42729058799266e-05
invasive growth in response to glucose limitation	2	1	321	59	0.00311526479750779	0.0169491525423729	5.28010982628439e-05
ribosome assembly	2	1	321	59	0.00311526479750779	0.0169491525423729	5.28010982628439e-05
cytoplasmic translation	2	3	321	179	0.00934579439252336	0.0167597765363128	5.22111418576724e-05
organelle inheritance	2	1	321	60	0.00311526479750779	0.0166666666666667	5.19210799584631e-05
translational initiation	2	1	321	61	0.00311526479750779	0.0163934426229508	5.10699147132424e-05
protein glycosylation	2	1	321	62	0.00311526479750779	0.0161290322580645	5.02462064114159e-05
monocarboxylic acid metabolic process	2	2	321	127	0.00623052959501558	0.015748031496063	4.9059288149729e-05
protein acylation	2	1	321	66	0.00311526479750779	0.0151515151515152	4.7200981780421e-05
RNA catabolic process	2	2	321	132	0.00623052959501558	0.0151515151515152	4.7200981780421e-05
sporulation	2	2	321	138	0.00623052959501558	0.0144927536231884	4.51487651812723e-05
membrane fusion	2	1	321	75	0.00311526479750779	0.0133333333333333	4.15368639667705e-05
cellular amino acid metabolic process	2	2	321	153	0.00623052959501558	0.0130718954248366	4.07224156536966e-05
vesicle organization	2	1	321	81	0.00311526479750779	0.0123456790123457	3.84600592284912e-05
regulation of transport	2	1	321	84	0.00311526479750779	0.0119047619047619	3.70864856846165e-05
mitochondrion organization	2	5	321	425	0.0155763239875389	0.0117647058823529	3.66501740883269e-05
RNA modification	2	2	321	172	0.00623052959501558	0.0116279069767442	3.62240092733464e-05
cofactor metabolic process	2	2	321	178	0.00623052959501558	0.0112359550561798	3.50029752528965e-05
DNA-templated transcription, elongation	2	1	321	96	0.00311526479750779	0.0104166666666667	3.24506749740395e-05
nucleobase-containing small molecule metabolic process	2	2	321	198	0.00623052959501558	0.0101010101010101	3.14673211869474e-05
endosomal transport	2	1	321	102	0.00311526479750779	0.00980392156862745	3.05418117402724e-05
response to oxidative stress	2	1	321	103	0.00311526479750779	0.00970873786407767	3.02452892961921e-05
transmembrane transport	2	2	321	232	0.00623052959501558	0.00862068965517241	2.68557310129982e-05
conjugation	2	1	321	124	0.00311526479750779	0.00806451612903226	2.5123103205708e-05
ribosomal small subunit biogenesis	2	1	321	135	0.00311526479750779	0.00740740740740741	2.30760355370947e-05
rRNA processing	2	2	321	311	0.00623052959501558	0.00643086816720257	2.00338572186996e-05
ion transport	2	1	321	162	0.00311526479750779	0.00617283950617284	1.92300296142456e-05
mitochondrial translation	2	1	321	167	0.00311526479750779	0.00598802395209581	1.86542802245975e-05
protein modification by small protein conjugation or removal	1	15	312	170	0.0480769230769231	0.0882352941176471	0.000282805429864253
protein dephosphorylation	1	4	312	49	0.0128205128205128	0.0816326530612245	0.000261643118785976
regulation of protein modification process	1	8	312	110	0.0256410256410256	0.0727272727272727	0.000233100233100233
cell morphogenesis	1	2	312	29	0.00641025641025641	0.0689655172413793	0.0002210433244916
peptidyl-amino acid modification	1	10	312	151	0.032051282051282	0.0662251655629139	0.00021226014603498
histone modification	1	7	312	114	0.0224358974358974	0.0614035087719298	0.000196806117858749
protein acylation	1	4	312	66	0.0128205128205128	0.0606060606060606	0.000194250194250194
regulation of transport	1	5	312	84	0.016025641025641	0.0595238095238095	0.000190781440781441
pseudohyphal growth	1	4	312	74	0.0128205128205128	0.0540540540540541	0.000173250173250173
response to starvation	1	3	312	56	0.00961538461538462	0.0535714285714286	0.000171703296703297
DNA-templated transcription, elongation	1	5	312	96	0.016025641025641	0.0520833333333333	0.000166933760683761
regulation of DNA metabolic process	1	5	312	106	0.016025641025641	0.0471698113207547	0.000151185292694727
DNA-templated transcription, termination	1	2	312	43	0.00641025641025641	0.0465116279069767	0.000149075730471079
vitamin metabolic process	1	2	312	43	0.00641025641025641	0.0465116279069767	0.000149075730471079
protein phosphorylation	1	9	312	197	0.0288461538461538	0.0456852791878173	0.00014642717688403
nucleus organization	1	3	312	66	0.00961538461538462	0.0454545454545455	0.000145687645687646
lipid transport	1	3	312	68	0.00961538461538462	0.0441176470588235	0.000141402714932127
chromatin organization	1	14	312	318	0.0448717948717949	0.0440251572327044	0.000141106273181745
response to osmotic stress	1	4	312	92	0.0128205128205128	0.0434782608695652	0.000139353400222965
DNA replication	1	6	312	139	0.0192307692307692	0.0431654676258993	0.000138350857775318
Golgi vesicle transport	1	8	312	190	0.0256410256410256	0.0421052631578947	0.000134952766531714
proteolysis involved in cellular protein catabolic process	1	9	312	216	0.0288461538461538	0.0416666666666667	0.000133547008547009
endocytosis	1	4	312	98	0.0128205128205128	0.0408163265306122	0.000130821559392988
conjugation	1	5	312	124	0.016025641025641	0.0403225806451613	0.000129239040529363
protein alkylation	1	2	312	50	0.00641025641025641	0.04	0.000128205128205128
response to oxidative stress	1	4	312	103	0.0128205128205128	0.0388349514563107	0.000124470998257406
RNA catabolic process	1	5	312	132	0.016025641025641	0.0378787878787879	0.000121406371406371
regulation of cell cycle	1	8	312	213	0.0256410256410256	0.0375586854460094	0.000120380402070543
invasive growth in response to glucose limitation	1	2	312	59	0.00641025641025641	0.0338983050847458	0.00010864841373316
cytoplasmic translation	1	6	312	179	0.0192307692307692	0.0335195530726257	0.000107434464976364
translational initiation	1	2	312	61	0.00641025641025641	0.0327868852459016	0.000105086170659941
protein glycosylation	1	2	312	62	0.00641025641025641	0.032258064516129	0.00010339123242349
lipid metabolic process	1	9	312	287	0.0288461538461538	0.0313588850174216	0.00010050924685071
oligosaccharide metabolic process	1	1	312	32	0.00320512820512821	0.03125	0.000100160256410256
transcription from RNA polymerase II promoter	1	15	312	480	0.0480769230769231	0.03125	0.000100160256410256
ion transport	1	5	312	162	0.016025641025641	0.0308641975308642	9.89237100348211e-05
carbohydrate transport	1	1	312	33	0.00320512820512821	0.0303030303030303	9.71250971250971e-05
nucleobase-containing small molecule metabolic process	1	6	312	198	0.0192307692307692	0.0303030303030303	9.71250971250971e-05
carbohydrate metabolic process	1	6	312	200	0.0192307692307692	0.03	9.61538461538462e-05
ribosomal large subunit biogenesis	1	3	312	104	0.00961538461538462	0.0288461538461538	9.24556213017751e-05
regulation of translation	1	3	312	105	0.00961538461538462	0.0285714285714286	9.15750915750916e-05
cell wall organization or biogenesis	1	5	312	198	0.016025641025641	0.0252525252525253	8.09375809375809e-05
DNA repair	1	6	312	246	0.0192307692307692	0.024390243902439	7.81738586616635e-05
transcription from RNA polymerase III promoter	1	1	312	41	0.00320512820512821	0.024390243902439	7.81738586616635e-05
cellular ion homeostasis	1	3	312	125	0.00961538461538462	0.024	7.69230769230769e-05
monocarboxylic acid metabolic process	1	3	312	127	0.00961538461538462	0.0236220472440945	7.57116898849182e-05
cellular response to DNA damage stimulus	1	7	312	299	0.0224358974358974	0.0234113712374582	7.50364462739045e-05
protein lipidation	1	1	312	45	0.00320512820512821	0.0222222222222222	7.12250712250712e-05
mitotic cell cycle	1	7	312	328	0.0224358974358974	0.0213414634146341	6.84021263289556e-05
protein folding	1	2	312	95	0.00641025641025641	0.0210526315789474	6.74763832658569e-05
peroxisome organization	1	1	312	50	0.00320512820512821	0.02	6.41025641025641e-05
tRNA processing	1	2	312	109	0.00641025641025641	0.018348623853211	5.88096918372148e-05
cell budding	1	1	312	58	0.00320512820512821	0.0172413793103448	5.52608311229001e-05
nuclear transport	1	3	312	176	0.00961538461538462	0.0170454545454545	5.46328671328671e-05
ribosome assembly	1	1	312	59	0.00320512820512821	0.0169491525423729	5.43242068665798e-05
cofactor metabolic process	1	3	312	178	0.00961538461538462	0.0168539325842697	5.4019014693172e-05
regulation of organelle organization	1	4	312	239	0.0128205128205128	0.0167364016736402	5.3642313056539e-05
organelle inheritance	1	1	312	60	0.00320512820512821	0.0166666666666667	5.34188034188034e-05
organelle assembly	1	2	312	131	0.00641025641025641	0.0152671755725191	4.89332550401253e-05
transcription from RNA polymerase I promoter	1	1	312	68	0.00320512820512821	0.0147058823529412	4.71342383107089e-05
nucleobase-containing compound transport	1	2	312	138	0.00641025641025641	0.0144927536231884	4.64511334076551e-05
DNA-templated transcription, initiation	1	1	312	71	0.00320512820512821	0.0140845070422535	4.51426507764536e-05
response to heat	1	1	312	71	0.00320512820512821	0.0140845070422535	4.51426507764536e-05
transmembrane transport	1	3	312	232	0.00961538461538462	0.0129310344827586	4.14456233421751e-05
generation of precursor metabolites and energy	1	2	312	155	0.00641025641025641	0.0129032258064516	4.13564929693962e-05
telomere organization	1	1	312	78	0.00320512820512821	0.0128205128205128	4.10913872452334e-05
vesicle organization	1	1	312	81	0.00320512820512821	0.0123456790123457	3.95694840139285e-05
organelle fusion	1	1	312	88	0.00320512820512821	0.0113636363636364	3.64219114219114e-05
DNA recombination	1	2	312	179	0.00641025641025641	0.0111731843575419	3.58114883254548e-05
meiotic cell cycle	1	3	312	287	0.00961538461538462	0.0104529616724739	3.35030822835701e-05
organelle fission	1	3	312	296	0.00961538461538462	0.0101351351351351	3.24844074844075e-05
chromosome segregation	1	2	312	198	0.00641025641025641	0.0101010101010101	3.23750323750324e-05
endosomal transport	1	1	312	102	0.00320512820512821	0.00980392156862745	3.14228255404726e-05
protein targeting	1	3	312	309	0.00961538461538462	0.00970873786407767	3.11177495643515e-05
cytoskeleton organization	1	2	312	232	0.00641025641025641	0.00862068965517241	2.763041556145e-05
ribosomal small subunit biogenesis	1	1	312	135	0.00320512820512821	0.00740740740740741	2.37416904083571e-05
sporulation	1	1	312	138	0.00320512820512821	0.0072463768115942	2.32255667038276e-05
RNA splicing	1	1	312	144	0.00320512820512821	0.00694444444444444	2.22578347578348e-05
cellular amino acid metabolic process	1	1	312	153	0.00320512820512821	0.0065359477124183	2.09485503603151e-05
rRNA processing	1	2	312	311	0.00641025641025641	0.00643086816720257	2.06117569461621e-05
mRNA processing	1	1	312	170	0.00320512820512821	0.00588235294117647	1.88536953242836e-05
RNA modification	1	1	312	172	0.00320512820512821	0.00581395348837209	1.86344663088849e-05
translational elongation	1	1	312	334	0.00320512820512821	0.0029940119760479	9.59619223092277e-06
peroxisome organization	0	13	650	50	0.02	0.26	4e-04
protein glycosylation	0	14	650	62	0.0215384615384615	0.225806451612903	0.000347394540942928
invasive growth in response to glucose limitation	0	12	650	59	0.0184615384615385	0.203389830508475	0.000312907431551499
response to heat	0	11	650	71	0.0169230769230769	0.154929577464789	0.000238353196099675
protein modification by small protein conjugation or removal	0	21	650	170	0.0323076923076923	0.123529411764706	0.000190045248868778
chromatin organization	0	33	650	318	0.0507692307692308	0.10377358490566	0.000159651669085631
regulation of DNA metabolic process	0	11	650	106	0.0169230769230769	0.10377358490566	0.000159651669085631
transcription from RNA polymerase I promoter	0	7	650	68	0.0107692307692308	0.102941176470588	0.000158371040723982
tRNA processing	0	11	650	109	0.0169230769230769	0.100917431192661	0.000155257586450247
protein maturation	0	5	650	52	0.00769230769230769	0.0961538461538462	0.00014792899408284
protein acylation	0	6	650	66	0.00923076923076923	0.0909090909090909	0.00013986013986014
protein lipidation	0	4	650	45	0.00615384615384615	0.0888888888888889	0.000136752136752137
DNA replication	0	12	650	139	0.0184615384615385	0.0863309352517986	0.000132816823464305
organelle inheritance	0	5	650	60	0.00769230769230769	0.0833333333333333	0.000128205128205128
transcription from RNA polymerase II promoter	0	38	650	480	0.0584615384615385	0.0791666666666667	0.000121794871794872
protein targeting	0	24	650	309	0.0369230769230769	0.0776699029126214	0.00011949215832711
DNA repair	0	19	650	246	0.0292307692307692	0.0772357723577236	0.000118824265165729
response to osmotic stress	0	7	650	92	0.0107692307692308	0.0760869565217391	0.000117056856187291
cellular response to DNA damage stimulus	0	22	650	299	0.0338461538461538	0.0735785953177258	0.000113197838950347
lipid metabolic process	0	21	650	287	0.0323076923076923	0.0731707317073171	0.000112570356472795
cell morphogenesis	0	2	650	29	0.00307692307692308	0.0689655172413793	0.000106100795755968
cytoskeleton organization	0	16	650	232	0.0246153846153846	0.0689655172413793	0.000106100795755968
transmembrane transport	0	16	650	232	0.0246153846153846	0.0689655172413793	0.000106100795755968
cytokinesis	0	6	650	88	0.00923076923076923	0.0681818181818182	0.000104895104895105
pseudohyphal growth	0	5	650	74	0.00769230769230769	0.0675675675675676	0.000103950103950104
telomere organization	0	5	650	78	0.00769230769230769	0.0641025641025641	9.86193293885602e-05
RNA modification	0	11	650	172	0.0169230769230769	0.063953488372093	9.83899821109123e-05
oligosaccharide metabolic process	0	2	650	32	0.00307692307692308	0.0625	9.61538461538462e-05
histone modification	0	7	650	114	0.0107692307692308	0.0614035087719298	9.44669365721997e-05
organelle fission	0	18	650	296	0.0276923076923077	0.0608108108108108	9.35550935550936e-05
nucleus organization	0	4	650	66	0.00615384615384615	0.0606060606060606	9.32400932400932e-05
RNA catabolic process	0	8	650	132	0.0123076923076923	0.0606060606060606	9.32400932400932e-05
cellular respiration	0	5	650	84	0.00769230769230769	0.0595238095238095	9.15750915750916e-05
mitotic cell cycle	0	19	650	328	0.0292307692307692	0.0579268292682927	8.91181988742964e-05
conjugation	0	7	650	124	0.0107692307692308	0.0564516129032258	8.6848635235732e-05
organelle assembly	0	7	650	131	0.0107692307692308	0.0534351145038168	8.22078684674104e-05
cell budding	0	3	650	58	0.00461538461538462	0.0517241379310345	7.95755968169761e-05
proteolysis involved in cellular protein catabolic process	0	11	650	216	0.0169230769230769	0.0509259259259259	7.83475783475784e-05
cell wall organization or biogenesis	0	10	650	198	0.0153846153846154	0.0505050505050505	7.77000777000777e-05
chromosome segregation	0	10	650	198	0.0153846153846154	0.0505050505050505	7.77000777000777e-05
transcription from RNA polymerase III promoter	0	2	650	41	0.00307692307692308	0.0487804878048781	7.5046904315197e-05
cellular ion homeostasis	0	6	650	125	0.00923076923076923	0.048	7.38461538461538e-05
regulation of translation	0	5	650	105	0.00769230769230769	0.0476190476190476	7.32600732600733e-05
monocarboxylic acid metabolic process	0	6	650	127	0.00923076923076923	0.047244094488189	7.26832222895215e-05
regulation of cell cycle	0	10	650	213	0.0153846153846154	0.0469483568075117	7.22282412423257e-05
DNA-templated transcription, termination	0	2	650	43	0.00307692307692308	0.0465116279069767	7.15563506261181e-05
peptidyl-amino acid modification	0	7	650	151	0.0107692307692308	0.0463576158940397	7.13194090677534e-05
