GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
endocytosis	3	9	260	98	0.0346153846153846	0.0918367346938776	0.000353218210361068
protein targeting	3	27	260	309	0.103846153846154	0.087378640776699	0.000336071695294996
organelle inheritance	3	5	260	60	0.0192307692307692	0.0833333333333333	0.000320512820512821
membrane fusion	3	5	260	75	0.0192307692307692	0.0666666666666667	0.000256410256410256
exocytosis	3	3	260	49	0.0115384615384615	0.0612244897959184	0.000235478806907378
vacuole organization	3	5	260	84	0.0192307692307692	0.0595238095238095	0.000228937728937729
organelle fusion	3	5	260	88	0.0192307692307692	0.0568181818181818	0.000218531468531469
conjugation	3	7	260	124	0.0269230769230769	0.0564516129032258	0.00021712158808933
protein folding	3	5	260	95	0.0192307692307692	0.0526315789473684	0.000202429149797571
regulation of transport	3	4	260	84	0.0153846153846154	0.0476190476190476	0.000183150183150183
protein acylation	3	3	260	66	0.0115384615384615	0.0454545454545455	0.000174825174825175
response to heat	3	3	260	71	0.0115384615384615	0.0422535211267606	0.000162513542795233
protein dephosphorylation	3	2	260	49	0.00769230769230769	0.0408163265306122	0.000156985871271586
peroxisome organization	3	2	260	50	0.00769230769230769	0.04	0.000153846153846154
response to starvation	3	2	260	56	0.00769230769230769	0.0357142857142857	0.000137362637362637
lipid metabolic process	3	10	260	287	0.0384615384615385	0.0348432055749129	0.00013401232913428
cell budding	3	2	260	58	0.00769230769230769	0.0344827586206897	0.00013262599469496
cell morphogenesis	3	1	260	29	0.00384615384615385	0.0344827586206897	0.00013262599469496
response to osmotic stress	3	3	260	92	0.0115384615384615	0.0326086956521739	0.000125418060200669
organelle assembly	3	4	260	131	0.0153846153846154	0.0305343511450382	0.000117439812096301
protein phosphorylation	3	6	260	197	0.0230769230769231	0.0304568527918782	0.000117141741507224
protein lipidation	3	1	260	45	0.00384615384615385	0.0222222222222222	8.54700854700855e-05
sporulation	3	3	260	138	0.0115384615384615	0.0217391304347826	8.36120401337793e-05
DNA-templated transcription, elongation	3	2	260	96	0.00769230769230769	0.0208333333333333	8.01282051282051e-05
cell wall organization or biogenesis	3	4	260	198	0.0153846153846154	0.0202020202020202	7.77000777000777e-05
carbohydrate metabolic process	3	4	260	200	0.0153846153846154	0.02	7.69230769230769e-05
protein maturation	3	1	260	52	0.00384615384615385	0.0192307692307692	7.39644970414201e-05
regulation of translation	3	2	260	105	0.00769230769230769	0.019047619047619	7.32600732600733e-05
regulation of DNA metabolic process	3	2	260	106	0.00769230769230769	0.0188679245283019	7.25689404934688e-05
regulation of protein modification process	3	2	260	110	0.00769230769230769	0.0181818181818182	6.99300699300699e-05
cytoskeleton organization	3	4	260	232	0.0153846153846154	0.0172413793103448	6.63129973474801e-05
nuclear transport	3	3	260	176	0.0115384615384615	0.0170454545454545	6.55594405594406e-05
invasive growth in response to glucose limitation	3	1	260	59	0.00384615384615385	0.0169491525423729	6.51890482398957e-05
ribosome assembly	3	1	260	59	0.00384615384615385	0.0169491525423729	6.51890482398957e-05
transcription from RNA polymerase II promoter	3	8	260	480	0.0307692307692308	0.0166666666666667	6.41025641025641e-05
translational initiation	3	1	260	61	0.00384615384615385	0.0163934426229508	6.30517023959647e-05
cellular ion homeostasis	3	2	260	125	0.00769230769230769	0.016	6.15384615384615e-05
chromatin organization	3	5	260	318	0.0192307692307692	0.0157232704402516	6.04741170778907e-05
nucleus organization	3	1	260	66	0.00384615384615385	0.0151515151515152	5.82750582750583e-05
lipid transport	3	1	260	68	0.00384615384615385	0.0147058823529412	5.65610859728507e-05
transcription from RNA polymerase I promoter	3	1	260	68	0.00384615384615385	0.0147058823529412	5.65610859728507e-05
nucleobase-containing compound transport	3	2	260	138	0.00769230769230769	0.0144927536231884	5.57413600891862e-05
DNA replication	3	2	260	139	0.00769230769230769	0.0143884892086331	5.53403431101273e-05
meiotic cell cycle	3	4	260	287	0.0153846153846154	0.0139372822299652	5.36049316537121e-05
pseudohyphal growth	3	1	260	74	0.00384615384615385	0.0135135135135135	5.1975051975052e-05
protein modification by small protein conjugation or removal	3	2	260	170	0.00769230769230769	0.0117647058823529	4.52488687782805e-05
cytokinesis	3	1	260	88	0.00384615384615385	0.0113636363636364	4.37062937062937e-05
organelle fission	3	3	260	296	0.0115384615384615	0.0101351351351351	3.8981288981289e-05
proteolysis involved in cellular protein catabolic process	3	2	260	216	0.00769230769230769	0.00925925925925926	3.56125356125356e-05
tRNA processing	3	1	260	109	0.00384615384615385	0.00917431192660551	3.52858151023289e-05
monocarboxylic acid metabolic process	3	1	260	127	0.00384615384615385	0.0078740157480315	3.02846759539673e-05
ribosomal small subunit biogenesis	3	1	260	135	0.00384615384615385	0.00740740740740741	2.84900284900285e-05
RNA splicing	3	1	260	144	0.00384615384615385	0.00694444444444444	2.67094017094017e-05
peptidyl-amino acid modification	3	1	260	151	0.00384615384615385	0.00662251655629139	2.54712175241977e-05
generation of precursor metabolites and energy	3	1	260	155	0.00384615384615385	0.00645161290322581	2.48138957816377e-05
mitotic cell cycle	3	2	260	328	0.00769230769230769	0.00609756097560976	2.34521575984991e-05
translational elongation	3	2	260	334	0.00769230769230769	0.00598802395209581	2.30308613542146e-05
mRNA processing	3	1	260	170	0.00384615384615385	0.00588235294117647	2.26244343891403e-05
chromosome segregation	3	1	260	198	0.00384615384615385	0.00505050505050505	1.94250194250194e-05
transmembrane transport	3	1	260	232	0.00384615384615385	0.00431034482758621	1.657824933687e-05
DNA repair	3	1	260	246	0.00384615384615385	0.0040650406504065	1.56347717323327e-05
cellular response to DNA damage stimulus	3	1	260	299	0.00384615384615385	0.00334448160535117	1.28633907898122e-05
mitochondrion organization	3	1	260	425	0.00384615384615385	0.00235294117647059	9.04977375565611e-06
ribosomal large subunit biogenesis	2	16	238	104	0.0672268907563025	0.153846153846154	0.000646412411118293
cytoplasmic translation	2	26	238	179	0.109243697478992	0.145251396648045	0.000610299985916154
ribosome assembly	2	8	238	59	0.0336134453781513	0.135593220338983	0.000569719413189004
ribosomal small subunit biogenesis	2	16	238	135	0.0672268907563025	0.118518518518519	0.000497976968565204
rRNA processing	2	28	238	311	0.117647058823529	0.090032154340836	0.000378286362776622
organelle assembly	2	9	238	131	0.0378151260504202	0.0687022900763359	0.000288665084354352
snoRNA processing	2	3	238	45	0.0126050420168067	0.0666666666666667	0.000280112044817927
RNA catabolic process	2	7	238	132	0.0294117647058824	0.053030303030303	0.000222816399286988
regulation of translation	2	5	238	105	0.0210084033613445	0.0476190476190476	0.000200080032012805
transcription from RNA polymerase I promoter	2	3	238	68	0.0126050420168067	0.0441176470588235	0.00018536826495304
ribosomal subunit export from nucleus	2	2	238	46	0.00840336134453781	0.0434782608695652	0.000182681768359518
nuclear transport	2	6	238	176	0.0252100840336134	0.0340909090909091	0.000143239113827349
invasive growth in response to glucose limitation	2	2	238	59	0.00840336134453781	0.0338983050847458	0.000142429853297251
translational initiation	2	2	238	61	0.00840336134453781	0.0327868852459016	0.000137760022041604
protein folding	2	3	238	95	0.0126050420168067	0.0315789473684211	0.000132684652808492
oligosaccharide metabolic process	2	1	238	32	0.00420168067226891	0.03125	0.000131302521008403
ion transport	2	5	238	162	0.0210084033613445	0.0308641975308642	0.000129681502230522
carbohydrate transport	2	1	238	33	0.00420168067226891	0.0303030303030303	0.000127323656735421
endosomal transport	2	3	238	102	0.0126050420168067	0.0294117647058824	0.000123578843302027
lipid transport	2	2	238	68	0.00840336134453781	0.0294117647058824	0.000123578843302027
response to oxidative stress	2	3	238	103	0.0126050420168067	0.029126213592233	0.000122379048706861
nucleobase-containing compound transport	2	4	238	138	0.0168067226890756	0.0289855072463768	0.000121787845573012
DNA-templated transcription, initiation	2	2	238	71	0.00840336134453781	0.028169014084507	0.000118357202035744
response to heat	2	2	238	71	0.00840336134453781	0.028169014084507	0.000118357202035744
amino acid transport	2	1	238	40	0.00420168067226891	0.025	0.000105042016806723
vacuole organization	2	2	238	84	0.00840336134453781	0.0238095238095238	0.000100040016006403
protein modification by small protein conjugation or removal	2	4	238	170	0.0168067226890756	0.0235294117647059	9.88630746416214e-05
response to osmotic stress	2	2	238	92	0.00840336134453781	0.0217391304347826	9.13408841797589e-05
DNA-templated transcription, elongation	2	2	238	96	0.00840336134453781	0.0208333333333333	8.75350140056022e-05
carbohydrate metabolic process	2	4	238	200	0.0168067226890756	0.02	8.40336134453782e-05
protein alkylation	2	1	238	50	0.00420168067226891	0.02	8.40336134453782e-05
response to starvation	2	1	238	56	0.00420168067226891	0.0178571428571429	7.50300120048019e-05
cell budding	2	1	238	58	0.00420168067226891	0.0172413793103448	7.24427702115329e-05
monocarboxylic acid metabolic process	2	2	238	127	0.00840336134453781	0.015748031496063	6.61681995632899e-05
transcription from RNA polymerase II promoter	2	7	238	480	0.0294117647058824	0.0145833333333333	6.12745098039216e-05
proteolysis involved in cellular protein catabolic process	2	3	238	216	0.0126050420168067	0.0138888888888889	5.83566760037348e-05
RNA splicing	2	2	238	144	0.00840336134453781	0.0138888888888889	5.83566760037348e-05
pseudohyphal growth	2	1	238	74	0.00420168067226891	0.0135135135135135	5.67794685441744e-05
membrane fusion	2	1	238	75	0.00420168067226891	0.0133333333333333	5.60224089635854e-05
cellular amino acid metabolic process	2	2	238	153	0.00840336134453781	0.0130718954248366	5.49239303564563e-05
telomere organization	2	1	238	78	0.00420168067226891	0.0128205128205128	5.38677009265245e-05
vesicle organization	2	1	238	81	0.00420168067226891	0.0123456790123457	5.18726008922087e-05
regulation of transport	2	1	238	84	0.00420168067226891	0.0119047619047619	5.00200080032013e-05
mRNA processing	2	2	238	170	0.00840336134453781	0.0117647058823529	4.94315373208107e-05
cytokinesis	2	1	238	88	0.00420168067226891	0.0113636363636364	4.7746371275783e-05
DNA recombination	2	2	238	179	0.00840336134453781	0.0111731843575419	4.69461527627811e-05
Golgi vesicle transport	2	2	238	190	0.00840336134453781	0.0105263157894737	4.42282176028306e-05
lipid metabolic process	2	3	238	287	0.0126050420168067	0.0104529616724739	4.39200070272011e-05
endocytosis	2	1	238	98	0.00420168067226891	0.0102040816326531	4.28742925741725e-05
protein phosphorylation	2	2	238	197	0.00840336134453781	0.0101522842639594	4.26566565712579e-05
cell wall organization or biogenesis	2	2	238	198	0.00840336134453781	0.0101010101010101	4.24412189118071e-05
nucleobase-containing small molecule metabolic process	2	2	238	198	0.00840336134453781	0.0101010101010101	4.24412189118071e-05
mitotic cell cycle	2	3	238	328	0.0126050420168067	0.00914634146341463	3.8430006148801e-05
regulation of protein modification process	2	1	238	110	0.00420168067226891	0.00909090909090909	3.81970970206264e-05
transmembrane transport	2	2	238	232	0.00840336134453781	0.00862068965517241	3.62213851057664e-05
regulation of organelle organization	2	2	238	239	0.00840336134453781	0.00836820083682008	3.51605077177314e-05
conjugation	2	1	238	124	0.00420168067226891	0.00806451612903226	3.38845215505557e-05
cellular ion homeostasis	2	1	238	125	0.00420168067226891	0.008	3.36134453781513e-05
sporulation	2	1	238	138	0.00420168067226891	0.0072463768115942	3.0446961393253e-05
meiotic cell cycle	2	2	238	287	0.00840336134453781	0.00696864111498258	2.92800046848007e-05
peptidyl-amino acid modification	2	1	238	151	0.00420168067226891	0.00662251655629139	2.78256998163504e-05
generation of precursor metabolites and energy	2	1	238	155	0.00420168067226891	0.00645161290322581	2.71076172404446e-05
RNA modification	2	1	238	172	0.00420168067226891	0.00581395348837209	2.44283760015634e-05
cofactor metabolic process	2	1	238	178	0.00420168067226891	0.00561797752808989	2.36049475970163e-05
regulation of cell cycle	2	1	238	213	0.00420168067226891	0.00469483568075117	1.97262003392906e-05
organelle fission	2	1	238	296	0.00420168067226891	0.00337837837837838	1.41948671360436e-05
protein targeting	2	1	238	309	0.00420168067226891	0.00323624595469256	1.35976720785402e-05
chromatin organization	2	1	238	318	0.00420168067226891	0.00314465408805031	1.32128323027324e-05
translational elongation	2	1	238	334	0.00420168067226891	0.0029940119760479	1.25798822523021e-05
mitochondrion organization	2	1	238	425	0.00420168067226891	0.00235294117647059	9.88630746416214e-06
histone modification	1	31	600	114	0.0516666666666667	0.271929824561404	0.000453216374269006
chromatin organization	1	66	600	318	0.11	0.207547169811321	0.000345911949685535
nucleus organization	1	13	600	66	0.0216666666666667	0.196969696969697	0.000328282828282828
protein acylation	1	12	600	66	0.02	0.181818181818182	0.000303030303030303
protein alkylation	1	9	600	50	0.015	0.18	3e-04
DNA-templated transcription, elongation	1	16	600	96	0.0266666666666667	0.166666666666667	0.000277777777777778
response to heat	1	11	600	71	0.0183333333333333	0.154929577464789	0.000258215962441315
peptidyl-amino acid modification	1	23	600	151	0.0383333333333333	0.152317880794702	0.000253863134657837
telomere organization	1	11	600	78	0.0183333333333333	0.141025641025641	0.000235042735042735
DNA-templated transcription, termination	1	6	600	43	0.01	0.13953488372093	0.000232558139534884
transcription from RNA polymerase I promoter	1	9	600	68	0.015	0.132352941176471	0.000220588235294118
nuclear transport	1	21	600	176	0.035	0.119318181818182	0.000198863636363636
regulation of DNA metabolic process	1	12	600	106	0.02	0.113207547169811	0.000188679245283019
invasive growth in response to glucose limitation	1	6	600	59	0.01	0.101694915254237	0.000169491525423729
nucleobase-containing compound transport	1	13	600	138	0.0216666666666667	0.0942028985507246	0.000157004830917874
mRNA processing	1	16	600	170	0.0266666666666667	0.0941176470588235	0.000156862745098039
transcription from RNA polymerase II promoter	1	45	600	480	0.075	0.09375	0.00015625
DNA replication	1	12	600	139	0.02	0.0863309352517986	0.000143884892086331
regulation of protein modification process	1	9	600	110	0.015	0.0818181818181818	0.000136363636363636
RNA splicing	1	11	600	144	0.0183333333333333	0.0763888888888889	0.000127314814814815
cellular response to DNA damage stimulus	1	22	600	299	0.0366666666666667	0.0735785953177258	0.00012263099219621
DNA repair	1	18	600	246	0.03	0.0731707317073171	0.000121951219512195
organelle fission	1	20	600	296	0.0333333333333333	0.0675675675675676	0.000112612612612613
DNA recombination	1	12	600	179	0.02	0.0670391061452514	0.000111731843575419
meiotic cell cycle	1	19	600	287	0.0316666666666667	0.0662020905923345	0.000110336817653891
regulation of cell cycle	1	14	600	213	0.0233333333333333	0.0657276995305164	0.000109546165884194
RNA catabolic process	1	8	600	132	0.0133333333333333	0.0606060606060606	0.000101010101010101
protein modification by small protein conjugation or removal	1	10	600	170	0.0166666666666667	0.0588235294117647	9.80392156862745e-05
protein targeting	1	16	600	309	0.0266666666666667	0.0517799352750809	8.62998921251348e-05
regulation of organelle organization	1	12	600	239	0.02	0.0502092050209205	8.36820083682008e-05
transposition	1	1	600	21	0.00166666666666667	0.0476190476190476	7.93650793650794e-05
vitamin metabolic process	1	2	600	43	0.00333333333333333	0.0465116279069767	7.75193798449612e-05
ribosomal subunit export from nucleus	1	2	600	46	0.00333333333333333	0.0434782608695652	7.2463768115942e-05
mitotic cell cycle	1	14	600	328	0.0233333333333333	0.0426829268292683	7.11382113821138e-05
DNA-templated transcription, initiation	1	3	600	71	0.005	0.0422535211267606	7.04225352112676e-05
conjugation	1	5	600	124	0.00833333333333333	0.0403225806451613	6.72043010752688e-05
tRNA processing	1	4	600	109	0.00666666666666667	0.036697247706422	6.11620795107034e-05
carbohydrate transport	1	1	600	33	0.00166666666666667	0.0303030303030303	5.05050505050505e-05
ribosomal small subunit biogenesis	1	4	600	135	0.00666666666666667	0.0296296296296296	4.93827160493827e-05
pseudohyphal growth	1	2	600	74	0.00333333333333333	0.027027027027027	4.5045045045045e-05
protein phosphorylation	1	5	600	197	0.00833333333333333	0.0253807106598985	4.23011844331641e-05
chromosome segregation	1	5	600	198	0.00833333333333333	0.0252525252525253	4.20875420875421e-05
transcription from RNA polymerase III promoter	1	1	600	41	0.00166666666666667	0.024390243902439	4.0650406504065e-05
RNA modification	1	4	600	172	0.00666666666666667	0.0232558139534884	3.87596899224806e-05
protein lipidation	1	1	600	45	0.00166666666666667	0.0222222222222222	3.7037037037037e-05
snoRNA processing	1	1	600	45	0.00166666666666667	0.0222222222222222	3.7037037037037e-05
response to osmotic stress	1	2	600	92	0.00333333333333333	0.0217391304347826	3.6231884057971e-05
sporulation	1	3	600	138	0.005	0.0217391304347826	3.6231884057971e-05
protein dephosphorylation	1	1	600	49	0.00166666666666667	0.0204081632653061	3.40136054421769e-05
response to oxidative stress	1	2	600	103	0.00333333333333333	0.0194174757281553	3.23624595469256e-05
protein maturation	1	1	600	52	0.00166666666666667	0.0192307692307692	3.20512820512821e-05
proteolysis involved in cellular protein catabolic process	1	4	600	216	0.00666666666666667	0.0185185185185185	3.08641975308642e-05
response to starvation	1	1	600	56	0.00166666666666667	0.0178571428571429	2.97619047619048e-05
rRNA processing	1	5	600	311	0.00833333333333333	0.0160771704180064	2.67952840300107e-05
carbohydrate metabolic process	1	3	600	200	0.005	0.015	2.5e-05
cellular amino acid metabolic process	1	2	600	153	0.00333333333333333	0.0130718954248366	2.17864923747277e-05
vesicle organization	1	1	600	81	0.00166666666666667	0.0123456790123457	2.05761316872428e-05
regulation of transport	1	1	600	84	0.00166666666666667	0.0119047619047619	1.98412698412698e-05
vacuole organization	1	1	600	84	0.00166666666666667	0.0119047619047619	1.98412698412698e-05
cytokinesis	1	1	600	88	0.00166666666666667	0.0113636363636364	1.89393939393939e-05
protein folding	1	1	600	95	0.00166666666666667	0.0105263157894737	1.75438596491228e-05
lipid metabolic process	1	3	600	287	0.005	0.0104529616724739	1.74216027874564e-05
regulation of translation	1	1	600	105	0.00166666666666667	0.00952380952380952	1.58730158730159e-05
cytoskeleton organization	1	2	600	232	0.00333333333333333	0.00862068965517241	1.4367816091954e-05
monocarboxylic acid metabolic process	1	1	600	127	0.00166666666666667	0.0078740157480315	1.31233595800525e-05
organelle assembly	1	1	600	131	0.00166666666666667	0.00763358778625954	1.27226463104326e-05
mitochondrion organization	1	3	600	425	0.005	0.00705882352941176	1.17647058823529e-05
ion transport	1	1	600	162	0.00166666666666667	0.00617283950617284	1.02880658436214e-05
transmembrane transport	1	1	600	232	0.00166666666666667	0.00431034482758621	7.18390804597701e-06
cell budding	0	3	87	58	0.0344827586206897	0.0517241379310345	0.000594530321046373
cellular amino acid metabolic process	0	4	87	153	0.0459770114942529	0.0261437908496732	0.000300503343099692
exocytosis	0	1	87	49	0.0114942528735632	0.0204081632653061	0.000234576589256392
protein dephosphorylation	0	1	87	49	0.0114942528735632	0.0204081632653061	0.000234576589256392
protein phosphorylation	0	4	87	197	0.0459770114942529	0.0203045685279188	0.000233385845148492
peroxisome organization	0	1	87	50	0.0114942528735632	0.02	0.000229885057471264
regulation of DNA metabolic process	0	2	87	106	0.0229885057471264	0.0188679245283019	0.000216872695727608
response to starvation	0	1	87	56	0.0114942528735632	0.0178571428571429	0.000205254515599343
organelle fission	0	5	87	296	0.0574712643678161	0.0168918918918919	0.000194159676918298
organelle inheritance	0	1	87	60	0.0114942528735632	0.0166666666666667	0.000191570881226054
translational initiation	0	1	87	61	0.0114942528735632	0.0163934426229508	0.000188430374976446
monocarboxylic acid metabolic process	0	2	87	127	0.0229885057471264	0.015748031496063	0.000181011856276586
transcription from RNA polymerase I promoter	0	1	87	68	0.0114942528735632	0.0147058823529412	0.000169033130493577
DNA replication	0	2	87	139	0.0229885057471264	0.0143884892086331	0.000165384933432564
regulation of cell cycle	0	3	87	213	0.0344827586206897	0.0140845070422535	0.000161890885543144
lipid metabolic process	0	4	87	287	0.0459770114942529	0.0139372822299652	0.000160198646321439
proteolysis involved in cellular protein catabolic process	0	3	87	216	0.0344827586206897	0.0138888888888889	0.000159642401021711
cytoskeleton organization	0	3	87	232	0.0344827586206897	0.0129310344827586	0.000148632580261593
regulation of organelle organization	0	3	87	239	0.0344827586206897	0.0125523012552301	0.00014427932477276
cellular respiration	0	1	87	84	0.0114942528735632	0.0119047619047619	0.000136836343732895
regulation of transport	0	1	87	84	0.0114942528735632	0.0119047619047619	0.000136836343732895
RNA modification	0	2	87	172	0.0229885057471264	0.0116279069767442	0.000133654103180968
DNA-templated transcription, elongation	0	1	87	96	0.0114942528735632	0.0104166666666667	0.000119731800766284
cell wall organization or biogenesis	0	2	87	198	0.0229885057471264	0.0101010101010101	0.000116103564379426
chromosome segregation	0	2	87	198	0.0229885057471264	0.0101010101010101	0.000116103564379426
nucleobase-containing small molecule metabolic process	0	2	87	198	0.0229885057471264	0.0101010101010101	0.000116103564379426
cellular response to DNA damage stimulus	0	3	87	299	0.0344827586206897	0.0100334448160535	0.000115326951908661
chromatin organization	0	3	87	318	0.0344827586206897	0.00943396226415094	0.000108436347863804
tRNA processing	0	1	87	109	0.0114942528735632	0.00917431192660551	0.000105451861225351
regulation of protein modification process	0	1	87	110	0.0114942528735632	0.00909090909090909	0.000104493207941484
histone modification	0	1	87	114	0.0114942528735632	0.0087719298245614	0.00010082677959266
transmembrane transport	0	2	87	232	0.0229885057471264	0.00862068965517241	9.90883868410622e-05
DNA repair	0	2	87	246	0.0229885057471264	0.00813008130081301	9.34492103541725e-05
RNA catabolic process	0	1	87	132	0.0114942528735632	0.00757575757575758	8.70776732845698e-05
meiotic cell cycle	0	2	87	287	0.0229885057471264	0.00696864111498258	8.00993231607193e-05
peptidyl-amino acid modification	0	1	87	151	0.0114942528735632	0.00662251655629139	7.61208799573723e-05
protein targeting	0	2	87	309	0.0229885057471264	0.00647249190938511	7.43964587285645e-05
generation of precursor metabolites and energy	0	1	87	155	0.0114942528735632	0.00645161290322581	7.41564701520208e-05
ion transport	0	1	87	162	0.0114942528735632	0.00617283950617284	7.09521782318717e-05
mitotic cell cycle	0	2	87	328	0.0229885057471264	0.00609756097560976	7.00869077656294e-05
protein modification by small protein conjugation or removal	0	1	87	170	0.0114942528735632	0.00588235294117647	6.76132521974307e-05
nuclear transport	0	1	87	176	0.0114942528735632	0.00568181818181818	6.53082549634274e-05
cytoplasmic translation	0	1	87	179	0.0114942528735632	0.00558659217877095	6.42137032042638e-05
DNA recombination	0	1	87	179	0.0114942528735632	0.00558659217877095	6.42137032042638e-05
Golgi vesicle transport	0	1	87	190	0.0114942528735632	0.00526315789473684	6.04960677555959e-05
transcription from RNA polymerase II promoter	0	2	87	480	0.0229885057471264	0.00416666666666667	4.78927203065134e-05
mitochondrion organization	0	1	87	425	0.0114942528735632	0.00235294117647059	2.70453008789723e-05
