GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
translational initiation	2	1	456	61	0.00219298245614035	0.0163934426229508	3.59505320678746e-05
protein glycosylation	2	1	456	62	0.00219298245614035	0.0161290322580645	3.53706847764573e-05
organelle assembly	2	2	456	131	0.0043859649122807	0.0152671755725191	3.34806481853489e-05
nucleus organization	2	1	456	66	0.00219298245614035	0.0151515151515152	3.32270069112174e-05
nucleobase-containing compound transport	2	2	456	138	0.0043859649122807	0.0144927536231884	3.17823544368167e-05
response to heat	2	1	456	71	0.00219298245614035	0.0140845070422535	3.08870768470472e-05
generation of precursor metabolites and energy	2	2	456	155	0.0043859649122807	0.0129032258064516	2.82965478211658e-05
cytokinesis	2	1	456	88	0.00219298245614035	0.0113636363636364	2.49202551834131e-05
organelle fusion	2	1	456	88	0.00219298245614035	0.0113636363636364	2.49202551834131e-05
nucleobase-containing small molecule metabolic process	2	2	456	198	0.0043859649122807	0.0101010101010101	2.21513379408116e-05
carbohydrate metabolic process	2	2	456	200	0.0043859649122807	0.01	2.19298245614035e-05
regulation of translation	2	1	456	105	0.00219298245614035	0.00952380952380952	2.08855472013367e-05
tRNA processing	2	1	456	109	0.00219298245614035	0.00917431192660551	2.01191051022051e-05
cellular ion homeostasis	2	1	456	125	0.00219298245614035	0.008	1.75438596491228e-05
lipid metabolic process	2	2	456	287	0.0043859649122807	0.00696864111498258	1.52821077082951e-05
cellular amino acid metabolic process	2	1	456	153	0.00219298245614035	0.0065359477124183	1.4333218667584e-05
protein targeting	2	2	456	309	0.0043859649122807	0.00647249190938511	1.41940612047919e-05
ion transport	2	1	456	162	0.00219298245614035	0.00617283950617284	1.35369287416071e-05
mRNA processing	2	1	456	170	0.00219298245614035	0.00588235294117647	1.28998968008256e-05
RNA modification	2	1	456	172	0.00219298245614035	0.00581395348837209	1.2749898000816e-05
cofactor metabolic process	2	1	456	178	0.00219298245614035	0.00561797752808989	1.23201261580919e-05
cytoplasmic translation	2	1	456	179	0.00219298245614035	0.00558659217877095	1.22512986376556e-05
cell wall organization or biogenesis	2	1	456	198	0.00219298245614035	0.00505050505050505	1.10756689704058e-05
transmembrane transport	2	1	456	232	0.00219298245614035	0.00431034482758621	9.45251058681186e-06
rRNA processing	2	1	456	311	0.00219298245614035	0.00321543408360129	7.05139053421335e-06
translational elongation	2	1	456	334	0.00219298245614035	0.0029940119760479	6.56581573694716e-06
histone modification	1	31	569	114	0.054481546572935	0.271929824561404	0.000477908303271359
protein acylation	1	12	569	66	0.0210896309314587	0.181818181818182	0.000319539862597859
protein alkylation	1	9	569	50	0.015817223198594	0.18	0.00031634446397188
chromatin organization	1	55	569	318	0.0966608084358524	0.172955974842767	0.000303964806402051
response to heat	1	12	569	71	0.0210896309314587	0.169014084507042	0.000297037055372658
invasive growth in response to glucose limitation	1	9	569	59	0.015817223198594	0.152542372881356	0.000268088528789729
peptidyl-amino acid modification	1	23	569	151	0.0404217926186292	0.152317880794702	0.000267693990851849
nucleus organization	1	10	569	66	0.0175746924428823	0.151515151515152	0.000266283218831549
tRNA processing	1	15	569	109	0.0263620386643234	0.137614678899083	0.000241853565727737
telomere organization	1	10	569	78	0.0175746924428823	0.128205128205128	0.000225316569780542
transcription from RNA polymerase I promoter	1	8	569	68	0.0140597539543058	0.117647058823529	0.000206761087563321
DNA-templated transcription, termination	1	5	569	43	0.00878734622144113	0.116279069767442	0.000204356888870724
DNA-templated transcription, elongation	1	11	569	96	0.0193321616871705	0.114583333333333	0.000201376684241359
nuclear transport	1	19	569	176	0.0333919156414763	0.107954545454545	0.000189726793417479
protein modification by small protein conjugation or removal	1	17	569	170	0.0298769771528998	0.1	0.000175746924428823
regulation of DNA metabolic process	1	10	569	106	0.0175746924428823	0.0943396226415094	0.00016579898531021
RNA modification	1	16	569	172	0.0281195079086116	0.0930232558139535	0.000163485511096579
transcription from RNA polymerase II promoter	1	44	569	480	0.0773286467486819	0.0916666666666667	0.000161101347393087
regulation of protein modification process	1	9	569	110	0.015817223198594	0.0818181818181818	0.000143792938169037
pseudohyphal growth	1	6	569	74	0.0105448154657293	0.0810810810810811	0.00014249750629364
nucleobase-containing compound transport	1	11	569	138	0.0193321616871705	0.0797101449275362	0.000140088128167902
DNA repair	1	17	569	246	0.0298769771528998	0.0691056910569106	0.000121451126637804
cell budding	1	4	569	58	0.0070298769771529	0.0689655172413793	0.000121204775468153
cellular response to DNA damage stimulus	1	20	569	299	0.0351493848857645	0.0668896321070234	0.000117556471189848
DNA replication	1	9	569	139	0.015817223198594	0.0647482014388489	0.000113792972651756
DNA recombination	1	11	569	179	0.0193321616871705	0.0614525139664804	0.000108000903280282
regulation of cell cycle	1	13	569	213	0.0228471001757469	0.0610328638497653	0.000107263381106793
meiotic cell cycle	1	17	569	287	0.0298769771528998	0.0592334494773519	0.000104100965689546
organelle fission	1	17	569	296	0.0298769771528998	0.0574324324324324	0.000100935733624662
transposition	1	1	569	21	0.00175746924428822	0.0476190476190476	8.36890116327726e-05
regulation of organelle organization	1	11	569	239	0.0193321616871705	0.0460251046025105	8.08877058040606e-05
protein phosphorylation	1	9	569	197	0.015817223198594	0.0456852791878173	8.02904730893098e-05
RNA catabolic process	1	6	569	132	0.0105448154657293	0.0454545454545455	7.98849656494648e-05
protein targeting	1	14	569	309	0.0246045694200351	0.0453074433656958	7.96264382525409e-05
snoRNA processing	1	2	569	45	0.00351493848857645	0.0444444444444444	7.81097441905878e-05
ribosomal subunit export from nucleus	1	2	569	46	0.00351493848857645	0.0434782608695652	7.64117062734011e-05
proteolysis involved in cellular protein catabolic process	1	7	569	216	0.0123022847100176	0.0324074074074074	5.69550218056369e-05
oligosaccharide metabolic process	1	1	569	32	0.00175746924428822	0.03125	5.4920913884007e-05
carbohydrate metabolic process	1	6	569	200	0.0105448154657293	0.03	5.27240773286467e-05
mRNA processing	1	5	569	170	0.00878734622144113	0.0294117647058824	5.16902718908301e-05
response to oxidative stress	1	3	569	103	0.00527240773286467	0.029126213592233	5.11884245909192e-05
DNA-templated transcription, initiation	1	2	569	71	0.00351493848857645	0.028169014084507	4.9506175895443e-05
mitotic cell cycle	1	9	569	328	0.015817223198594	0.0274390243902439	4.82232414591281e-05
transcription from RNA polymerase III promoter	1	1	569	41	0.00175746924428822	0.024390243902439	4.2865103519225e-05
conjugation	1	3	569	124	0.00527240773286467	0.0241935483870968	4.25194172005216e-05
vitamin metabolic process	1	1	569	43	0.00175746924428822	0.0232558139534884	4.08713777741448e-05
response to osmotic stress	1	2	569	92	0.00351493848857645	0.0217391304347826	3.82058531367005e-05
protein dephosphorylation	1	1	569	49	0.00175746924428822	0.0204081632653061	3.58667192711883e-05
regulation of translation	1	2	569	105	0.00351493848857645	0.019047619047619	3.3475604653109e-05
translational initiation	1	1	569	61	0.00175746924428822	0.0163934426229508	2.88109712178398e-05
protein glycosylation	1	1	569	62	0.00175746924428822	0.0161290322580645	2.8346278133681e-05
ribosomal small subunit biogenesis	1	2	569	135	0.00351493848857645	0.0148148148148148	2.60365813968626e-05
lipid transport	1	1	569	68	0.00175746924428822	0.0147058823529412	2.58451359454151e-05
cytoskeleton organization	1	3	569	232	0.00527240773286467	0.0129310344827586	2.27258954002788e-05
generation of precursor metabolites and energy	1	2	569	155	0.00351493848857645	0.0129032258064516	2.26770225069448e-05
ion transport	1	2	569	162	0.00351493848857645	0.0123456790123457	2.16971511640522e-05
regulation of transport	1	1	569	84	0.00175746924428822	0.0119047619047619	2.09222529081932e-05
cytokinesis	1	1	569	88	0.00175746924428822	0.0113636363636364	1.99712414123662e-05
lipid metabolic process	1	3	569	287	0.00527240773286467	0.0104529616724739	1.83707586510964e-05
chromosome segregation	1	2	569	198	0.00351493848857645	0.0101010101010101	1.77522145887699e-05
transmembrane transport	1	2	569	232	0.00351493848857645	0.00862068965517241	1.51505969335192e-05
monocarboxylic acid metabolic process	1	1	569	127	0.00175746924428822	0.0078740157480315	1.38383405062065e-05
sporulation	1	1	569	138	0.00175746924428822	0.0072463768115942	1.27352843789002e-05
RNA splicing	1	1	569	144	0.00175746924428822	0.00694444444444444	1.22046475297793e-05
cofactor metabolic process	1	1	569	178	0.00175746924428822	0.00561797752808989	9.87342272072036e-06
cytoplasmic translation	1	1	569	179	0.00175746924428822	0.00558659217877095	9.81826393457109e-06
nucleobase-containing small molecule metabolic process	1	1	569	198	0.00175746924428822	0.00505050505050505	8.87610729438497e-06
mitochondrion organization	1	2	569	425	0.00351493848857645	0.00470588235294118	8.27044350253282e-06
rRNA processing	1	1	569	311	0.00175746924428822	0.00321543408360129	5.65102650896535e-06
translational elongation	1	1	569	334	0.00175746924428822	0.0029940119760479	5.26188396493481e-06
oligosaccharide metabolic process	0	4	208	32	0.0192307692307692	0.125	0.000600961538461538
protein dephosphorylation	0	3	208	49	0.0144230769230769	0.0612244897959184	0.000294348508634223
lipid transport	0	4	208	68	0.0192307692307692	0.0588235294117647	0.000282805429864253
response to heat	0	4	208	71	0.0192307692307692	0.0563380281690141	0.000270855904658722
response to starvation	0	3	208	56	0.0144230769230769	0.0535714285714286	0.000257554945054945
protein modification by small protein conjugation or removal	0	8	208	170	0.0384615384615385	0.0470588235294118	0.000226244343891403
DNA-templated transcription, elongation	0	4	208	96	0.0192307692307692	0.0416666666666667	0.000200320512820513
proteolysis involved in cellular protein catabolic process	0	9	208	216	0.0432692307692308	0.0416666666666667	0.000200320512820513
protein alkylation	0	2	208	50	0.00961538461538462	0.04	0.000192307692307692
RNA catabolic process	0	5	208	132	0.0240384615384615	0.0378787878787879	0.000182109557109557
regulation of DNA metabolic process	0	4	208	106	0.0192307692307692	0.0377358490566038	0.000181422351233672
transcription from RNA polymerase II promoter	0	18	208	480	0.0865384615384615	0.0375	0.000180288461538462
tRNA processing	0	4	208	109	0.0192307692307692	0.036697247706422	0.000176429075511644
cell morphogenesis	0	1	208	29	0.00480769230769231	0.0344827586206897	0.0001657824933687
invasive growth in response to glucose limitation	0	2	208	59	0.00961538461538462	0.0338983050847458	0.000162972620599739
organelle inheritance	0	2	208	60	0.00961538461538462	0.0333333333333333	0.00016025641025641
response to osmotic stress	0	3	208	92	0.0144230769230769	0.0326086956521739	0.000156772575250836
conjugation	0	4	208	124	0.0192307692307692	0.032258064516129	0.000155086848635236
protein folding	0	3	208	95	0.0144230769230769	0.0315789473684211	0.000151821862348178
protein phosphorylation	0	6	208	197	0.0288461538461538	0.0304568527918782	0.00014642717688403
nucleus organization	0	2	208	66	0.00961538461538462	0.0303030303030303	0.000145687645687646
nucleobase-containing compound transport	0	4	208	138	0.0192307692307692	0.0289855072463768	0.000139353400222965
regulation of translation	0	3	208	105	0.0144230769230769	0.0285714285714286	0.000137362637362637
lipid metabolic process	0	8	208	287	0.0384615384615385	0.0278745644599303	0.00013401232913428
amino acid transport	0	1	208	40	0.00480769230769231	0.025	0.000120192307692308
carbohydrate metabolic process	0	5	208	200	0.0240384615384615	0.025	0.000120192307692308
transcription from RNA polymerase III promoter	0	1	208	41	0.00480769230769231	0.024390243902439	0.000117260787992495
vacuole organization	0	2	208	84	0.00961538461538462	0.0238095238095238	0.000114468864468864
cellular response to DNA damage stimulus	0	7	208	299	0.0336538461538462	0.0234113712374582	0.000112554669410857
DNA-templated transcription, termination	0	1	208	43	0.00480769230769231	0.0232558139534884	0.000111806797853309
organelle fusion	0	2	208	88	0.00961538461538462	0.0227272727272727	0.000109265734265734
DNA replication	0	3	208	139	0.0144230769230769	0.0215827338129496	0.000103763143331489
endocytosis	0	2	208	98	0.00961538461538462	0.0204081632653061	9.8116169544741e-05
DNA repair	0	5	208	246	0.0240384615384615	0.0203252032520325	9.77173233270794e-05
peroxisome organization	0	1	208	50	0.00480769230769231	0.02	9.61538461538462e-05
cellular amino acid metabolic process	0	3	208	153	0.0144230769230769	0.0196078431372549	9.42684766214178e-05
endosomal transport	0	2	208	102	0.00961538461538462	0.0196078431372549	9.42684766214178e-05
RNA modification	0	3	208	172	0.0144230769230769	0.0174418604651163	8.38550983899821e-05
protein targeting	0	5	208	309	0.0240384615384615	0.0161812297734628	7.77943739108788e-05
protein glycosylation	0	1	208	62	0.00480769230769231	0.0161290322580645	7.75434243176179e-05
Golgi vesicle transport	0	3	208	190	0.0144230769230769	0.0157894736842105	7.59109311740891e-05
organelle assembly	0	2	208	131	0.00961538461538462	0.0152671755725191	7.33998825601879e-05
transcription from RNA polymerase I promoter	0	1	208	68	0.00480769230769231	0.0147058823529412	7.07013574660634e-05
sporulation	0	2	208	138	0.00961538461538462	0.0144927536231884	6.96767001114827e-05
regulation of cell cycle	0	3	208	213	0.0144230769230769	0.0140845070422535	6.77139761646804e-05
membrane fusion	0	1	208	75	0.00480769230769231	0.0133333333333333	6.41025641025641e-05
peptidyl-amino acid modification	0	2	208	151	0.00961538461538462	0.0132450331125828	6.36780438104941e-05
transmembrane transport	0	3	208	232	0.0144230769230769	0.0129310344827586	6.21684350132626e-05
telomere organization	0	1	208	78	0.00480769230769231	0.0128205128205128	6.16370808678501e-05
chromatin organization	0	4	208	318	0.0192307692307692	0.0125786163522013	6.04741170778907e-05
cellular respiration	0	1	208	84	0.00480769230769231	0.0119047619047619	5.72344322344322e-05
regulation of transport	0	1	208	84	0.00480769230769231	0.0119047619047619	5.72344322344322e-05
nuclear transport	0	2	208	176	0.00961538461538462	0.0113636363636364	5.46328671328671e-05
meiotic cell cycle	0	3	208	287	0.0144230769230769	0.0104529616724739	5.02546234253551e-05
cell wall organization or biogenesis	0	2	208	198	0.00961538461538462	0.0101010101010101	4.85625485625486e-05
response to oxidative stress	0	1	208	103	0.00480769230769231	0.00970873786407767	4.66766243465273e-05
ribosomal large subunit biogenesis	0	1	208	104	0.00480769230769231	0.00961538461538462	4.62278106508876e-05
mitotic cell cycle	0	3	208	328	0.0144230769230769	0.00914634146341463	4.39727954971857e-05
regulation of protein modification process	0	1	208	110	0.00480769230769231	0.00909090909090909	4.37062937062937e-05
regulation of organelle organization	0	2	208	239	0.00961538461538462	0.00836820083682008	4.02317347924043e-05
monocarboxylic acid metabolic process	0	1	208	127	0.00480769230769231	0.0078740157480315	3.78558449424591e-05
mitochondrion organization	0	3	208	425	0.0144230769230769	0.00705882352941176	3.39366515837104e-05
RNA splicing	0	1	208	144	0.00480769230769231	0.00694444444444444	3.33867521367521e-05
generation of precursor metabolites and energy	0	1	208	155	0.00480769230769231	0.00645161290322581	3.10173697270471e-05
ion transport	0	1	208	162	0.00480769230769231	0.00617283950617284	2.96771130104463e-05
mRNA processing	0	1	208	170	0.00480769230769231	0.00588235294117647	2.82805429864253e-05
cofactor metabolic process	0	1	208	178	0.00480769230769231	0.00561797752808989	2.7009507346586e-05
DNA recombination	0	1	208	179	0.00480769230769231	0.00558659217877095	2.68586162440911e-05
nucleobase-containing small molecule metabolic process	0	1	208	198	0.00480769230769231	0.00505050505050505	2.42812742812743e-05
cytoskeleton organization	0	1	208	232	0.00480769230769231	0.00431034482758621	2.07228116710875e-05
organelle fission	0	1	208	296	0.00480769230769231	0.00337837837837838	1.62422037422037e-05
rRNA processing	0	1	208	311	0.00480769230769231	0.00321543408360129	1.54588177096216e-05
translational elongation	0	1	208	334	0.00480769230769231	0.0029940119760479	1.43942883463842e-05
