GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
response to osmotic stress	7	3	150	92	0.02	0.0326086956521739	0.000217391304347826
protein folding	7	3	150	95	0.02	0.0315789473684211	0.000210526315789474
oligosaccharide metabolic process	7	1	150	32	0.00666666666666667	0.03125	0.000208333333333333
regulation of organelle organization	7	7	150	239	0.0466666666666667	0.0292887029288703	0.000195258019525802
response to heat	7	2	150	71	0.0133333333333333	0.028169014084507	0.000187793427230047
telomere organization	7	2	150	78	0.0133333333333333	0.0256410256410256	0.000170940170940171
chromatin organization	7	8	150	318	0.0533333333333333	0.0251572327044025	0.000167714884696017
proteolysis involved in cellular protein catabolic process	7	5	150	216	0.0333333333333333	0.0231481481481481	0.000154320987654321
cytokinesis	7	2	150	88	0.0133333333333333	0.0227272727272727	0.000151515151515152
RNA catabolic process	7	3	150	132	0.02	0.0227272727272727	0.000151515151515152
DNA-templated transcription, elongation	7	2	150	96	0.0133333333333333	0.0208333333333333	0.000138888888888889
exocytosis	7	1	150	49	0.00666666666666667	0.0204081632653061	0.000136054421768707
protein phosphorylation	7	4	150	197	0.0266666666666667	0.0203045685279188	0.000135363790186125
cell wall organization or biogenesis	7	4	150	198	0.0266666666666667	0.0202020202020202	0.000134680134680135
peroxisome organization	7	1	150	50	0.00666666666666667	0.02	0.000133333333333333
regulation of translation	7	2	150	105	0.0133333333333333	0.019047619047619	0.000126984126984127
regulation of DNA metabolic process	7	2	150	106	0.0133333333333333	0.0188679245283019	0.000125786163522013
response to starvation	7	1	150	56	0.00666666666666667	0.0178571428571429	0.000119047619047619
lipid metabolic process	7	5	150	287	0.0333333333333333	0.0174216027874564	0.000116144018583043
cytoskeleton organization	7	4	150	232	0.0266666666666667	0.0172413793103448	0.000114942528735632
organelle fission	7	5	150	296	0.0333333333333333	0.0168918918918919	0.000112612612612613
nucleus organization	7	1	150	66	0.00666666666666667	0.0151515151515152	0.000101010101010101
meiotic cell cycle	7	4	150	287	0.0266666666666667	0.0139372822299652	9.29152148664344e-05
cellular response to DNA damage stimulus	7	4	150	299	0.0266666666666667	0.0133779264214047	8.91861761426979e-05
protein targeting	7	4	150	309	0.0266666666666667	0.0129449838187702	8.62998921251348e-05
transmembrane transport	7	3	150	232	0.02	0.0129310344827586	8.62068965517241e-05
transcription from RNA polymerase II promoter	7	6	150	480	0.04	0.0125	8.33333333333333e-05
ion transport	7	2	150	162	0.0133333333333333	0.0123456790123457	8.23045267489712e-05
DNA repair	7	3	150	246	0.02	0.0121951219512195	8.13008130081301e-05
regulation of transport	7	1	150	84	0.00666666666666667	0.0119047619047619	7.93650793650794e-05
vacuole organization	7	1	150	84	0.00666666666666667	0.0119047619047619	7.93650793650794e-05
mitochondrion organization	7	5	150	425	0.0333333333333333	0.0117647058823529	7.84313725490196e-05
organelle fusion	7	1	150	88	0.00666666666666667	0.0113636363636364	7.57575757575758e-05
response to oxidative stress	7	1	150	103	0.00666666666666667	0.00970873786407767	6.47249190938511e-05
mitotic cell cycle	7	3	150	328	0.02	0.00914634146341463	6.09756097560976e-05
regulation of protein modification process	7	1	150	110	0.00666666666666667	0.00909090909090909	6.06060606060606e-05
conjugation	7	1	150	124	0.00666666666666667	0.00806451612903226	5.37634408602151e-05
monocarboxylic acid metabolic process	7	1	150	127	0.00666666666666667	0.0078740157480315	5.249343832021e-05
organelle assembly	7	1	150	131	0.00666666666666667	0.00763358778625954	5.08905852417303e-05
nucleobase-containing compound transport	7	1	150	138	0.00666666666666667	0.0072463768115942	4.83091787439614e-05
peptidyl-amino acid modification	7	1	150	151	0.00666666666666667	0.00662251655629139	4.41501103752759e-05
nuclear transport	7	1	150	176	0.00666666666666667	0.00568181818181818	3.78787878787879e-05
chromosome segregation	7	1	150	198	0.00666666666666667	0.00505050505050505	3.36700336700337e-05
carbohydrate metabolic process	7	1	150	200	0.00666666666666667	0.005	3.33333333333333e-05
tRNA processing	6	12	179	109	0.0670391061452514	0.110091743119266	0.000615037671057352
response to osmotic stress	6	7	179	92	0.0391061452513966	0.0760869565217391	0.000425066796210833
RNA modification	6	12	179	172	0.0670391061452514	0.0697674418604651	0.000389762245030531
cell budding	6	4	179	58	0.0223463687150838	0.0689655172413793	0.000385282219225583
regulation of transport	6	5	179	84	0.0279329608938547	0.0595238095238095	0.000332535248736366
response to heat	6	4	179	71	0.0223463687150838	0.0563380281690141	0.000314737587536392
protein modification by small protein conjugation or removal	6	9	179	170	0.0502793296089385	0.0529411764705882	0.000295760762405521
invasive growth in response to glucose limitation	6	3	179	59	0.0167597765363128	0.0508474576271186	0.000284064009090048
transcription from RNA polymerase III promoter	6	2	179	41	0.0111731843575419	0.0487804878048781	0.000272516691647363
nucleus organization	6	3	179	66	0.0167597765363128	0.0454545454545455	0.000253936008125952
protein dephosphorylation	6	2	179	49	0.0111731843575419	0.0408163265306122	0.00022802417056208
protein phosphorylation	6	8	179	197	0.0446927374301676	0.0406091370558376	0.00022686668746278
cell morphogenesis	6	1	179	29	0.00558659217877095	0.0344827586206897	0.000192641109612791
nuclear transport	6	5	179	176	0.0279329608938547	0.0284090909090909	0.00015871000507872
tRNA aminoacylation for protein translation	6	1	179	36	0.00558659217877095	0.0277777777777778	0.000155183116076971
regulation of protein modification process	6	3	179	110	0.0167597765363128	0.0272727272727273	0.000152361604875571
pseudohyphal growth	6	2	179	74	0.0111731843575419	0.027027027027027	0.00015098897780462
cytoskeleton organization	6	6	179	232	0.0335195530726257	0.0258620689655172	0.000144480832209594
transcription from RNA polymerase II promoter	6	12	179	480	0.0670391061452514	0.025	0.000139664804469274
conjugation	6	3	179	124	0.0167597765363128	0.0241935483870968	0.000135159488196071
cellular ion homeostasis	6	3	179	125	0.0167597765363128	0.024	0.000134078212290503
DNA-templated transcription, termination	6	1	179	43	0.00558659217877095	0.0232558139534884	0.00012992074834351
regulation of organelle organization	6	5	179	239	0.0279329608938547	0.0209205020920502	0.000116874313363409
cellular amino acid metabolic process	6	3	179	153	0.0167597765363128	0.0196078431372549	0.000109541023113156
response to oxidative stress	6	2	179	103	0.0111731843575419	0.0194174757281553	0.000108477518034387
regulation of DNA metabolic process	6	2	179	106	0.0111731843575419	0.0188679245283019	0.000105407399599452
protein targeting	6	5	179	309	0.0279329608938547	0.0161812297734628	9.03979316953228e-05
Golgi vesicle transport	6	3	179	190	0.0167597765363128	0.0157894736842105	8.82093501911203e-05
transcription from RNA polymerase I promoter	6	1	179	68	0.00558659217877095	0.0147058823529412	8.21557673348669e-05
sporulation	6	2	179	138	0.0111731843575419	0.0144927536231884	8.09651040401587e-05
DNA-templated transcription, initiation	6	1	179	71	0.00558659217877095	0.0140845070422535	7.86843968840979e-05
regulation of cell cycle	6	3	179	213	0.0167597765363128	0.0140845070422535	7.86843968840979e-05
membrane fusion	6	1	179	75	0.00558659217877095	0.0133333333333333	7.4487895716946e-05
telomere organization	6	1	179	78	0.00558659217877095	0.0128205128205128	7.16229766509096e-05
ion transport	6	2	179	162	0.0111731843575419	0.0123456790123457	6.8970273811987e-05
vesicle organization	6	1	179	81	0.00558659217877095	0.0123456790123457	6.8970273811987e-05
DNA repair	6	3	179	246	0.0167597765363128	0.0121951219512195	6.81291729118408e-05
vacuole organization	6	1	179	84	0.00558659217877095	0.0119047619047619	6.65070497472732e-05
cytokinesis	6	1	179	88	0.00558659217877095	0.0113636363636364	6.34840020314881e-05
organelle fusion	6	1	179	88	0.00558659217877095	0.0113636363636364	6.34840020314881e-05
protein folding	6	1	179	95	0.00558659217877095	0.0105263157894737	5.88062334607468e-05
meiotic cell cycle	6	3	179	287	0.0167597765363128	0.0104529616724739	5.8396433924435e-05
DNA-templated transcription, elongation	6	1	179	96	0.00558659217877095	0.0104166666666667	5.81936685288641e-05
cell wall organization or biogenesis	6	2	179	198	0.0111731843575419	0.0101010101010101	5.64302240279894e-05
chromosome segregation	6	2	179	198	0.0111731843575419	0.0101010101010101	5.64302240279894e-05
cellular response to DNA damage stimulus	6	3	179	299	0.0167597765363128	0.0100334448160535	5.60527643354945e-05
regulation of translation	6	1	179	105	0.00558659217877095	0.00952380952380952	5.32056397978186e-05
mitotic cell cycle	6	3	179	328	0.0167597765363128	0.00914634146341463	5.10968796838806e-05
nucleobase-containing compound transport	6	1	179	138	0.00558659217877095	0.0072463768115942	4.04825520200793e-05
DNA replication	6	1	179	139	0.00558659217877095	0.00719424460431655	4.01913106386399e-05
lipid metabolic process	6	2	179	287	0.0111731843575419	0.00696864111498258	3.89309559496233e-05
RNA splicing	6	1	179	144	0.00558659217877095	0.00694444444444444	3.87957790192427e-05
organelle fission	6	2	179	296	0.0111731843575419	0.00675675675675676	3.77472444511551e-05
peptidyl-amino acid modification	6	1	179	151	0.00558659217877095	0.00662251655629139	3.69972991971586e-05
chromatin organization	6	2	179	318	0.0111731843575419	0.00628930817610063	3.5135799866484e-05
mitochondrial translation	6	1	179	167	0.00558659217877095	0.00598802395209581	3.34526477770716e-05
mRNA processing	6	1	179	170	0.00558659217877095	0.00588235294117647	3.28623069339468e-05
DNA recombination	6	1	179	179	0.00558659217877095	0.00558659217877095	3.12100121719047e-05
carbohydrate metabolic process	6	1	179	200	0.00558659217877095	0.005	2.79329608938547e-05
proteolysis involved in cellular protein catabolic process	6	1	179	216	0.00558659217877095	0.00462962962962963	2.58638526794951e-05
transmembrane transport	6	1	179	232	0.00558659217877095	0.00431034482758621	2.40801387015989e-05
mitochondrion organization	6	1	179	425	0.00558659217877095	0.00235294117647059	1.31449227735787e-05
ribosomal large subunit biogenesis	5	7	165	104	0.0424242424242424	0.0673076923076923	0.000407925407925408
protein maturation	5	3	165	52	0.0181818181818182	0.0576923076923077	0.00034965034965035
pseudohyphal growth	5	4	165	74	0.0242424242424242	0.0540540540540541	0.000327600327600328
invasive growth in response to glucose limitation	5	3	165	59	0.0181818181818182	0.0508474576271186	0.000308166409861325
cytoplasmic translation	5	9	165	179	0.0545454545454545	0.0502793296089385	0.000304723209751143
ribosome assembly	5	2	165	59	0.0121212121212121	0.0338983050847458	0.000205444273240883
cellular response to DNA damage stimulus	5	10	165	299	0.0606060606060606	0.0334448160535117	0.000202695854869768
DNA repair	5	8	165	246	0.0484848484848485	0.032520325203252	0.000197092880019709
protein phosphorylation	5	6	165	197	0.0363636363636364	0.0304568527918782	0.000184586986617443
endosomal transport	5	3	165	102	0.0181818181818182	0.0294117647058824	0.00017825311942959
sporulation	5	4	165	138	0.0242424242424242	0.0289855072463768	0.000175669740887132
cell wall organization or biogenesis	5	5	165	198	0.0303030303030303	0.0252525252525253	0.000153045607591062
meiotic cell cycle	5	7	165	287	0.0424242424242424	0.024390243902439	0.000147819660014782
vacuole organization	5	2	165	84	0.0121212121212121	0.0238095238095238	0.000144300144300144
DNA-templated transcription, termination	5	1	165	43	0.00606060606060606	0.0232558139534884	0.000140944326990839
organelle assembly	5	3	165	131	0.0181818181818182	0.0229007633587786	0.000138792505204719
RNA catabolic process	5	3	165	132	0.0181818181818182	0.0227272727272727	0.000137741046831956
DNA-templated transcription, elongation	5	2	165	96	0.0121212121212121	0.0208333333333333	0.000126262626262626
transcription from RNA polymerase II promoter	5	10	165	480	0.0606060606060606	0.0208333333333333	0.000126262626262626
endocytosis	5	2	165	98	0.0121212121212121	0.0204081632653061	0.000123685837971552
organelle fission	5	6	165	296	0.0363636363636364	0.0202702702702703	0.000122850122850123
rRNA processing	5	6	165	311	0.0363636363636364	0.0192926045016077	0.000116924875767319
regulation of DNA metabolic process	5	2	165	106	0.0121212121212121	0.0188679245283019	0.000114351057747284
regulation of cell cycle	5	4	165	213	0.0242424242424242	0.0187793427230047	0.000113814198321241
regulation of protein modification process	5	2	165	110	0.0121212121212121	0.0181818181818182	0.000110192837465565
response to starvation	5	1	165	56	0.00606060606060606	0.0178571428571429	0.000108225108225108
translational initiation	5	1	165	61	0.00606060606060606	0.0163934426229508	9.93541977148535e-05
lipid transport	5	1	165	68	0.00606060606060606	0.0147058823529412	8.9126559714795e-05
transcription from RNA polymerase I promoter	5	1	165	68	0.00606060606060606	0.0147058823529412	8.9126559714795e-05
nucleobase-containing compound transport	5	2	165	138	0.0121212121212121	0.0144927536231884	8.78348704435661e-05
DNA replication	5	2	165	139	0.0121212121212121	0.0143884892086331	8.72029649008066e-05
lipid metabolic process	5	4	165	287	0.0242424242424242	0.0139372822299652	8.4468377151304e-05
peptidyl-amino acid modification	5	2	165	151	0.0121212121212121	0.0132450331125828	8.02729279550472e-05
cellular amino acid metabolic process	5	2	165	153	0.0121212121212121	0.0130718954248366	7.92236086353733e-05
telomere organization	5	1	165	78	0.00606060606060606	0.0128205128205128	7.77000777000777e-05
chromatin organization	5	4	165	318	0.0242424242424242	0.0125786163522013	7.62340384981894e-05
regulation of organelle organization	5	3	165	239	0.0181818181818182	0.0125523012552301	7.60745530620008e-05
mitotic cell cycle	5	4	165	328	0.0242424242424242	0.0121951219512195	7.3909830007391e-05
protein modification by small protein conjugation or removal	5	2	165	170	0.0121212121212121	0.0117647058823529	7.1301247771836e-05
cytokinesis	5	1	165	88	0.00606060606060606	0.0113636363636364	6.8870523415978e-05
DNA recombination	5	2	165	179	0.0121212121212121	0.0111731843575419	6.77162688335873e-05
protein folding	5	1	165	95	0.00606060606060606	0.0105263157894737	6.37958532695375e-05
chromosome segregation	5	2	165	198	0.0121212121212121	0.0101010101010101	6.12182430364249e-05
regulation of translation	5	1	165	105	0.00606060606060606	0.00952380952380952	5.77200577200577e-05
proteolysis involved in cellular protein catabolic process	5	2	165	216	0.0121212121212121	0.00925925925925926	5.61167227833895e-05
histone modification	5	1	165	114	0.00606060606060606	0.0087719298245614	5.31632110579479e-05
conjugation	5	1	165	124	0.00606060606060606	0.00806451612903226	4.88758553274682e-05
cellular ion homeostasis	5	1	165	125	0.00606060606060606	0.008	4.84848484848485e-05
monocarboxylic acid metabolic process	5	1	165	127	0.00606060606060606	0.0078740157480315	4.77213075638273e-05
ribosomal small subunit biogenesis	5	1	165	135	0.00606060606060606	0.00740740740740741	4.48933782267116e-05
generation of precursor metabolites and energy	5	1	165	155	0.00606060606060606	0.00645161290322581	3.91006842619746e-05
mRNA processing	5	1	165	170	0.00606060606060606	0.00588235294117647	3.5650623885918e-05
RNA modification	5	1	165	172	0.00606060606060606	0.00581395348837209	3.52360817477097e-05
nuclear transport	5	1	165	176	0.00606060606060606	0.00568181818181818	3.4435261707989e-05
nucleobase-containing small molecule metabolic process	5	1	165	198	0.00606060606060606	0.00505050505050505	3.06091215182124e-05
transmembrane transport	5	1	165	232	0.00606060606060606	0.00431034482758621	2.6123301985371e-05
protein targeting	5	1	165	309	0.00606060606060606	0.00323624595469256	1.96136118466216e-05
cell morphogenesis	4	2	158	29	0.0126582278481013	0.0689655172413793	0.000436490615451768
regulation of transport	4	4	158	84	0.0253164556962025	0.0476190476190476	0.000301386377335744
protein alkylation	4	2	158	50	0.0126582278481013	0.04	0.000253164556962025
regulation of DNA metabolic process	4	4	158	106	0.0253164556962025	0.0377358490566038	0.000238834487700024
regulation of cell cycle	4	8	158	213	0.0506329113924051	0.0375586854460094	0.000237713199025376
response to starvation	4	2	158	56	0.0126582278481013	0.0357142857142857	0.000226039783001808
protein modification by small protein conjugation or removal	4	6	158	170	0.0379746835443038	0.0352941176470588	0.000223380491437081
protein glycosylation	4	2	158	62	0.0126582278481013	0.032258064516129	0.000204164965291956
Golgi vesicle transport	4	6	158	190	0.0379746835443038	0.0315789473684211	0.000199866755496336
DNA-templated transcription, elongation	4	3	158	96	0.0189873417721519	0.03125	0.000197784810126582
protein phosphorylation	4	6	158	197	0.0379746835443038	0.0304568527918782	0.000192764891087837
carbohydrate transport	4	1	158	33	0.00632911392405063	0.0303030303030303	0.000191791331031837
DNA replication	4	4	158	139	0.0253164556962025	0.0287769784172662	0.000182132774792824
lipid metabolic process	4	8	158	287	0.0506329113924051	0.0278745644599303	0.000176421294050192
regulation of protein modification process	4	3	158	110	0.0189873417721519	0.0272727272727273	0.000172612197928654
histone modification	4	3	158	114	0.0189873417721519	0.0263157894736842	0.00016655562958028
amino acid transport	4	1	158	40	0.00632911392405063	0.025	0.000158227848101266
mitotic cell cycle	4	8	158	328	0.0506329113924051	0.024390243902439	0.000154368632293918
DNA-templated transcription, termination	4	1	158	43	0.00632911392405063	0.0232558139534884	0.000147188695908154
organelle assembly	4	3	158	131	0.0189873417721519	0.0229007633587786	0.000144941540245434
cytokinesis	4	2	158	88	0.0126582278481013	0.0227272727272727	0.000143843498273878
RNA catabolic process	4	3	158	132	0.0189873417721519	0.0227272727272727	0.000143843498273878
nucleobase-containing compound transport	4	3	158	138	0.0189873417721519	0.0217391304347826	0.000137589433131535
exocytosis	4	1	158	49	0.00632911392405063	0.0204081632653061	0.000129165590286748
protein dephosphorylation	4	1	158	49	0.00632911392405063	0.0204081632653061	0.000129165590286748
peroxisome organization	4	1	158	50	0.00632911392405063	0.02	0.000126582278481013
peptidyl-amino acid modification	4	3	158	151	0.0189873417721519	0.0198675496688742	0.000125743985246039
response to oxidative stress	4	2	158	103	0.0126582278481013	0.0194174757281553	0.000122895416000983
ribosomal large subunit biogenesis	4	2	158	104	0.0126582278481013	0.0192307692307692	0.000121713729308666
proteolysis involved in cellular protein catabolic process	4	4	158	216	0.0253164556962025	0.0185185185185185	0.000117205813408345
cytoskeleton organization	4	4	158	232	0.0253164556962025	0.0172413793103448	0.000109122653862942
nuclear transport	4	3	158	176	0.0189873417721519	0.0170454545454545	0.000107882623705409
invasive growth in response to glucose limitation	4	1	158	59	0.00632911392405063	0.0169491525423729	0.00010727311735679
ribosome assembly	4	1	158	59	0.00632911392405063	0.0169491525423729	0.00010727311735679
cytoplasmic translation	4	3	158	179	0.0189873417721519	0.0167597765363128	0.000106074535039955
regulation of organelle organization	4	4	158	239	0.0253164556962025	0.0167364016736402	0.00010592659287114
transcription from RNA polymerase II promoter	4	8	158	480	0.0506329113924051	0.0166666666666667	0.000105485232067511
conjugation	4	2	158	124	0.0126582278481013	0.0161290322580645	0.000102082482645978
chromatin organization	4	5	158	318	0.0316455696202532	0.0157232704402516	9.951436987501e-05
transcription from RNA polymerase I promoter	4	1	158	68	0.00632911392405063	0.0147058823529412	9.30752047654505e-05
pseudohyphal growth	4	1	158	74	0.00632911392405063	0.0135135135135135	8.55285665412248e-05
vesicle organization	4	1	158	81	0.00632911392405063	0.0123456790123457	7.81372089388967e-05
response to osmotic stress	4	1	158	92	0.00632911392405063	0.0108695652173913	6.87947165657677e-05
protein folding	4	1	158	95	0.00632911392405063	0.0105263157894737	6.66222518321119e-05
meiotic cell cycle	4	3	158	287	0.0189873417721519	0.0104529616724739	6.61579852688219e-05
organelle fission	4	3	158	296	0.0189873417721519	0.0101351351351351	6.41464249059186e-05
chromosome segregation	4	2	158	198	0.0126582278481013	0.0101010101010101	6.39304436772791e-05
regulation of translation	4	1	158	105	0.00632911392405063	0.00952380952380952	6.02772754671489e-05
DNA repair	4	2	158	246	0.0126582278481013	0.00813008130081301	5.14562107646393e-05
monocarboxylic acid metabolic process	4	1	158	127	0.00632911392405063	0.0078740157480315	4.98355427090601e-05
RNA splicing	4	1	158	144	0.00632911392405063	0.00694444444444444	4.39521800281294e-05
cellular response to DNA damage stimulus	4	2	158	299	0.0126582278481013	0.00668896321070234	4.23352101943186e-05
protein targeting	4	2	158	309	0.0126582278481013	0.00647249190938511	4.09651386669944e-05
ion transport	4	1	158	162	0.00632911392405063	0.00617283950617284	3.90686044694484e-05
mRNA processing	4	1	158	170	0.00632911392405063	0.00588235294117647	3.72300819061802e-05
cell wall organization or biogenesis	4	1	158	198	0.00632911392405063	0.00505050505050505	3.19652218386396e-05
nucleobase-containing small molecule metabolic process	4	1	158	198	0.00632911392405063	0.00505050505050505	3.19652218386396e-05
carbohydrate metabolic process	4	1	158	200	0.00632911392405063	0.005	3.16455696202532e-05
transmembrane transport	4	1	158	232	0.00632911392405063	0.00431034482758621	2.72806634657355e-05
endosomal transport	3	14	165	102	0.0848484848484849	0.137254901960784	0.00083184789067142
vesicle organization	3	9	165	81	0.0545454545454545	0.111111111111111	0.000673400673400673
Golgi vesicle transport	3	19	165	190	0.115151515151515	0.1	0.000606060606060606
membrane fusion	3	7	165	75	0.0424242424242424	0.0933333333333333	0.000565656565656566
organelle fusion	3	7	165	88	0.0424242424242424	0.0795454545454545	0.000482093663911846
vacuole organization	3	6	165	84	0.0363636363636364	0.0714285714285714	0.000432900432900433
protein targeting	3	17	165	309	0.103030303030303	0.0550161812297735	0.000333431401392566
endocytosis	3	5	165	98	0.0303030303030303	0.0510204081632653	0.000309214594928881
protein maturation	3	2	165	52	0.0121212121212121	0.0384615384615385	0.000233100233100233
lipid metabolic process	3	8	165	287	0.0484848484848485	0.0278745644599303	0.000168936754302608
conjugation	3	3	165	124	0.0181818181818182	0.0241935483870968	0.000146627565982405
regulation of transport	3	2	165	84	0.0121212121212121	0.0238095238095238	0.000144300144300144
snoRNA processing	3	1	165	45	0.00606060606060606	0.0222222222222222	0.000134680134680135
protein folding	3	2	165	95	0.0121212121212121	0.0210526315789474	0.000127591706539075
DNA-templated transcription, elongation	3	2	165	96	0.0121212121212121	0.0208333333333333	0.000126262626262626
exocytosis	3	1	165	49	0.00606060606060606	0.0204081632653061	0.000123685837971552
protein dephosphorylation	3	1	165	49	0.00606060606060606	0.0204081632653061	0.000123685837971552
peroxisome organization	3	1	165	50	0.00606060606060606	0.02	0.000121212121212121
regulation of translation	3	2	165	105	0.0121212121212121	0.019047619047619	0.000115440115440115
response to starvation	3	1	165	56	0.00606060606060606	0.0178571428571429	0.000108225108225108
cell budding	3	1	165	58	0.00606060606060606	0.0172413793103448	0.000104493207941484
translational initiation	3	1	165	61	0.00606060606060606	0.0163934426229508	9.93541977148535e-05
cellular ion homeostasis	3	2	165	125	0.0121212121212121	0.016	9.6969696969697e-05
chromatin organization	3	5	165	318	0.0303030303030303	0.0157232704402516	9.52925481227368e-05
protein acylation	3	1	165	66	0.00606060606060606	0.0151515151515152	9.18273645546373e-05
RNA catabolic process	3	2	165	132	0.0121212121212121	0.0151515151515152	9.18273645546373e-05
transcription from RNA polymerase I promoter	3	1	165	68	0.00606060606060606	0.0147058823529412	8.9126559714795e-05
sporulation	3	2	165	138	0.0121212121212121	0.0144927536231884	8.78348704435661e-05
response to heat	3	1	165	71	0.00606060606060606	0.0140845070422535	8.53606487409304e-05
cytokinesis	3	1	165	88	0.00606060606060606	0.0113636363636364	6.8870523415978e-05
nuclear transport	3	2	165	176	0.0121212121212121	0.0113636363636364	6.8870523415978e-05
meiotic cell cycle	3	3	165	287	0.0181818181818182	0.0104529616724739	6.3351282863478e-05
transcription from RNA polymerase II promoter	3	5	165	480	0.0303030303030303	0.0104166666666667	6.31313131313131e-05
organelle fission	3	3	165	296	0.0181818181818182	0.0101351351351351	6.14250614250614e-05
chromosome segregation	3	2	165	198	0.0121212121212121	0.0101010101010101	6.12182430364249e-05
carbohydrate metabolic process	3	2	165	200	0.0121212121212121	0.01	6.06060606060606e-05
regulation of DNA metabolic process	3	1	165	106	0.00606060606060606	0.00943396226415094	5.71755288736421e-05
cytoskeleton organization	3	2	165	232	0.0121212121212121	0.00862068965517241	5.22466039707419e-05
regulation of organelle organization	3	2	165	239	0.0121212121212121	0.00836820083682008	5.07163687080005e-05
organelle assembly	3	1	165	131	0.00606060606060606	0.00763358778625954	4.6264168401573e-05
nucleobase-containing compound transport	3	1	165	138	0.00606060606060606	0.0072463768115942	4.39174352217831e-05
DNA replication	3	1	165	139	0.00606060606060606	0.00719424460431655	4.36014824504033e-05
peptidyl-amino acid modification	3	1	165	151	0.00606060606060606	0.00662251655629139	4.01364639775236e-05
generation of precursor metabolites and energy	3	1	165	155	0.00606060606060606	0.00645161290322581	3.91006842619746e-05
mitotic cell cycle	3	2	165	328	0.0121212121212121	0.00609756097560976	3.69549150036955e-05
translational elongation	3	2	165	334	0.0121212121212121	0.00598802395209581	3.62910542551261e-05
mRNA processing	3	1	165	170	0.00606060606060606	0.00588235294117647	3.5650623885918e-05
DNA recombination	3	1	165	179	0.00606060606060606	0.00558659217877095	3.38581344167936e-05
protein phosphorylation	3	1	165	197	0.00606060606060606	0.0050761421319797	3.07644977695739e-05
cell wall organization or biogenesis	3	1	165	198	0.00606060606060606	0.00505050505050505	3.06091215182124e-05
DNA repair	3	1	165	246	0.00606060606060606	0.0040650406504065	2.46366100024637e-05
cellular response to DNA damage stimulus	3	1	165	299	0.00606060606060606	0.00334448160535117	2.02695854869768e-05
rRNA processing	3	1	165	311	0.00606060606060606	0.00321543408360129	1.94874792945532e-05
chromosome segregation	2	19	243	198	0.0781893004115226	0.095959595959596	0.000394895456623852
oligosaccharide metabolic process	2	3	243	32	0.0123456790123457	0.09375	0.000385802469135802
organelle fission	2	26	243	296	0.106995884773663	0.0878378378378378	0.000361472583694806
regulation of cell cycle	2	18	243	213	0.0740740740740741	0.0845070422535211	0.000347765605981568
mitotic cell cycle	2	26	243	328	0.106995884773663	0.0792682926829268	0.000326206965773361
regulation of organelle organization	2	18	243	239	0.0740740740740741	0.0753138075313808	0.00030993336432667
cytoskeleton organization	2	13	243	232	0.0534979423868313	0.0560344827586207	0.000230594579253583
histone modification	2	6	243	114	0.0246913580246914	0.0526315789473684	0.000216590859865714
meiotic cell cycle	2	14	243	287	0.0576131687242798	0.0487804878048781	0.000200742748168222
pseudohyphal growth	2	3	243	74	0.0123456790123457	0.0405405405405405	0.000166833500166834
regulation of protein modification process	2	4	243	110	0.0164609053497942	0.0363636363636364	0.000149644594089039
invasive growth in response to glucose limitation	2	2	243	59	0.00823045267489712	0.0338983050847458	0.000139499197879612
organelle inheritance	2	2	243	60	0.00823045267489712	0.0333333333333333	0.000137174211248285
chromatin organization	2	10	243	318	0.0411522633744856	0.0314465408805031	0.000129409633253099
carbohydrate transport	2	1	243	33	0.00411522633744856	0.0303030303030303	0.000124703828407532
nucleus organization	2	2	243	66	0.00823045267489712	0.0303030303030303	0.000124703828407532
carbohydrate metabolic process	2	6	243	200	0.0246913580246914	0.03	0.000123456790123457
response to heat	2	2	243	71	0.00823045267489712	0.028169014084507	0.000115921868660523
protein phosphorylation	2	5	243	197	0.0205761316872428	0.0253807106598985	0.000104447368970776
cytokinesis	2	2	243	88	0.00823045267489712	0.0227272727272727	9.35278713056491e-05
sporulation	2	3	243	138	0.0123456790123457	0.0217391304347826	8.94614421184469e-05
protein dephosphorylation	2	1	243	49	0.00411522633744856	0.0204081632653061	8.39842109683379e-05
regulation of DNA metabolic process	2	2	243	106	0.00823045267489712	0.0188679245283019	7.76457799518596e-05
protein modification by small protein conjugation or removal	2	3	243	170	0.0123456790123457	0.0176470588235294	7.26216412490922e-05
DNA recombination	2	3	243	179	0.0123456790123457	0.0167597765363128	6.8970273811987e-05
conjugation	2	2	243	124	0.00823045267489712	0.0161290322580645	6.63746183459445e-05
cellular ion homeostasis	2	2	243	125	0.00823045267489712	0.016	6.5843621399177e-05
organelle assembly	2	2	243	131	0.00823045267489712	0.0152671755725191	6.28278830144818e-05
lipid transport	2	1	243	68	0.00411522633744856	0.0147058823529412	6.05180343742435e-05
transcription from RNA polymerase I promoter	2	1	243	68	0.00411522633744856	0.0147058823529412	6.05180343742435e-05
transcription from RNA polymerase II promoter	2	7	243	480	0.0288065843621399	0.0145833333333333	6.00137174211248e-05
protein targeting	2	4	243	309	0.0164609053497942	0.0129449838187702	5.32715383488487e-05
DNA repair	2	3	243	246	0.0123456790123457	0.0121951219512195	5.01856870420556e-05
cellular respiration	2	1	243	84	0.00411522633744856	0.0119047619047619	4.89907897315305e-05
organelle fusion	2	1	243	88	0.00411522633744856	0.0113636363636364	4.67639356528245e-05
