GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
cofactor metabolic process	6	1	281	178	0.00355871886120996	0.00561797752808989	1.99928025910672e-05
cytoplasmic translation	6	1	281	179	0.00355871886120996	0.00558659217877095	1.98811109564802e-05
Golgi vesicle transport	6	1	281	190	0.00355871886120996	0.00526315789473684	1.87300992695261e-05
mitochondrion organization	6	2	281	425	0.00711743772241993	0.00470588235294118	1.67469122880469e-05
cytoskeleton organization	6	1	281	232	0.00355871886120996	0.00431034482758621	1.53393054362498e-05
peroxisome organization	5	11	229	50	0.0480349344978166	0.22	0.000960698689956332
nucleus organization	5	7	229	66	0.0305676855895196	0.106060606060606	0.000463146751356358
response to heat	5	6	229	71	0.0262008733624454	0.0845070422535211	0.000369026385386555
protein targeting	5	23	229	309	0.100436681222707	0.0744336569579288	0.000325037803309733
protein modification by small protein conjugation or removal	5	11	229	170	0.0480349344978166	0.0647058823529412	0.000282558438222451
transmembrane transport	5	15	229	232	0.0655021834061135	0.0646551724137931	0.000282336997440145
nuclear transport	5	11	229	176	0.0480349344978166	0.0625	0.00027292576419214
protein maturation	5	3	229	52	0.0131004366812227	0.0576923076923077	0.000251931474638898
organelle inheritance	5	3	229	60	0.0131004366812227	0.05	0.000218340611353712
histone modification	5	5	229	114	0.0218340611353712	0.043859649122807	0.000191526852064659
ribosomal subunit export from nucleus	5	2	229	46	0.00873362445414847	0.0434782608695652	0.000189861401177141
protein alkylation	5	2	229	50	0.00873362445414847	0.04	0.000174672489082969
peptidyl-amino acid modification	5	6	229	151	0.0262008733624454	0.0397350993377483	0.000173515717632089
regulation of DNA metabolic process	5	4	229	106	0.0174672489082969	0.0377358490566038	0.000164785367059405
regulation of protein modification process	5	4	229	110	0.0174672489082969	0.0363636363636364	0.000158793171893609
DNA replication	5	5	229	139	0.0218340611353712	0.0359712230215827	0.000157079576513462
response to starvation	5	2	229	56	0.00873362445414847	0.0357142857142857	0.000155957579538366
protein folding	5	3	229	95	0.0131004366812227	0.0315789473684211	0.000137899333486555
mitochondrion organization	5	13	229	425	0.0567685589519651	0.0305882352941176	0.000133573079886977
protein acylation	5	2	229	66	0.00873362445414847	0.0303030303030303	0.000132327643244674
nucleobase-containing compound transport	5	4	229	138	0.0174672489082969	0.0289855072463768	0.000126574267451427
chromatin organization	5	9	229	318	0.0393013100436681	0.0283018867924528	0.000123589025294554
DNA-templated transcription, termination	5	1	229	43	0.00436681222707424	0.0232558139534884	0.000101553772722657
proteolysis involved in cellular protein catabolic process	5	5	229	216	0.0218340611353712	0.0231481481481481	0.000101083616367459
regulation of organelle organization	5	5	229	239	0.0218340611353712	0.0209205020920502	9.1355904332097e-05
exocytosis	5	1	229	49	0.00436681222707424	0.0204081632653061	8.9118616879066e-05
ion transport	5	3	229	162	0.0131004366812227	0.0185185185185185	8.08668930939673e-05
cytoskeleton organization	5	4	229	232	0.0174672489082969	0.0172413793103448	7.52898659840386e-05
organelle fission	5	5	229	296	0.0218340611353712	0.0168918918918919	7.37637200519297e-05
DNA repair	5	4	229	246	0.0174672489082969	0.016260162601626	7.10050768629957e-05
monocarboxylic acid metabolic process	5	2	229	127	0.00873362445414847	0.015748031496063	6.8768696489358e-05
chromosome segregation	5	3	229	198	0.0131004366812227	0.0151515151515152	6.61638216223369e-05
lipid transport	5	1	229	68	0.00436681222707424	0.0147058823529412	6.42178268687388e-05
transcription from RNA polymerase I promoter	5	1	229	68	0.00436681222707424	0.0147058823529412	6.42178268687388e-05
DNA-templated transcription, initiation	5	1	229	71	0.00436681222707424	0.0140845070422535	6.15043975644259e-05
regulation of cell cycle	5	3	229	213	0.0131004366812227	0.0140845070422535	6.15043975644259e-05
pseudohyphal growth	5	1	229	74	0.00436681222707424	0.0135135135135135	5.90109760415437e-05
cellular response to DNA damage stimulus	5	4	229	299	0.0174672489082969	0.0133779264214047	5.84188926698894e-05
generation of precursor metabolites and energy	5	2	229	155	0.00873362445414847	0.0129032258064516	5.63459642203127e-05
mitotic cell cycle	5	4	229	328	0.0174672489082969	0.0121951219512195	5.32538076472468e-05
cellular respiration	5	1	229	84	0.00436681222707424	0.0119047619047619	5.19858598461219e-05
cofactor metabolic process	5	2	229	178	0.00873362445414847	0.0112359550561798	4.90653059221824e-05
response to osmotic stress	5	1	229	92	0.00436681222707424	0.0108695652173913	4.74653502942852e-05
meiotic cell cycle	5	3	229	287	0.0131004366812227	0.0104529616724739	4.56461208404972e-05
DNA-templated transcription, elongation	5	1	229	96	0.00436681222707424	0.0104166666666667	4.54876273653566e-05
protein phosphorylation	5	2	229	197	0.00873362445414847	0.0101522842639594	4.43331190565912e-05
nucleobase-containing small molecule metabolic process	5	2	229	198	0.00873362445414847	0.0101010101010101	4.41092144148913e-05
carbohydrate metabolic process	5	2	229	200	0.00873362445414847	0.01	4.36681222707424e-05
tRNA processing	5	1	229	109	0.00436681222707424	0.00917431192660551	4.00624974960939e-05
cellular ion homeostasis	5	1	229	125	0.00436681222707424	0.008	3.49344978165939e-05
organelle assembly	5	1	229	131	0.00436681222707424	0.00763358778625954	3.33344444814827e-05
ribosomal small subunit biogenesis	5	1	229	135	0.00436681222707424	0.00740740740740741	3.23467572375869e-05
RNA splicing	5	1	229	144	0.00436681222707424	0.00694444444444444	3.03250849102377e-05
mitochondrial translation	5	1	229	167	0.00436681222707424	0.00598802395209581	2.61485762100254e-05
mRNA processing	5	1	229	170	0.00436681222707424	0.00588235294117647	2.56871307474955e-05
RNA modification	5	1	229	172	0.00436681222707424	0.00581395348837209	2.53884431806642e-05
cytoplasmic translation	5	1	229	179	0.00436681222707424	0.00558659217877095	2.43955990339343e-05
DNA recombination	5	1	229	179	0.00436681222707424	0.00558659217877095	2.43955990339343e-05
transcription from RNA polymerase II promoter	5	2	229	480	0.00873362445414847	0.00416666666666667	1.81950509461427e-05
lipid metabolic process	5	1	229	287	0.00436681222707424	0.00348432055749129	1.52153736134991e-05
rRNA processing	5	1	229	311	0.00436681222707424	0.00321543408360129	1.40411968716213e-05
oligosaccharide metabolic process	4	3	162	32	0.0185185185185185	0.09375	0.000578703703703704
protein alkylation	4	3	162	50	0.0185185185185185	0.06	0.00037037037037037
lipid transport	4	4	162	68	0.0246913580246914	0.0588235294117647	0.000363108206245461
regulation of transport	4	4	162	84	0.0246913580246914	0.0476190476190476	0.000293944738389183
protein modification by small protein conjugation or removal	4	8	162	170	0.0493827160493827	0.0470588235294118	0.000290486564996369
response to starvation	4	2	162	56	0.0123456790123457	0.0357142857142857	0.000220458553791887
cell morphogenesis	4	1	162	29	0.00617283950617284	0.0344827586206897	0.000212856534695615
invasive growth in response to glucose limitation	4	2	162	59	0.0123456790123457	0.0338983050847458	0.000209248796819418
organelle inheritance	4	2	162	60	0.0123456790123457	0.0333333333333333	0.000205761316872428
proteolysis involved in cellular protein catabolic process	4	7	162	216	0.0432098765432099	0.0324074074074074	0.000200045724737083
conjugation	4	4	162	124	0.0246913580246914	0.032258064516129	0.000199123855037834
protein glycosylation	4	2	162	62	0.0123456790123457	0.032258064516129	0.000199123855037834
protein folding	4	3	162	95	0.0185185185185185	0.0315789473684211	0.000194931773879142
DNA-templated transcription, elongation	4	3	162	96	0.0185185185185185	0.03125	0.000192901234567901
transcription from RNA polymerase II promoter	4	15	162	480	0.0925925925925926	0.03125	0.000192901234567901
carbohydrate transport	4	1	162	33	0.00617283950617284	0.0303030303030303	0.000187055742611298
nucleus organization	4	2	162	66	0.0123456790123457	0.0303030303030303	0.000187055742611298
endosomal transport	4	3	162	102	0.0185185185185185	0.0294117647058824	0.000181554103122731
response to oxidative stress	4	3	162	103	0.0185185185185185	0.029126213592233	0.000179791441927364
nucleobase-containing compound transport	4	4	162	138	0.0246913580246914	0.0289855072463768	0.000178922884236894
lipid metabolic process	4	8	162	287	0.0493827160493827	0.0278745644599303	0.000172065212715619
peptidyl-amino acid modification	4	4	162	151	0.0246913580246914	0.0264900662251656	0.000163518927315837
histone modification	4	3	162	114	0.0185185185185185	0.0263157894736842	0.000162443144899285
amino acid transport	4	1	162	40	0.00617283950617284	0.025	0.000154320987654321
transcription from RNA polymerase III promoter	4	1	162	41	0.00617283950617284	0.024390243902439	0.000150557061126167
DNA-templated transcription, termination	4	1	162	43	0.00617283950617284	0.0232558139534884	0.000143554407120299
vitamin metabolic process	4	1	162	43	0.00617283950617284	0.0232558139534884	0.000143554407120299
chromatin organization	4	7	162	318	0.0432098765432099	0.0220125786163522	0.000135880114915754
response to osmotic stress	4	2	162	92	0.0123456790123457	0.0217391304347826	0.00013419216317767
exocytosis	4	1	162	49	0.00617283950617284	0.0204081632653061	0.000125976316452507
protein phosphorylation	4	4	162	197	0.0246913580246914	0.0203045685279188	0.000125336842764931
peroxisome organization	4	1	162	50	0.00617283950617284	0.02	0.000123456790123457
monocarboxylic acid metabolic process	4	2	162	127	0.0123456790123457	0.015748031496063	9.72100709633518e-05
RNA catabolic process	4	2	162	132	0.0123456790123457	0.0151515151515152	9.35278713056491e-05
carbohydrate metabolic process	4	3	162	200	0.0185185185185185	0.015	9.25925925925926e-05
transcription from RNA polymerase I promoter	4	1	162	68	0.00617283950617284	0.0147058823529412	9.07770515613653e-05
regulation of cell cycle	4	3	162	213	0.0185185185185185	0.0140845070422535	8.69414014953921e-05
response to heat	4	1	162	71	0.00617283950617284	0.0140845070422535	8.69414014953921e-05
pseudohyphal growth	4	1	162	74	0.00617283950617284	0.0135135135135135	8.34167500834168e-05
cellular amino acid metabolic process	4	2	162	153	0.0123456790123457	0.0130718954248366	8.06907124989914e-05
telomere organization	4	1	162	78	0.00617283950617284	0.0128205128205128	7.91389680278569e-05
regulation of organelle organization	4	3	162	239	0.0185185185185185	0.0125523012552301	7.74833410816674e-05
ion transport	4	2	162	162	0.0123456790123457	0.0123456790123457	7.62078951379363e-05
DNA repair	4	3	162	246	0.0185185185185185	0.0121951219512195	7.52785305630834e-05
vacuole organization	4	1	162	84	0.00617283950617284	0.0119047619047619	7.34861845972957e-05
nuclear transport	4	2	162	176	0.0123456790123457	0.0113636363636364	7.01459034792368e-05
organelle fusion	4	1	162	88	0.00617283950617284	0.0113636363636364	7.01459034792368e-05
Golgi vesicle transport	4	2	162	190	0.0123456790123457	0.0105263157894737	6.49772579597141e-05
endocytosis	4	1	162	98	0.00617283950617284	0.0102040816326531	6.29881582262535e-05
cell wall organization or biogenesis	4	2	162	198	0.0123456790123457	0.0101010101010101	6.23519142037661e-05
cellular response to DNA damage stimulus	4	3	162	299	0.0185185185185185	0.0100334448160535	6.19348445435402e-05
ribosomal large subunit biogenesis	4	1	162	104	0.00617283950617284	0.00961538461538462	5.93542260208927e-05
tRNA processing	4	1	162	109	0.00617283950617284	0.00917431192660551	5.66315551025031e-05
regulation of protein modification process	4	1	162	110	0.00617283950617284	0.00909090909090909	5.61167227833895e-05
cellular ion homeostasis	4	1	162	125	0.00617283950617284	0.008	4.93827160493827e-05
mitochondrion organization	4	3	162	425	0.0185185185185185	0.00705882352941176	4.35729847494553e-05
RNA splicing	4	1	162	144	0.00617283950617284	0.00694444444444444	4.28669410150892e-05
organelle fission	4	2	162	296	0.0123456790123457	0.00675675675675676	4.17083750417084e-05
DNA recombination	4	1	162	179	0.00617283950617284	0.00558659217877095	3.44851369059935e-05
transmembrane transport	4	1	162	232	0.00617283950617284	0.00431034482758621	2.66070668369519e-05
meiotic cell cycle	4	1	162	287	0.00617283950617284	0.00348432055749129	2.15081515894524e-05
protein targeting	4	1	162	309	0.00617283950617284	0.00323624595469256	1.99768268808183e-05
rRNA processing	4	1	162	311	0.00617283950617284	0.00321543408360129	1.98483585407487e-05
mitotic cell cycle	4	1	162	328	0.00617283950617284	0.00304878048780488	1.88196326407709e-05
protein glycosylation	3	8	194	62	0.0412371134020619	0.129032258064516	0.00066511473229132
protein maturation	3	4	194	52	0.0206185567010309	0.0769230769230769	0.000396510705789056
vacuole organization	3	6	194	84	0.0309278350515464	0.0714285714285714	0.000368188512518409
protein lipidation	3	3	194	45	0.0154639175257732	0.0666666666666667	0.000343642611683849
cell wall organization or biogenesis	3	13	194	198	0.0670103092783505	0.0656565656565657	0.000338435905446215
conjugation	3	8	194	124	0.0412371134020619	0.0645161290322581	0.00033255736614566
vesicle organization	3	5	194	81	0.0257731958762887	0.0617283950617284	0.000318187603410971
carbohydrate transport	3	2	194	33	0.0103092783505155	0.0606060606060606	0.000312402374258044
response to starvation	3	3	194	56	0.0154639175257732	0.0535714285714286	0.000276141384388807
membrane fusion	3	4	194	75	0.0206185567010309	0.0533333333333333	0.000274914089347079
endocytosis	3	5	194	98	0.0257731958762887	0.0510204081632653	0.000262991794656007
endosomal transport	3	5	194	102	0.0257731958762887	0.0490196078431373	0.000252678390944006
Golgi vesicle transport	3	9	194	190	0.0463917525773196	0.0473684210526316	0.000244167118827998
cytokinesis	3	4	194	88	0.0206185567010309	0.0454545454545455	0.000234301780693533
organelle fusion	3	4	194	88	0.0206185567010309	0.0454545454545455	0.000234301780693533
carbohydrate metabolic process	3	9	194	200	0.0463917525773196	0.045	0.000231958762886598
exocytosis	3	2	194	49	0.0103092783505155	0.0408163265306122	0.000210393435724805
regulation of transport	3	3	194	84	0.0154639175257732	0.0357142857142857	0.000184094256259205
cell morphogenesis	3	1	194	29	0.00515463917525773	0.0344827586206897	0.000177746178457163
cytoskeleton organization	3	8	194	232	0.0412371134020619	0.0344827586206897	0.000177746178457163
organelle inheritance	3	2	194	60	0.0103092783505155	0.0333333333333333	0.000171821305841924
protein targeting	3	10	194	309	0.0515463917525773	0.0323624595469256	0.000166816801788276
oligosaccharide metabolic process	3	1	194	32	0.00515463917525773	0.03125	0.000161082474226804
lipid metabolic process	3	7	194	287	0.0360824742268041	0.024390243902439	0.000125722906713603
nucleobase-containing compound transport	3	3	194	138	0.0154639175257732	0.0217391304347826	0.000112057373375168
response to osmotic stress	3	2	194	92	0.0103092783505155	0.0217391304347826	0.000112057373375168
mitotic cell cycle	3	7	194	328	0.0360824742268041	0.0213414634146341	0.000110007543374403
protein folding	3	2	194	95	0.0103092783505155	0.0210526315789474	0.00010851871947911
protein dephosphorylation	3	1	194	49	0.00515463917525773	0.0204081632653061	0.000105196717862403
generation of precursor metabolites and energy	3	3	194	155	0.0154639175257732	0.0193548387096774	9.9767209843698e-05
cell budding	3	1	194	58	0.00515463917525773	0.0172413793103448	8.88730892285816e-05
invasive growth in response to glucose limitation	3	1	194	59	0.00515463917525773	0.0169491525423729	8.73667656823344e-05
regulation of organelle organization	3	4	194	239	0.0206185567010309	0.0167364016736402	8.62701117197947e-05
cellular ion homeostasis	3	2	194	125	0.0103092783505155	0.016	8.24742268041237e-05
sporulation	3	2	194	138	0.0103092783505155	0.0144927536231884	7.47049155834454e-05
DNA replication	3	2	194	139	0.0103092783505155	0.0143884892086331	7.41674701475933e-05
regulation of cell cycle	3	3	194	213	0.0154639175257732	0.0140845070422535	7.26005517641934e-05
response to heat	3	1	194	71	0.00515463917525773	0.0140845070422535	7.26005517641934e-05
proteolysis involved in cellular protein catabolic process	3	3	194	216	0.0154639175257732	0.0138888888888889	7.15922107674685e-05
pseudohyphal growth	3	1	194	74	0.00515463917525773	0.0135135135135135	6.96572861521315e-05
transmembrane transport	3	3	194	232	0.0154639175257732	0.0129310344827586	6.66548169214362e-05
ion transport	3	2	194	162	0.0103092783505155	0.0123456790123457	6.36375206821942e-05
meiotic cell cycle	3	3	194	287	0.0154639175257732	0.0104529616724739	5.38812457344014e-05
protein phosphorylation	3	2	194	197	0.0103092783505155	0.0101522842639594	5.23313621853577e-05
regulation of translation	3	1	194	105	0.00515463917525773	0.00952380952380952	4.90918016691213e-05
chromatin organization	3	3	194	318	0.0154639175257732	0.00943396226415094	4.86286714646956e-05
regulation of DNA metabolic process	3	1	194	106	0.00515463917525773	0.00943396226415094	4.86286714646956e-05
regulation of protein modification process	3	1	194	110	0.00515463917525773	0.00909090909090909	4.68603561387067e-05
transcription from RNA polymerase II promoter	3	4	194	480	0.0206185567010309	0.00833333333333333	4.29553264604811e-05
organelle assembly	3	1	194	131	0.00515463917525773	0.00763358778625954	3.93483906508224e-05
RNA splicing	3	1	194	144	0.00515463917525773	0.00694444444444444	3.57961053837343e-05
organelle fission	3	2	194	296	0.0103092783505155	0.00675675675675676	3.48286430760658e-05
mRNA processing	3	1	194	170	0.00515463917525773	0.00588235294117647	3.03214069132808e-05
nuclear transport	3	1	194	176	0.00515463917525773	0.00568181818181818	2.92877225866917e-05
cytoplasmic translation	3	1	194	179	0.00515463917525773	0.00558659217877095	2.87968669008812e-05
DNA repair	3	1	194	246	0.00515463917525773	0.0040650406504065	2.09538177856005e-05
cellular response to DNA damage stimulus	3	1	194	299	0.00515463917525773	0.00334448160535117	1.7239595903872e-05
rRNA processing	3	1	194	311	0.00515463917525773	0.00321543408360129	1.65744024927901e-05
histone modification	2	10	235	114	0.0425531914893617	0.087719298245614	0.000373273609555804
protein acylation	2	5	235	66	0.0212765957446809	0.0757575757575758	0.000322372662798195
protein dephosphorylation	2	3	235	49	0.0127659574468085	0.0612244897959184	0.000260529743812419
transposition	2	1	235	21	0.00425531914893617	0.0476190476190476	0.000202634245187437
chromatin organization	2	15	235	318	0.0638297872340425	0.0471698113207547	0.000200722601364914
DNA-templated transcription, termination	2	2	235	43	0.00851063829787234	0.0465116279069767	0.000197921820880752
vitamin metabolic process	2	2	235	43	0.00851063829787234	0.0465116279069767	0.000197921820880752
peptidyl-amino acid modification	2	7	235	151	0.0297872340425532	0.0463576158940397	0.000197266450612935
protein maturation	2	2	235	52	0.00851063829787234	0.0384615384615385	0.00016366612111293
regulation of DNA metabolic process	2	4	235	106	0.0170212765957447	0.0377358490566038	0.000160578081091931
regulation of cell cycle	2	8	235	213	0.0340425531914894	0.0375586854460094	0.000159824193387274
cellular response to DNA damage stimulus	2	11	235	299	0.0468085106382979	0.0367892976588629	0.000156550202803672
regulation of protein modification process	2	4	235	110	0.0170212765957447	0.0363636363636364	0.000154738878143133
cellular respiration	2	3	235	84	0.0127659574468085	0.0357142857142857	0.000151975683890578
regulation of transport	2	3	235	84	0.0127659574468085	0.0357142857142857	0.000151975683890578
protein modification by small protein conjugation or removal	2	6	235	170	0.025531914893617	0.0352941176470588	0.000150187734668335
meiotic cell cycle	2	10	235	287	0.0425531914893617	0.0348432055749129	0.000148268959893246
regulation of organelle organization	2	8	235	239	0.0340425531914894	0.0334728033472803	0.000142437461052257
DNA repair	2	8	235	246	0.0340425531914894	0.032520325203252	0.00013838436256703
transcription from RNA polymerase II promoter	2	15	235	480	0.0638297872340425	0.03125	0.000132978723404255
RNA catabolic process	2	4	235	132	0.0170212765957447	0.0303030303030303	0.000128949065119278
mRNA processing	2	5	235	170	0.0212765957446809	0.0294117647058824	0.000125156445556946
DNA-templated transcription, initiation	2	2	235	71	0.00851063829787234	0.028169014084507	0.000119868145040456
RNA splicing	2	4	235	144	0.0170212765957447	0.0277777777777778	0.000118203309692671
tRNA processing	2	3	235	109	0.0127659574468085	0.0275229357798165	0.000117118875658794
organelle fission	2	8	235	296	0.0340425531914894	0.027027027027027	0.000115008625646924
pseudohyphal growth	2	2	235	74	0.00851063829787234	0.027027027027027	0.000115008625646924
telomere organization	2	2	235	78	0.00851063829787234	0.0256410256410256	0.00010911074740862
protein phosphorylation	2	5	235	197	0.0212765957446809	0.0253807106598985	0.000108003024084674
transcription from RNA polymerase III promoter	2	1	235	41	0.00425531914893617	0.024390243902439	0.000103788271925272
ribosomal small subunit biogenesis	2	3	235	135	0.0127659574468085	0.0222222222222222	9.45626477541371e-05
snoRNA processing	2	1	235	45	0.00425531914893617	0.0222222222222222	9.45626477541371e-05
Golgi vesicle transport	2	4	235	190	0.0170212765957447	0.0210526315789474	8.95856662933931e-05
DNA-templated transcription, elongation	2	2	235	96	0.00851063829787234	0.0208333333333333	8.86524822695036e-05
generation of precursor metabolites and energy	2	3	235	155	0.0127659574468085	0.0193548387096774	8.23610157858614e-05
mitochondrion organization	2	8	235	425	0.0340425531914894	0.0188235294117647	8.01001251564456e-05
proteolysis involved in cellular protein catabolic process	2	4	235	216	0.0170212765957447	0.0185185185185185	7.88022064617809e-05
RNA modification	2	3	235	172	0.0127659574468085	0.0174418604651163	7.4220682830282e-05
cell budding	2	1	235	58	0.00425531914893617	0.0172413793103448	7.33675715333822e-05
invasive growth in response to glucose limitation	2	1	235	59	0.00425531914893617	0.0169491525423729	7.21240533717995e-05
DNA recombination	2	3	235	179	0.0127659574468085	0.0167597765363128	7.13181980268632e-05
organelle inheritance	2	1	235	60	0.00425531914893617	0.0166666666666667	7.09219858156028e-05
translational initiation	2	1	235	61	0.00425531914893617	0.0163934426229508	6.9759330310429e-05
cellular ion homeostasis	2	2	235	125	0.00851063829787234	0.016	6.80851063829787e-05
transcription from RNA polymerase I promoter	2	1	235	68	0.00425531914893617	0.0147058823529412	6.25782227784731e-05
sporulation	2	2	235	138	0.00851063829787234	0.0144927536231884	6.16712920135677e-05
DNA replication	2	2	235	139	0.00851063829787234	0.0143884892086331	6.12276136537578e-05
lipid metabolic process	2	4	235	287	0.0170212765957447	0.0139372822299652	5.93075839572985e-05
vesicle organization	2	1	235	81	0.00425531914893617	0.0123456790123457	5.2534804307854e-05
cytokinesis	2	1	235	88	0.00425531914893617	0.0113636363636364	4.83558994197292e-05
nuclear transport	2	2	235	176	0.00851063829787234	0.0113636363636364	4.83558994197292e-05
response to osmotic stress	2	1	235	92	0.00425531914893617	0.0108695652173913	4.62534690101758e-05
cell wall organization or biogenesis	2	2	235	198	0.00851063829787234	0.0101010101010101	4.2983021706426e-05
endosomal transport	2	1	235	102	0.00425531914893617	0.00980392156862745	4.17188151856487e-05
protein targeting	2	3	235	309	0.0127659574468085	0.00970873786407767	4.13137781450114e-05
response to oxidative stress	2	1	235	103	0.00425531914893617	0.00970873786407767	4.13137781450114e-05
rRNA processing	2	3	235	311	0.0127659574468085	0.00964630225080386	4.10480946842717e-05
mitotic cell cycle	2	3	235	328	0.0127659574468085	0.00914634146341463	3.89206019719772e-05
monocarboxylic acid metabolic process	2	1	235	127	0.00425531914893617	0.0078740157480315	3.35064499916234e-05
nucleobase-containing compound transport	2	1	235	138	0.00425531914893617	0.0072463768115942	3.08356460067838e-05
mitochondrial translation	2	1	235	167	0.00425531914893617	0.00598802395209581	2.54809529876417e-05
cofactor metabolic process	2	1	235	178	0.00425531914893617	0.00561797752808989	2.3906287353574e-05
chromosome segregation	2	1	235	198	0.00425531914893617	0.00505050505050505	2.1491510853213e-05
nucleobase-containing small molecule metabolic process	2	1	235	198	0.00425531914893617	0.00505050505050505	2.1491510853213e-05
cytoskeleton organization	2	1	235	232	0.00425531914893617	0.00431034482758621	1.83418928833456e-05
transmembrane transport	2	1	235	232	0.00425531914893617	0.00431034482758621	1.83418928833456e-05
response to heat	1	5	261	71	0.0191570881226054	0.0704225352112676	0.000269818142571907
RNA splicing	1	10	261	144	0.0383141762452107	0.0694444444444444	0.000266070668369519
response to osmotic stress	1	5	261	92	0.0191570881226054	0.0543478260869565	0.000208229218723971
mRNA processing	1	9	261	170	0.0344827586206897	0.0529411764705882	0.000202839756592292
nucleobase-containing compound transport	1	7	261	138	0.0268199233716475	0.0507246376811594	0.00019434727080904
regulation of DNA metabolic process	1	5	261	106	0.0191570881226054	0.0471698113207547	0.000180727246439673
protein phosphorylation	1	9	261	197	0.0344827586206897	0.0456852791878173	0.000175039383861369
nuclear transport	1	8	261	176	0.0306513409961686	0.0454545454545455	0.00017415534656914
cytoplasmic translation	1	8	261	179	0.0306513409961686	0.0446927374301676	0.000171236541878037
transcription from RNA polymerase I promoter	1	3	261	68	0.0114942528735632	0.0441176470588235	0.000169033130493577
DNA-templated transcription, initiation	1	3	261	71	0.0114942528735632	0.0422535211267606	0.000161890885543144
protein folding	1	4	261	95	0.0153256704980843	0.0421052631578947	0.000161322847348256
regulation of organelle organization	1	10	261	239	0.0383141762452107	0.0418410041841004	0.000160310360858622
protein modification by small protein conjugation or removal	1	7	261	170	0.0268199233716475	0.0411764705882353	0.000157764255127338
protein alkylation	1	2	261	50	0.00766283524904215	0.04	0.000153256704980843
regulation of protein modification process	1	4	261	110	0.0153256704980843	0.0363636363636364	0.000139324277255312
response to starvation	1	2	261	56	0.00766283524904215	0.0357142857142857	0.000136836343732895
histone modification	1	4	261	114	0.0153256704980843	0.0350877192982456	0.000134435706123546
ribosome assembly	1	2	261	59	0.00766283524904215	0.0338983050847458	0.000129878563543087
organelle inheritance	1	2	261	60	0.00766283524904215	0.0333333333333333	0.000127713920817369
peptidyl-amino acid modification	1	5	261	151	0.0191570881226054	0.033112582781457	0.000126868133262287
regulation of cell cycle	1	7	261	213	0.0268199233716475	0.0328638497652582	0.000125915133200223
ribosomal small subunit biogenesis	1	4	261	135	0.0153256704980843	0.0296296296296296	0.000113523485170995
lipid transport	1	2	261	68	0.00766283524904215	0.0294117647058824	0.000112688753662384
tRNA processing	1	3	261	109	0.0114942528735632	0.0275229357798165	0.000105451861225351
organelle fission	1	8	261	296	0.0306513409961686	0.027027027027027	0.000103551827689759
telomere organization	1	2	261	78	0.00766283524904215	0.0256410256410256	9.82414775518224e-05
chromosome segregation	1	5	261	198	0.0191570881226054	0.0252525252525253	9.67529703161887e-05
transcription from RNA polymerase III promoter	1	1	261	41	0.00383141762452107	0.024390243902439	9.34492103541725e-05
regulation of transport	1	2	261	84	0.00766283524904215	0.0238095238095238	9.12242291552636e-05
vacuole organization	1	2	261	84	0.00766283524904215	0.0238095238095238	9.12242291552636e-05
proteolysis involved in cellular protein catabolic process	1	5	261	216	0.0191570881226054	0.0231481481481481	8.86902227898396e-05
organelle assembly	1	3	261	131	0.0114942528735632	0.0229007633587786	8.77423883478108e-05
cytokinesis	1	2	261	88	0.00766283524904215	0.0227272727272727	8.70776732845698e-05
protein lipidation	1	1	261	45	0.00383141762452107	0.0222222222222222	8.51426138782461e-05
chromatin organization	1	7	261	318	0.0268199233716475	0.0220125786163522	8.43393816718475e-05
sporulation	1	3	261	138	0.0114942528735632	0.0217391304347826	8.32916874895885e-05
cytoskeleton organization	1	5	261	232	0.0191570881226054	0.021551724137931	8.25736557008852e-05
mitotic cell cycle	1	7	261	328	0.0268199233716475	0.0213414634146341	8.17680590599009e-05
meiotic cell cycle	1	6	261	287	0.0229885057471264	0.0209059233449477	8.00993231607193e-05
DNA-templated transcription, elongation	1	2	261	96	0.00766283524904215	0.0208333333333333	7.98212005108557e-05
transcription from RNA polymerase II promoter	1	10	261	480	0.0383141762452107	0.0208333333333333	7.98212005108557e-05
endocytosis	1	2	261	98	0.00766283524904215	0.0204081632653061	7.81921964187974e-05
exocytosis	1	1	261	49	0.00383141762452107	0.0204081632653061	7.81921964187974e-05
peroxisome organization	1	1	261	50	0.00383141762452107	0.02	7.66283524904215e-05
RNA modification	1	3	261	172	0.0114942528735632	0.0174418604651163	6.68270515904838e-05
cell budding	1	1	261	58	0.00383141762452107	0.0172413793103448	6.60589245607082e-05
invasive growth in response to glucose limitation	1	1	261	59	0.00383141762452107	0.0169491525423729	6.49392817715436e-05
DNA recombination	1	3	261	179	0.0114942528735632	0.0167597765363128	6.42137032042638e-05
DNA repair	1	4	261	246	0.0153256704980843	0.016260162601626	6.22994735694483e-05
protein targeting	1	5	261	309	0.0191570881226054	0.0161812297734628	6.19970489404704e-05
conjugation	1	2	261	124	0.00766283524904215	0.0161290322580645	6.17970584600173e-05
rRNA processing	1	5	261	311	0.0191570881226054	0.0160771704180064	6.15983540919787e-05
monocarboxylic acid metabolic process	1	2	261	127	0.00766283524904215	0.015748031496063	6.03372854255287e-05
nucleus organization	1	1	261	66	0.00383141762452107	0.0151515151515152	5.80517821897132e-05
